[00:00:00] ,match_start,0,샴발리 수도원,호위,1팀,2팀
[00:00:01] ,round_start,0,1,2팀,0,0,0
[00:01:42] ,hero_swap,22.10,2팀,STALK3R,벤처,소전,22.10
[00:01:42] ,ability_1_used,22.66,1팀,MER1T,프레야,0
[00:01:43] ,hero_swap,22.82,2팀,HeeSang,솔저: 76,바스티온,4.06
[00:01:44] ,ability_2_used,23.71,1팀,Fielder,아나,0
[00:01:45] ,ability_1_used,25.23,2팀,vigilante,키리코,0
[00:01:45] ,hero_swap,25.36,2팀,STALK3R,바스티온,벤처,3.26
[00:01:47] ,hero_swap,27.01,2팀,HeeSang,트레이서,솔저: 76,4.19
[00:01:47] ,ability_2_used,27.31,1팀,ChiYo,브리기테,0
[00:01:48] ,ability_1_used,28.16,2팀,HeeSang,트레이서,0
[00:01:48] ,ability_1_used,28.58,2팀,HeeSang,트레이서,0
[00:01:50] ,ability_2_used,29.81,2팀,MAX,라마트라,0
[00:01:50] ,ability_1_used,29.87,1팀,ChiYo,브리기테,0
[00:01:51] ,ability_1_used,30.88,2팀,MAX,라마트라,0
[00:01:51] ,ability_1_used,30.91,1팀,MER1T,프레야,0
[00:01:54] ,ability_1_used,33.90,2팀,HeeSang,트레이서,0
[00:01:54] ,ability_2_used,34.05,1팀,CheckMate,시메트라,0
[00:01:54] ,ability_1_used,34.43,2팀,HeeSang,트레이서,0
[00:01:55] ,ability_2_used,34.77,1팀,ChiYo,브리기테,0
[00:01:55] ,ability_2_used,35.14,1팀,MER1T,프레야,0
[00:01:55] ,ability_1_used,35.60,2팀,HeeSang,트레이서,0
[00:01:55] ,ability_1_used,35.66,2팀,STALK3R,바스티온,0
[00:01:56] ,ability_1_used,36.14,1팀,MER1T,프레야,0
[00:01:56] ,ability_2_used,36.38,1팀,ChiYo,브리기테,0
[00:01:57] ,ability_1_used,37.25,1팀,ChiYo,브리기테,0
[00:01:59] ,ability_1_used,39.66,1팀,MER1T,프레야,0
[00:02:00] ,ability_2_used,40.00,1팀,ChiYo,브리기테,0
[00:02:00] ,ability_2_used,40.67,2팀,CH0R0NG,제트팩 캣,0
[00:02:02] ,ability_1_used,42.14,1팀,MER1T,프레야,0
[00:02:02] ,ability_2_used,42.38,2팀,MAX,라마트라,0
[00:02:03] ,ability_1_used,42.91,2팀,HeeSang,트레이서,0
[00:02:03] ,ability_1_used,43.01,1팀,CheckMate,시메트라,0
[00:02:03] ,ability_1_used,43.14,2팀,CH0R0NG,제트팩 캣,0
[00:02:04] ,ability_2_used,43.84,1팀,Someone,시그마,0
[00:02:05] ,ability_1_used,44.98,1팀,Someone,시그마,0
[00:02:05] ,ability_1_used,45.31,2팀,HeeSang,트레이서,0
[00:02:05] ,ability_2_used,45.49,1팀,ChiYo,브리기테,0
[00:02:06] ,payload_progress,46.46,1,2팀,0,10.01
[00:02:07] ,ability_2_used,46.72,1팀,Fielder,아나,0
[00:02:07] ,****,47.44,2팀,STALK3R,바스티온,1팀,MER1T,프레야,Primary Fire,7.61,0,0
[00:02:07] ,defensive_assist,47.47,2팀,vigilante,키리코,0
[00:02:07] ,offensive_assist,47.55,2팀,CH0R0NG,제트팩 캣,0
[00:02:07] ,defensive_assist,47.55,2팀,CH0R0NG,제트팩 캣,0
[00:02:07] ,offensive_assist,47.58,2팀,MAX,라마트라,0
[00:02:08] ,ability_1_used,48.53,1팀,ChiYo,브리기테,0
[00:02:10] ,ability_2_used,49.93,1팀,ChiYo,브리기테,0
[00:02:12] ,ability_2_used,52.21,1팀,ChiYo,브리기테,0
[00:02:13] ,ability_1_used,52.83,1팀,CheckMate,시메트라,0
[00:02:14] ,ability_2_used,54.37,1팀,CheckMate,시메트라,0
[00:02:15] ,ability_1_used,55.57,2팀,STALK3R,바스티온,0
[00:02:16] ,ability_1_used,56.43,2팀,HeeSang,트레이서,0
[00:02:17] ,ability_1_used,57.15,1팀,CheckMate,시메트라,0
[00:02:17] ,ability_2_used,57.18,1팀,ChiYo,브리기테,0
[00:02:18] ,ability_1_used,57.87,1팀,ChiYo,브리기테,0
[00:02:18] ,ability_1_used,58.03,1팀,MER1T,프레야,0
[00:02:18] ,ability_2_used,58.16,2팀,MAX,라마트라,0
[00:02:18] ,ability_2_used,58.65,2팀,HeeSang,트레이서,0
[00:02:19] ,ability_1_used,59.05,2팀,MAX,라마트라,0
[00:02:19] ,ability_1_used,59.50,1팀,MER1T,프레야,0
[00:02:20] ,hero_swap,60.38,1팀,MER1T,캐서디,프레야,60.38
[00:02:20] ,ability_2_used,60.40,1팀,Someone,시그마,0
[00:02:20] ,ability_1_used,60.54,1팀,CheckMate,시메트라,0
[00:02:20] ,ability_1_used,60.67,1팀,MER1T,캐서디,0
[00:02:21] ,ability_1_used,61.34,1팀,Fielder,아나,0
[00:02:22] ,ability_2_used,61.90,1팀,ChiYo,브리기테,0
[00:02:22] ,payload_progress,62.37,1,2팀,0,20.01
[00:02:22] ,ability_1_used,62.51,2팀,vigilante,키리코,0
[00:02:23] ,ability_1_used,63.44,1팀,ChiYo,브리기테,0
[00:02:25] ,ability_2_used,65.10,1팀,Fielder,아나,0
[00:02:27] ,ability_1_used,66.85,1팀,MER1T,캐서디,0
[00:02:27] ,ability_2_used,67.17,2팀,vigilante,키리코,0
[00:02:27] ,****,67.34,1팀,Someone,시그마,2팀,MAX,라마트라,Primary Fire,8.79,0,0
[00:02:28] ,offensive_assist,67.73,1팀,ChiYo,브리기테,0
[00:02:28] ,defensive_assist,67.73,1팀,ChiYo,브리기테,0
[00:02:28] ,offensive_assist,67.79,1팀,Fielder,아나,0
[00:02:28] ,defensive_assist,67.79,1팀,Fielder,아나,0
[00:02:28] ,ability_2_used,68.14,1팀,ChiYo,브리기테,0
[00:02:29] ,****,68.94,1팀,Someone,시그마,2팀,vigilante,키리코,Melee,25,0,0
[00:02:29] ,defensive_assist,69.15,1팀,ChiYo,브리기테,0
[00:02:29] ,defensive_assist,69.21,1팀,Fielder,아나,0
[00:02:30] ,ability_2_used,70.38,1팀,CheckMate,시메트라,0
[00:02:32] ,ability_1_used,71.77,2팀,HeeSang,트레이서,0
[00:02:32] ,ability_1_used,72.24,1팀,MER1T,캐서디,0
[00:02:33] ,ability_2_used,73.05,2팀,HeeSang,트레이서,0
[00:02:33] ,ability_2_used,73.48,1팀,ChiYo,브리기테,0
[00:02:34] ,ability_1_used,74.30,2팀,HeeSang,트레이서,0
[00:02:35] ,ability_1_used,74.84,2팀,HeeSang,트레이서,0
[00:02:35] ,ability_1_used,75.02,1팀,ChiYo,브리기테,0
[00:02:37] ,ability_2_used,76.81,1팀,MER1T,캐서디,0
[00:02:37] ,ability_2_used,77.40,1팀,ChiYo,브리기테,0
[00:02:37] ,ultimate_charged,77.60,2팀,STALK3R,바스티온,0,1
[00:02:38] ,ability_1_used,77.88,2팀,HeeSang,트레이서,0
[00:02:40] ,ability_1_used,79.93,2팀,MAX,라마트라,0
[00:02:40] ,ability_1_used,80.03,1팀,CheckMate,시메트라,0
[00:02:40] ,ability_1_used,80.70,1팀,ChiYo,브리기테,0
[00:02:42] ,ability_1_used,82.00,2팀,HeeSang,트레이서,0
[00:02:43] ,ability_1_used,83.69,2팀,HeeSang,트레이서,0
[00:02:44] ,ability_2_used,84.67,1팀,CheckMate,시메트라,0
[00:02:46] ,ability_1_used,86.00,2팀,HeeSang,트레이서,0
[00:02:47] ,ability_1_used,86.94,1팀,MER1T,캐서디,0
[00:02:47] ,ability_1_used,87.12,2팀,HeeSang,트레이서,0
[00:02:47] ,****,87.48,1팀,MER1T,캐서디,2팀,HeeSang,트레이서,Primary Fire,60,0,0
[00:02:47] ,defensive_assist,87.52,1팀,ChiYo,브리기테,0
[00:02:47] ,ability_1_used,87.58,2팀,STALK3R,바스티온,0
[00:02:47] ,ability_1_used,87.58,1팀,ChiYo,브리기테,0
[00:02:48] ,ability_2_used,88.60,1팀,ChiYo,브리기테,0
[00:02:50] ,ability_2_used,90.17,1팀,ChiYo,브리기테,0
[00:02:53] ,ability_1_used,93.42,1팀,Fielder,아나,0
[00:02:54] ,ability_2_used,93.90,1팀,ChiYo,브리기테,0
[00:02:54] ,ability_1_used,94.59,1팀,CheckMate,시메트라,0
[00:02:55] ,ability_2_used,94.81,1팀,Fielder,아나,0
[00:02:56] ,ability_2_used,95.77,1팀,Someone,시그마,0
[00:02:56] ,ability_2_used,96.64,2팀,MAX,라마트라,0
[00:02:57] ,ability_1_used,97.63,1팀,ChiYo,브리기테,0
[00:02:58] ,ability_1_used,98.12,2팀,HeeSang,트레이서,0
[00:02:59] ,ultimate_charged,98.89,1팀,Fielder,아나,0,1
[00:03:00] ,ability_2_used,99.87,1팀,ChiYo,브리기테,0
[00:03:01] ,hero_swap,100.81,2팀,HeeSang,파라,트레이서,73.80
[00:03:01] ,ability_1_used,101.13,1팀,CheckMate,시메트라,0
[00:03:02] ,ability_2_used,102.38,2팀,HeeSang,파라,0
[00:03:02] ,ability_1_used,102.52,2팀,HeeSang,파라,0
[00:03:02] ,ability_2_used,102.57,1팀,ChiYo,브리기테,0
[00:03:04] ,ability_1_used,104.70,1팀,MER1T,캐서디,0
[00:03:10] ,ability_1_used,110.22,2팀,STALK3R,바스티온,0
[00:03:13] ,ability_2_used,112.71,1팀,Someone,시그마,0
[00:03:13] ,ability_2_used,113.03,1팀,ChiYo,브리기테,0
[00:03:13] ,ability_2_used,113.10,2팀,MAX,라마트라,0
[00:03:13] ,ability_2_used,113.23,1팀,CheckMate,시메트라,0
[00:03:13] ,****,113.69,2팀,STALK3R,바스티온,1팀,CheckMate,시메트라,Primary Fire,11.75,0,0
[00:03:14] ,offensive_assist,113.82,2팀,CH0R0NG,제트팩 캣,0
[00:03:14] ,ability_2_used,113.83,1팀,ChiYo,브리기테,0
[00:03:15] ,ability_1_used,114.81,2팀,MAX,라마트라,0
[00:03:15] ,ability_1_used,115.48,1팀,MER1T,캐서디,0
[00:03:15] ,ultimate_start,115.55,1팀,Fielder,아나,0,1
[00:03:16] ,ability_2_used,115.72,2팀,vigilante,키리코,0
[00:03:16] ,ability_1_used,115.75,1팀,Someone,시그마,0
[00:03:16] ,ability_2_used,115.98,1팀,MER1T,캐서디,0
[00:03:16] ,****,116.54,1팀,Someone,시그마,2팀,HeeSang,파라,Primary Fire,94.08,0,True
[00:03:16] ,ability_1_used,116.57,2팀,vigilante,키리코,0
[00:03:17] ,ultimate_start,116.97,2팀,STALK3R,바스티온,0,1
[00:03:17] ,ability_2_used,117.31,1팀,Fielder,아나,0
[00:03:17] ,ability_2_used,117.47,1팀,ChiYo,브리기테,0
[00:03:18] ,ability_1_used,118.09,1팀,ChiYo,브리기테,0
[00:03:20] ,ultimate_charged,119.91,1팀,Someone,시그마,0,1
[00:03:20] ,ability_2_used,120.39,1팀,ChiYo,브리기테,0
[00:03:21] ,****,121.05,1팀,Someone,시그마,2팀,MAX,라마트라,Melee,9.48,0,0
[00:03:21] ,offensive_assist,121.35,1팀,ChiYo,브리기테,0
[00:03:21] ,defensive_assist,121.35,1팀,ChiYo,브리기테,0
[00:03:21] ,offensive_assist,121.37,1팀,Fielder,아나,0
[00:03:21] ,defensive_assist,121.37,1팀,Fielder,아나,0
[00:03:22] ,ability_1_used,122.55,2팀,CH0R0NG,제트팩 캣,0
[00:03:23] ,ability_1_used,122.75,1팀,ChiYo,브리기테,0
[00:03:23] ,ability_2_used,122.83,2팀,CH0R0NG,제트팩 캣,0
[00:03:23] ,ability_1_used,123.23,1팀,MER1T,캐서디,0
[00:03:23] ,ultimate_charged,123.64,1팀,MER1T,캐서디,0,1
[00:03:23] ,ultimate_end,123.67,1팀,Fielder,아나,0,1
[00:03:24] ,ultimate_end,123.96,2팀,STALK3R,바스티온,0,1
[00:03:24] ,****,124.47,2팀,STALK3R,바스티온,2팀,STALK3R,바스티온,Secondary Fire,17.88,0,0
[00:03:24] ,offensive_assist,124.59,1팀,ChiYo,브리기테,0
[00:03:24] ,defensive_assist,124.59,1팀,ChiYo,브리기테,0
[00:03:24] ,offensive_assist,124.65,1팀,Fielder,아나,0
[00:03:25] ,ultimate_charged,125.27,2팀,vigilante,키리코,0,1
[00:03:25] ,ability_2_used,125.32,1팀,ChiYo,브리기테,0
[00:03:26] ,****,126.23,2팀,vigilante,키리코,1팀,MER1T,캐서디,0,113.73,True,0
[00:03:26] ,ability_2_used,126.43,1팀,Someone,시그마,0
[00:03:26] ,offensive_assist,126.44,2팀,CH0R0NG,제트팩 캣,0
[00:03:26] ,defensive_assist,126.44,2팀,CH0R0NG,제트팩 캣,0
[00:03:28] ,ultimate_charged,127.77,1팀,ChiYo,브리기테,0,1
[00:03:28] ,ability_1_used,127.83,2팀,CH0R0NG,제트팩 캣,0
[00:03:28] ,ability_1_used,128.35,2팀,vigilante,키리코,0
[00:03:29] ,ability_1_used,129.13,2팀,MAX,라마트라,0
[00:03:29] ,ability_2_used,129.23,1팀,CheckMate,시메트라,0
[00:03:30] ,ability_1_used,129.83,1팀,ChiYo,브리기테,0
[00:03:31] ,ability_2_used,131.48,2팀,HeeSang,파라,0
[00:03:33] ,ability_1_used,132.88,1팀,CheckMate,시메트라,0
[00:03:37] ,hero_swap,137.50,2팀,STALK3R,소전,바스티온,112.14
[00:03:39] ,ability_1_used,138.99,1팀,MER1T,캐서디,0
[00:03:39] ,ability_1_used,139.07,2팀,STALK3R,소전,0
[00:03:43] ,ability_2_used,143.20,1팀,Fielder,아나,0
[00:03:45] ,ability_1_used,145.42,1팀,CheckMate,시메트라,0
[00:03:45] ,ability_1_used,145.66,2팀,HeeSang,파라,0
[00:03:50] ,ability_2_used,149.75,2팀,STALK3R,소전,0
[00:03:50] ,ability_2_used,150.21,1팀,ChiYo,브리기테,0
[00:03:50] ,ability_2_used,150.64,2팀,MAX,라마트라,0
[00:03:51] ,ability_2_used,151.43,1팀,CheckMate,시메트라,0
[00:03:52] ,ability_2_used,152.26,1팀,ChiYo,브리기테,0
[00:03:52] ,ability_2_used,152.61,1팀,Someone,시그마,0
[00:03:53] ,ultimate_charged,152.72,2팀,CH0R0NG,제트팩 캣,0,1
[00:03:53] ,ability_1_used,152.79,2팀,vigilante,키리코,0
[00:03:53] ,ability_1_used,152.88,2팀,MAX,라마트라,0
[00:03:53] ,ultimate_start,153.25,2팀,vigilante,키리코,0,1
[00:03:53] ,ability_2_used,153.70,1팀,ChiYo,브리기테,0
[00:03:54] ,ultimate_start,154.05,1팀,Someone,시그마,0,1
[00:03:54] ,ability_1_used,154.52,1팀,MER1T,캐서디,0
[00:03:55] ,ability_1_used,155.19,1팀,CheckMate,시메트라,0
[00:03:56] ,ability_2_used,155.75,1팀,MER1T,캐서디,0
[00:03:56] ,ability_1_used,156.00,2팀,CH0R0NG,제트팩 캣,0
[00:03:56] ,ultimate_start,156.00,2팀,CH0R0NG,제트팩 캣,0,1
[00:03:56] ,****,156.08,1팀,MER1T,캐서디,2팀,HeeSang,파라,Primary Fire,65,0,0
[00:03:56] ,ultimate_start,156.08,1팀,ChiYo,브리기테,0,1
[00:03:56] ,defensive_assist,156.15,1팀,ChiYo,브리기테,0
[00:03:56] ,ultimate_end,156.61,1팀,Someone,시그마,0,1
[00:03:57] ,ability_1_used,156.98,1팀,CheckMate,시메트라,0
[00:03:58] ,ability_1_used,158.50,1팀,Fielder,아나,0
[00:04:00] ,ability_1_used,160.02,1팀,ChiYo,브리기테,0
[00:04:00] ,ultimate_charged,160.26,1팀,CheckMate,시메트라,0,1
[00:04:00] ,ultimate_end,160.47,2팀,CH0R0NG,제트팩 캣,0,1
[00:04:01] ,ability_2_used,161.13,1팀,ChiYo,브리기테,0
[00:04:01] ,****,161.21,2팀,CH0R0NG,제트팩 캣,1팀,Someone,시그마,Ultimate,512.21,0,True
[00:04:02] ,ability_2_used,161.86,2팀,STALK3R,소전,0
[00:04:02] ,ultimate_start,162.38,1팀,CheckMate,시메트라,0,1
[00:04:02] ,ability_2_used,162.49,1팀,ChiYo,브리기테,0
[00:04:02] ,ability_2_used,162.71,2팀,MAX,라마트라,0
[00:04:04] ,ultimate_end,164.46,2팀,vigilante,키리코,0,1
[00:04:05] ,ability_2_used,164.76,2팀,CH0R0NG,제트팩 캣,0
[00:04:05] ,ability_1_used,165.27,2팀,CH0R0NG,제트팩 캣,0
[00:04:05] ,ability_1_used,165.51,1팀,ChiYo,브리기테,0
[00:04:06] ,ultimate_end,166.09,1팀,ChiYo,브리기테,0,1
[00:04:06] ,ability_1_used,166.63,2팀,MAX,라마트라,0
[00:04:07] ,ability_2_used,166.97,1팀,ChiYo,브리기테,0
[00:04:09] ,ability_2_used,168.81,2팀,HeeSang,파라,0
[00:04:09] ,ultimate_start,168.87,1팀,MER1T,캐서디,0,1
[00:04:10] ,ability_1_used,169.93,2팀,HeeSang,파라,0
[00:04:10] ,ability_1_used,170.43,1팀,ChiYo,브리기테,0
[00:04:11] ,hero_swap,171.29,1팀,Someone,마우가,시그마,171.29
[00:04:11] ,ability_1_used,171.31,2팀,vigilante,키리코,0
[00:04:11] ,ability_2_used,171.37,1팀,CheckMate,시메트라,0
[00:04:12] ,ability_1_used,172.12,1팀,Someone,마우가,0
[00:04:12] ,ability_1_used,172.48,1팀,CheckMate,시메트라,0
[00:04:12] ,ability_2_used,172.49,1팀,ChiYo,브리기테,0
[00:04:13] ,ability_2_used,173.39,1팀,ChiYo,브리기테,0
[00:04:14] ,ultimate_end,174.62,1팀,CheckMate,시메트라,0,1
[00:04:15] ,ultimate_end,175.34,1팀,MER1T,캐서디,0,1
[00:04:15] ,ability_1_used,175.37,1팀,CheckMate,시메트라,0
[00:04:16] ,ability_2_used,176.32,2팀,MAX,라마트라,0
[00:04:16] ,ability_1_used,176.70,1팀,MER1T,캐서디,0
[00:04:17] ,ability_2_used,176.93,2팀,STALK3R,소전,0
[00:04:18] ,ability_2_used,178.35,1팀,ChiYo,브리기테,0
[00:04:19] ,ability_1_used,179.41,2팀,CH0R0NG,제트팩 캣,0
[00:04:19] ,ability_1_used,179.50,1팀,CheckMate,시메트라,0
[00:04:21] ,ultimate_charged,180.77,2팀,MAX,라마트라,0,1
[00:04:21] ,****,180.86,2팀,STALK3R,소전,1팀,Fielder,아나,Secondary Fire,131.12,True,0
[00:04:22] ,ability_1_used,182.00,1팀,ChiYo,브리기테,0
[00:04:22] ,ability_1_used,182.10,1팀,MER1T,캐서디,0
[00:04:23] ,ability_1_used,183.26,2팀,STALK3R,소전,0
[00:04:23] ,ability_2_used,183.28,1팀,ChiYo,브리기테,0
[00:04:24] ,payload_progress,184.45,1,2팀,0,30.01
[00:04:26] ,ability_2_used,186.13,1팀,CheckMate,시메트라,0
[00:04:27] ,ability_1_used,186.80,1팀,Someone,마우가,0
[00:04:28] ,ability_2_used,187.97,2팀,CH0R0NG,제트팩 캣,0
[00:04:28] ,ability_1_used,188.50,1팀,MER1T,캐서디,0
[00:04:28] ,ability_2_used,188.64,1팀,Someone,마우가,0
[00:04:28] ,ability_1_used,188.69,2팀,vigilante,키리코,0
[00:04:29] ,ability_2_used,189.23,2팀,MAX,라마트라,0
[00:04:29] ,ability_2_used,189.39,1팀,MER1T,캐서디,0
[00:04:30] ,****,189.75,1팀,MER1T,캐서디,2팀,STALK3R,소전,Primary Fire,59.20,0,0
[00:04:30] ,ability_2_used,190.05,2팀,vigilante,키리코,0
[00:04:30] ,ability_2_used,190.10,1팀,ChiYo,브리기테,0
[00:04:30] ,****,190.11,2팀,vigilante,키리코,1팀,MER1T,캐서디,0,50.16,0,0
[00:04:30] ,ability_1_used,190.13,2팀,MAX,라마트라,0
[00:04:30] ,defensive_assist,190.47,2팀,vigilante,키리코,0
[00:04:30] ,defensive_assist,190.50,2팀,CH0R0NG,제트팩 캣,0
[00:04:30] ,ability_1_used,190.66,1팀,CheckMate,시메트라,0
[00:04:32] ,ability_1_used,191.97,2팀,HeeSang,파라,0
[00:04:32] ,ability_1_used,192.34,1팀,ChiYo,브리기테,0
[00:04:34] ,****,193.81,2팀,vigilante,키리코,1팀,CheckMate,시메트라,0,80.04,True,0
[00:04:34] ,ability_2_used,194.21,2팀,HeeSang,파라,0
[00:04:35] ,ability_1_used,195.20,1팀,Someone,마우가,0
[00:04:37] ,ability_2_used,197.11,1팀,ChiYo,브리기테,0
[00:04:37] ,****,197.65,2팀,HeeSang,파라,1팀,Someone,마우가,Primary Fire,36.58,0,0
[00:04:38] ,offensive_assist,197.91,2팀,MAX,라마트라,0
[00:04:38] ,defensive_assist,197.99,2팀,vigilante,키리코,0
[00:04:38] ,offensive_assist,198.02,2팀,CH0R0NG,제트팩 캣,0
[00:04:38] ,defensive_assist,198.02,2팀,CH0R0NG,제트팩 캣,0
[00:04:38] ,ability_1_used,198.44,1팀,ChiYo,브리기테,0
[00:04:40] ,****,200.09,2팀,vigilante,키리코,1팀,ChiYo,브리기테,0,18.03,0,0
[00:04:40] ,defensive_assist,200.33,2팀,vigilante,키리코,0
[00:04:41] ,objective_updated,201.53,1,0,1
[00:04:41] ,objective_captured,201.53,1,2팀,1,0,0,188.49
[00:04:42] ,ability_1_used,201.78,2팀,CH0R0NG,제트팩 캣,0
[00:04:42] ,hero_swap,202.15,1팀,CheckMate,트레이서,시메트라,202.15
[00:04:43] ,ability_1_used,202.78,1팀,CheckMate,트레이서,0
[00:04:43] ,ability_1_used,202.84,1팀,MER1T,캐서디,0
[00:04:44] ,ability_1_used,203.96,2팀,STALK3R,소전,0
[00:04:45] ,ability_1_used,205.59,2팀,vigilante,키리코,0
[00:04:48] ,hero_swap,207.95,2팀,CH0R0NG,루시우,제트팩 캣,190.63
[00:04:50] ,hero_swap,209.74,1팀,Someone,라마트라,마우가,38.45
[00:04:50] ,hero_swap,210.73,1팀,MER1T,프레야,캐서디,150.35
[00:04:51] ,ability_1_used,211.05,1팀,MER1T,프레야,0
[00:04:52] ,ability_1_used,212.56,1팀,CheckMate,트레이서,0
[00:04:56] ,hero_swap,216.09,1팀,CheckMate,시메트라,트레이서,13.94
[00:04:56] ,ability_1_used,216.35,2팀,STALK3R,소전,0
[00:04:57] ,ability_1_used,217.33,1팀,Fielder,아나,0
[00:04:58] ,hero_swap,218.57,1팀,CheckMate,시온,시메트라,2.48
[00:04:59] ,payload_progress,219.23,1,2팀,1,40.02
[00:04:59] ,ability_2_used,219.36,1팀,MER1T,프레야,0
[00:04:59] ,ability_1_used,219.39,1팀,CheckMate,시온,0
[00:05:00] ,ability_2_used,219.79,1팀,CheckMate,시온,0
[00:05:05] ,ability_2_used,224.93,1팀,ChiYo,브리기테,0
[00:05:06] ,ability_1_used,226.64,2팀,CH0R0NG,루시우,0
[00:05:08] ,ability_2_used,228.50,1팀,Fielder,아나,0
[00:05:11] ,ability_1_used,231.60,1팀,MER1T,프레야,0
[00:05:11] ,ability_1_used,231.72,2팀,STALK3R,소전,0
[00:05:12] ,ability_1_used,231.81,2팀,CH0R0NG,루시우,0
[00:05:12] ,ability_2_used,232.29,1팀,ChiYo,브리기테,0
[00:05:13] ,ability_2_used,233.01,2팀,STALK3R,소전,0
[00:05:14] ,ability_1_used,233.92,1팀,MER1T,프레야,0
[00:05:14] ,****,234.16,1팀,MER1T,프레야,2팀,STALK3R,소전,Secondary Fire,60.64,True,0
[00:05:14] ,defensive_assist,234.16,1팀,Fielder,아나,0
[00:05:15] ,ultimate_charged,234.87,2팀,HeeSang,파라,0,1
[00:05:15] ,ability_2_used,235.16,1팀,Someone,라마트라,0
[00:05:15] ,ability_2_used,235.35,2팀,MAX,라마트라,0
[00:05:16] ,ability_2_used,235.91,1팀,ChiYo,브리기테,0
[00:05:18] ,ability_1_used,238.07,1팀,MER1T,프레야,0
[00:05:18] ,payload_progress,238.20,1,2팀,1,50.02
[00:05:19] ,ability_1_used,239.48,2팀,HeeSang,파라,0
[00:05:20] ,ability_1_used,240.74,2팀,CH0R0NG,루시우,0
[00:05:21] ,ability_2_used,240.81,1팀,ChiYo,브리기테,0
[00:05:21] ,ultimate_charged,240.82,1팀,Fielder,아나,0,2
[00:05:22] ,ability_1_used,241.78,1팀,CheckMate,시온,0
[00:05:22] ,ability_2_used,241.98,1팀,ChiYo,브리기테,0
[00:05:22] ,ability_1_used,241.99,1팀,MER1T,프레야,0
[00:05:22] ,ability_2_used,241.99,2팀,HeeSang,파라,0
[00:05:26] ,ability_1_used,246.49,2팀,STALK3R,소전,0
[00:05:27] ,ability_1_used,247.40,1팀,MER1T,프레야,0
[00:05:29] ,ability_1_used,248.91,2팀,CH0R0NG,루시우,0
[00:05:29] ,ability_2_used,249.19,1팀,ChiYo,브리기테,0
[00:05:30] ,ability_1_used,249.79,1팀,ChiYo,브리기테,0
[00:05:31] ,ability_2_used,251.50,2팀,MAX,라마트라,0
[00:05:32] ,ability_1_used,251.76,2팀,CH0R0NG,루시우,0
[00:05:33] ,ability_2_used,253.36,2팀,STALK3R,소전,0
