[00:00:00] ,match_start,0,뉴 퀸 스트리트,밀기,1팀,2팀
[00:00:01] ,round_start,0,1,2팀,0,0,0
[00:02:33] ,ability_2_used,40.18,2팀,vigilante,아나,0
[00:02:33] ,ability_1_used,40.21,2팀,MAX,레킹볼,0
[00:02:34] ,ability_1_used,41.20,1팀,ChiYo,브리기테,0
[00:02:34] ,ability_2_used,41.31,2팀,STALK3R,프레야,0
[00:02:34] ,ability_1_used,41.36,2팀,HeeSang,트레이서,0
[00:02:34] ,ability_2_used,41.60,1팀,Fielder,키리코,0
[00:02:35] ,ability_1_used,41.86,1팀,SP1NT,트레이서,0
[00:02:36] ,ability_1_used,42.80,2팀,STALK3R,프레야,0
[00:02:36] ,ability_1_used,43.01,1팀,SP1NT,트레이서,0
[00:02:36] ,ability_1_used,43.12,2팀,HeeSang,트레이서,0
[00:02:37] ,ability_1_used,43.97,1팀,SP1NT,트레이서,0
[00:02:37] ,ability_2_used,44.59,1팀,MER1T,소전,0
[00:02:37] ,ability_1_used,44.61,1팀,Someone,마우가,0
[00:02:38] ,ability_2_used,44.64,1팀,SP1NT,트레이서,0
[00:02:38] ,****,44.67,2팀,MAX,레킹볼,1팀,ChiYo,브리기테,Primary Fire,1.76,0,0
[00:02:38] ,offensive_assist,44.80,2팀,vigilante,아나,0
[00:02:38] ,ability_1_used,44.98,2팀,MAX,레킹볼,0
[00:02:38] ,ability_2_used,45.10,2팀,CH0R0NG,제트팩 캣,0
[00:02:39] ,ability_1_used,45.65,2팀,CH0R0NG,제트팩 캣,0
[00:02:39] ,ability_1_used,46.21,2팀,HeeSang,트레이서,0
[00:02:39] ,hero_swap,46.51,1팀,SP1NT,시온,트레이서,46.51
[00:02:40] ,ability_1_used,46.78,1팀,SP1NT,시온,0
[00:02:40] ,ability_2_used,47.23,1팀,SP1NT,시온,0
[00:02:40] ,ability_1_used,47.41,1팀,MER1T,소전,0
[00:02:40] ,ability_1_used,47.49,2팀,STALK3R,프레야,0
[00:02:42] ,ability_1_used,48.80,2팀,HeeSang,트레이서,0
[00:02:42] ,ability_1_used,49.02,1팀,Fielder,키리코,0
[00:02:42] ,ability_1_used,49.10,2팀,MAX,레킹볼,0
[00:02:43] ,ability_1_used,50.62,2팀,HeeSang,트레이서,0
[00:02:45] ,ability_2_used,52.30,2팀,MAX,레킹볼,0
[00:02:46] ,ability_1_used,52.78,1팀,SP1NT,시온,0
[00:02:46] ,****,53.29,2팀,CH0R0NG,제트팩 캣,1팀,Fielder,키리코,0,3.13,0,0
[00:02:47] ,ability_2_used,53.79,2팀,vigilante,아나,0
[00:02:47] ,****,54.35,2팀,MAX,레킹볼,1팀,MER1T,소전,Melee,19.88,0,0
[00:02:48] ,ability_1_used,54.64,2팀,HeeSang,트레이서,0
[00:02:48] ,offensive_assist,54.67,2팀,vigilante,아나,0
[00:02:48] ,ability_1_used,54.88,2팀,MAX,레킹볼,0
[00:02:48] ,ability_1_used,55.41,1팀,Someone,마우가,0
[00:02:49] ,ability_2_used,56.00,2팀,STALK3R,프레야,0
[00:02:50] ,ability_1_used,57.28,2팀,STALK3R,프레야,0
[00:02:51] ,ability_1_used,57.68,2팀,STALK3R,프레야,0
[00:02:51] ,ability_2_used,58.17,1팀,Someone,마우가,0
[00:02:51] ,****,58.51,2팀,STALK3R,프레야,1팀,Someone,마우가,0,18.44,0,0
[00:02:52] ,defensive_assist,58.89,2팀,vigilante,아나,0
[00:02:52] ,ability_1_used,59.25,2팀,MAX,레킹볼,0
[00:02:52] ,ability_1_used,59.36,2팀,HeeSang,트레이서,0
[00:02:55] ,ability_1_used,62.46,2팀,CH0R0NG,제트팩 캣,0
[00:02:55] ,ability_1_used,62.57,2팀,STALK3R,프레야,0
[00:02:56] ,ability_1_used,63.13,1팀,SP1NT,시온,0
[00:02:56] ,ability_1_used,63.47,2팀,HeeSang,트레이서,0
[00:02:57] ,ability_1_used,63.95,2팀,HeeSang,트레이서,0
[00:02:57] ,ability_2_used,64.41,1팀,ChiYo,브리기테,0
[00:02:58] ,ability_2_used,65.29,1팀,ChiYo,브리기테,0
[00:02:58] ,hero_swap,65.36,1팀,Someone,D.Va,마우가,65.36
[00:02:59] ,ability_1_used,66.06,2팀,MAX,레킹볼,0
[00:02:59] ,ability_1_used,66.48,1팀,Someone,D.Va,0
[00:03:00] ,****,66.81,2팀,CH0R0NG,제트팩 캣,1팀,SP1NT,시온,0,0.89,0,0
[00:03:00] ,defensive_assist,66.89,2팀,vigilante,아나,0
[00:03:00] ,ability_1_used,67.63,1팀,ChiYo,브리기테,0
[00:03:01] ,ability_2_used,68.19,2팀,STALK3R,프레야,0
[00:03:02] ,ability_1_used,68.73,1팀,Fielder,키리코,0
[00:03:02] ,hero_swap,68.91,1팀,MER1T,캐서디,소전,68.91
[00:03:02] ,ability_1_used,69.36,2팀,HeeSang,트레이서,0
[00:03:03] ,ability_1_used,69.77,2팀,STALK3R,프레야,0
[00:03:03] ,ability_1_used,70.08,2팀,HeeSang,트레이서,0
[00:03:04] ,ability_1_used,71.52,2팀,STALK3R,프레야,0
[00:03:05] ,ability_1_used,71.77,2팀,MAX,레킹볼,0
[00:03:05] ,ability_1_used,72.19,1팀,ChiYo,브리기테,0
[00:03:06] ,ability_2_used,73.39,1팀,ChiYo,브리기테,0
[00:03:08] ,ability_1_used,74.94,1팀,Someone,D.Va,0
[00:03:09] ,ability_1_used,75.87,2팀,STALK3R,프레야,0
[00:03:09] ,ability_1_used,75.92,1팀,MER1T,캐서디,0
[00:03:09] ,ability_1_used,76.24,2팀,HeeSang,트레이서,0
[00:03:09] ,ability_2_used,76.33,1팀,Someone,D.Va,0
[00:03:10] ,ability_1_used,77.42,1팀,SP1NT,시온,0
[00:03:10] ,ability_1_used,77.56,2팀,HeeSang,트레이서,0
[00:03:11] ,ability_2_used,77.82,1팀,SP1NT,시온,0
[00:03:11] ,ability_1_used,78.09,1팀,Fielder,키리코,0
[00:03:12] ,ability_2_used,79.12,1팀,ChiYo,브리기테,0
[00:03:15] ,ability_1_used,82.06,1팀,Someone,D.Va,0
[00:03:15] ,ultimate_charged,82.57,2팀,STALK3R,프레야,0,1
[00:03:16] ,ability_1_used,83.42,2팀,CH0R0NG,제트팩 캣,0
[00:03:17] ,ability_2_used,83.96,2팀,MAX,레킹볼,0
[00:03:18] ,ability_1_used,85.04,2팀,HeeSang,트레이서,0
[00:03:18] ,ability_2_used,85.07,1팀,ChiYo,브리기테,0
[00:03:20] ,ability_1_used,87.20,2팀,MAX,레킹볼,0
[00:03:21] ,ability_1_used,88.03,2팀,HeeSang,트레이서,0
[00:03:21] ,ability_1_used,88.38,1팀,ChiYo,브리기테,0
[00:03:22] ,ability_1_used,89.05,2팀,MAX,레킹볼,0
[00:03:22] ,ability_1_used,89.44,2팀,CH0R0NG,제트팩 캣,0
[00:03:23] ,ultimate_charged,90.03,2팀,vigilante,아나,0,1
[00:03:23] ,ability_2_used,90.11,1팀,ChiYo,브리기테,0
[00:03:25] ,ability_1_used,91.76,2팀,HeeSang,트레이서,0
[00:03:25] ,ability_2_used,91.95,2팀,STALK3R,프레야,0
[00:03:25] ,ability_1_used,92.14,2팀,HeeSang,트레이서,0
[00:03:25] ,ability_2_used,92.40,1팀,ChiYo,브리기테,0
[00:03:25] ,ability_1_used,92.62,1팀,MER1T,캐서디,0
[00:03:26] ,ability_1_used,92.78,1팀,Someone,D.Va,0
[00:03:26] ,ability_1_used,92.81,2팀,HeeSang,트레이서,0
[00:03:26] ,ability_2_used,92.94,1팀,Someone,D.Va,0
[00:03:26] ,ultimate_start,93.18,2팀,vigilante,아나,0,1
[00:03:26] ,ability_1_used,93.44,2팀,STALK3R,프레야,0
[00:03:27] ,ability_2_used,93.64,2팀,HeeSang,트레이서,0
[00:03:27] ,ability_1_used,93.72,1팀,Fielder,키리코,0
[00:03:27] ,ability_1_used,94.22,1팀,SP1NT,시온,0
[00:03:27] ,ultimate_charged,94.25,1팀,Fielder,키리코,0,1
[00:03:27] ,ability_2_used,94.38,1팀,ChiYo,브리기테,0
[00:03:28] ,ability_1_used,94.68,2팀,STALK3R,프레야,0
[00:03:28] ,ability_2_used,95.16,2팀,CH0R0NG,제트팩 캣,0
[00:03:28] ,ability_2_used,95.29,1팀,Fielder,키리코,0
[00:03:29] ,ultimate_start,95.85,1팀,Fielder,키리코,0,1
[00:03:29] ,****,95.98,2팀,CH0R0NG,제트팩 캣,1팀,SP1NT,시온,Melee,38.39,0,0
[00:03:29] ,defensive_assist,96.00,2팀,CH0R0NG,제트팩 캣,0
[00:03:29] ,ultimate_start,96.41,2팀,STALK3R,프레야,0,1
[00:03:29] ,ability_1_used,96.48,2팀,MAX,레킹볼,0
[00:03:30] ,ability_2_used,96.78,1팀,ChiYo,브리기테,0
[00:03:30] ,ultimate_end,97.05,2팀,STALK3R,프레야,0,1
[00:03:31] ,ability_1_used,97.66,2팀,HeeSang,트레이서,0
[00:03:31] ,ultimate_charged,97.71,2팀,HeeSang,트레이서,0,1
[00:03:31] ,****,98.12,2팀,STALK3R,프레야,1팀,Fielder,키리코,Ultimate,5.57,0,0
[00:03:31] ,defensive_assist,98.35,2팀,CH0R0NG,제트팩 캣,0
[00:03:31] ,offensive_assist,98.38,2팀,vigilante,아나,0
[00:03:33] ,ability_1_used,99.69,2팀,HeeSang,트레이서,0
[00:03:33] ,ability_1_used,100.06,1팀,MER1T,캐서디,0
[00:03:34] ,ability_1_used,101.16,1팀,Someone,D.Va,0
[00:03:34] ,ability_1_used,101.26,2팀,STALK3R,프레야,0
[00:03:34] ,ultimate_end,101.31,2팀,vigilante,아나,0,1
[00:03:34] ,ultimate_charged,101.53,2팀,MAX,레킹볼,0,1
[00:03:35] ,ability_2_used,101.68,1팀,MER1T,캐서디,0
[00:03:35] ,ability_2_used,101.72,1팀,Someone,D.Va,0
[00:03:35] ,ability_1_used,102.06,2팀,HeeSang,트레이서,0
[00:03:35] ,ability_1_used,102.16,2팀,MAX,레킹볼,0
[00:03:35] ,ability_1_used,102.33,1팀,ChiYo,브리기테,0
[00:03:36] ,ability_1_used,102.99,2팀,STALK3R,프레야,0
[00:03:36] ,ultimate_charged,103.00,2팀,CH0R0NG,제트팩 캣,0,1
[00:03:36] ,ability_2_used,103.31,1팀,ChiYo,브리기테,0
[00:03:36] ,ability_2_used,103.48,2팀,STALK3R,프레야,0
[00:03:37] ,ability_2_used,104.48,2팀,MAX,레킹볼,0
[00:03:37] ,****,104.57,1팀,ChiYo,브리기테,2팀,HeeSang,트레이서,Primary Fire,10.90,0,0
[00:03:38] ,offensive_assist,104.91,1팀,Fielder,키리코,0
[00:03:38] ,****,105.04,1팀,MER1T,캐서디,2팀,STALK3R,프레야,Primary Fire,82.80,True,0
[00:03:38] ,defensive_assist,105.36,1팀,ChiYo,브리기테,0
[00:03:38] ,offensive_assist,105.37,1팀,Fielder,키리코,0
[00:03:38] ,ability_1_used,105.52,1팀,MER1T,캐서디,0
[00:03:39] ,ability_1_used,105.80,2팀,CH0R0NG,제트팩 캣,0
[00:03:39] ,****,105.91,1팀,MER1T,캐서디,2팀,CH0R0NG,제트팩 캣,Primary Fire,71.84,True,0
[00:03:39] ,defensive_assist,106.28,1팀,ChiYo,브리기테,0
[00:03:39] ,offensive_assist,106.30,1팀,Fielder,키리코,0
[00:03:39] ,ability_2_used,106.35,2팀,vigilante,아나,0
[00:03:40] ,ability_1_used,106.63,1팀,ChiYo,브리기테,0
[00:03:40] ,ability_1_used,106.67,2팀,MAX,레킹볼,0
[00:03:40] ,ultimate_end,106.95,1팀,Fielder,키리코,0,1
[00:03:40] ,ability_1_used,107.23,1팀,Someone,D.Va,0
[00:03:40] ,ability_2_used,107.48,1팀,ChiYo,브리기테,0
[00:03:41] ,hero_swap,108.01,1팀,SP1NT,트레이서,시온,61.50
[00:03:41] ,ability_2_used,108.04,1팀,ChiYo,브리기테,0
[00:03:41] ,ability_1_used,108.14,2팀,MAX,레킹볼,0
[00:03:41] ,ability_1_used,108.51,1팀,SP1NT,트레이서,0
[00:03:42] ,ability_1_used,108.67,1팀,SP1NT,트레이서,0
[00:03:42] ,ability_1_used,108.83,1팀,SP1NT,트레이서,0
[00:03:42] ,ability_2_used,109.15,1팀,Someone,D.Va,0
[00:03:42] ,ability_1_used,109.31,2팀,vigilante,아나,0
[00:03:42] ,ability_1_used,109.42,1팀,Fielder,키리코,0
[00:03:43] ,ability_1_used,110.55,2팀,MAX,레킹볼,0
[00:03:44] ,ability_1_used,111.39,1팀,MER1T,캐서디,0
[00:03:44] ,ability_1_used,111.63,1팀,SP1NT,트레이서,0
[00:03:45] ,ability_2_used,112.04,1팀,ChiYo,브리기테,0
[00:03:46] ,ability_1_used,113.35,1팀,Someone,D.Va,0
[00:03:47] ,ability_1_used,114.52,1팀,SP1NT,트레이서,0
[00:03:48] ,****,115.48,1팀,Someone,D.Va,2팀,vigilante,아나,Melee,14.23,0,0
[00:03:49] ,defensive_assist,115.69,1팀,ChiYo,브리기테,0
[00:03:49] ,ability_1_used,116.04,1팀,ChiYo,브리기테,0
[00:03:50] ,ability_1_used,117.16,2팀,CH0R0NG,제트팩 캣,0
[00:03:50] ,ability_1_used,117.16,2팀,STALK3R,프레야,0
[00:03:50] ,ability_1_used,117.63,1팀,SP1NT,트레이서,0
[00:03:51] ,ability_1_used,117.72,2팀,HeeSang,트레이서,0
[00:03:51] ,ability_1_used,118.44,2팀,HeeSang,트레이서,0
[00:03:54] ,ability_1_used,120.79,2팀,STALK3R,프레야,0
[00:03:54] ,ability_1_used,121.56,1팀,Someone,D.Va,0
[00:03:57] ,ability_1_used,124.38,1팀,Fielder,키리코,0
[00:03:59] ,ability_1_used,126.43,2팀,HeeSang,트레이서,0
[00:04:02] ,ability_1_used,128.78,2팀,STALK3R,프레야,0
[00:04:03] ,ability_1_used,130.49,2팀,HeeSang,트레이서,0
[00:04:04] ,ability_1_used,131.37,1팀,ChiYo,브리기테,0
[00:04:05] ,ability_1_used,132.20,2팀,HeeSang,트레이서,0
[00:04:05] ,ability_2_used,132.27,1팀,ChiYo,브리기테,0
[00:04:05] ,ability_1_used,132.43,2팀,STALK3R,프레야,0
[00:04:06] ,ability_2_used,132.96,2팀,CH0R0NG,제트팩 캣,0
[00:04:06] ,ultimate_start,133.40,2팀,MAX,레킹볼,0,1
[00:04:07] ,ultimate_end,133.80,2팀,MAX,레킹볼,0,1
[00:04:07] ,ability_2_used,133.90,2팀,vigilante,아나,0
[00:04:07] ,ultimate_start,134.36,2팀,CH0R0NG,제트팩 캣,0,1
[00:04:07] ,ability_1_used,134.52,1팀,Someone,D.Va,0
[00:04:08] ,ability_2_used,134.81,1팀,Fielder,키리코,0
[00:04:08] ,ability_1_used,135.07,1팀,SP1NT,트레이서,0
[00:04:08] ,ability_2_used,135.07,2팀,MAX,레킹볼,0
[00:04:08] ,ultimate_end,135.26,2팀,CH0R0NG,제트팩 캣,0,1
[00:04:08] ,ability_1_used,135.53,1팀,Fielder,키리코,0
[00:04:09] ,ability_1_used,136.11,1팀,SP1NT,트레이서,0
[00:04:09] ,ability_1_used,136.28,2팀,MAX,레킹볼,0
[00:04:09] ,ability_2_used,136.49,1팀,ChiYo,브리기테,0
[00:04:10] ,ability_1_used,136.94,2팀,STALK3R,프레야,0
[00:04:10] ,ability_1_used,137.58,1팀,SP1NT,트레이서,0
[00:04:11] ,ability_1_used,137.84,2팀,HeeSang,트레이서,0
[00:04:11] ,ability_1_used,138.08,2팀,HeeSang,트레이서,0
[00:04:11] ,ability_1_used,138.21,1팀,ChiYo,브리기테,0
[00:04:12] ,ability_2_used,138.99,1팀,ChiYo,브리기테,0
[00:04:12] ,ability_1_used,139.23,1팀,SP1NT,트레이서,0
[00:04:12] ,ability_1_used,139.23,2팀,MAX,레킹볼,0
[00:04:13] ,ability_1_used,140.32,1팀,Someone,D.Va,0
[00:04:14] ,ability_2_used,141.26,2팀,STALK3R,프레야,0
[00:04:14] ,ability_1_used,141.36,2팀,MAX,레킹볼,0
[00:04:15] ,ability_1_used,141.97,1팀,SP1NT,트레이서,0
[00:04:16] ,ability_2_used,143.07,1팀,ChiYo,브리기테,0
[00:04:17] ,ability_1_used,143.84,2팀,CH0R0NG,제트팩 캣,0
[00:04:17] ,ability_1_used,143.94,2팀,STALK3R,프레야,0
[00:04:17] ,ability_1_used,144.38,2팀,HeeSang,트레이서,0
[00:04:18] ,ability_1_used,144.78,1팀,MER1T,캐서디,0
[00:04:18] ,ability_1_used,144.78,1팀,SP1NT,트레이서,0
[00:04:18] ,ability_1_used,144.94,2팀,STALK3R,프레야,0
[00:04:20] ,ability_2_used,146.66,1팀,ChiYo,브리기테,0
[00:04:21] ,ultimate_charged,147.78,1팀,MER1T,캐서디,0,1
[00:04:21] ,ability_2_used,148.50,1팀,ChiYo,브리기테,0
[00:04:22] ,ability_1_used,148.75,1팀,ChiYo,브리기테,0
[00:04:22] ,ability_1_used,148.77,2팀,CH0R0NG,제트팩 캣,0
[00:04:22] ,ability_1_used,148.80,2팀,STALK3R,프레야,0
[00:04:23] ,ability_1_used,150.19,2팀,HeeSang,트레이서,0
[00:04:23] ,ability_2_used,150.26,2팀,CH0R0NG,제트팩 캣,0
[00:04:23] ,ability_1_used,150.37,2팀,HeeSang,트레이서,0
[00:04:23] ,ability_1_used,150.53,1팀,Someone,D.Va,0
[00:04:24] ,ability_2_used,150.72,1팀,Someone,D.Va,0
[00:04:24] ,ability_1_used,151.28,1팀,Fielder,키리코,0
[00:04:24] ,ability_1_used,151.46,2팀,HeeSang,트레이서,0
[00:04:24] ,ability_1_used,151.57,1팀,SP1NT,트레이서,0
[00:04:24] ,ability_2_used,151.64,1팀,MER1T,캐서디,0
[00:04:25] ,ability_2_used,151.92,2팀,MAX,레킹볼,0
[00:04:25] ,ability_1_used,152.04,1팀,SP1NT,트레이서,0
[00:04:25] ,****,152.47,2팀,MAX,레킹볼,1팀,MER1T,캐서디,Primary Fire,1.23,True,0
[00:04:26] ,ability_2_used,152.71,1팀,Fielder,키리코,0
[00:04:26] ,offensive_assist,152.87,2팀,CH0R0NG,제트팩 캣,0
[00:04:26] ,defensive_assist,152.87,2팀,CH0R0NG,제트팩 캣,0
[00:04:26] ,ability_2_used,153.38,2팀,STALK3R,프레야,0
[00:04:27] ,ability_1_used,153.94,1팀,ChiYo,브리기테,0
[00:04:27] ,ability_1_used,154.31,2팀,STALK3R,프레야,0
[00:04:28] ,ultimate_charged,154.98,1팀,ChiYo,브리기테,0,1
[00:04:29] ,ultimate_start,155.65,1팀,ChiYo,브리기테,0,1
[00:04:29] ,ability_1_used,156.48,1팀,SP1NT,트레이서,0
[00:04:30] ,ultimate_start,156.76,2팀,HeeSang,트레이서,0,1
[00:04:30] ,ultimate_end,156.95,2팀,HeeSang,트레이서,0,1
[00:04:30] ,ability_1_used,156.98,1팀,SP1NT,트레이서,0
[00:04:30] ,ability_1_used,157.16,2팀,HeeSang,트레이서,0
[00:04:30] ,ability_1_used,157.17,2팀,MAX,레킹볼,0
[00:04:30] ,ability_1_used,157.22,1팀,Someone,D.Va,0
[00:04:31] ,ability_1_used,157.99,2팀,HeeSang,트레이서,0
[00:04:32] ,ability_1_used,158.92,2팀,STALK3R,프레야,0
[00:04:32] ,ability_1_used,159.48,1팀,SP1NT,트레이서,0
[00:04:32] ,ability_2_used,159.49,1팀,Someone,D.Va,0
[00:04:33] ,ability_1_used,159.88,1팀,Fielder,키리코,0
[00:04:33] ,ability_1_used,159.96,1팀,ChiYo,브리기테,0
[00:04:33] ,ultimate_charged,160.10,1팀,Someone,D.Va,0,1
[00:04:33] ,ability_1_used,160.23,2팀,vigilante,아나,0
[00:04:34] ,ability_2_used,160.66,1팀,ChiYo,브리기테,0
[00:04:34] ,****,160.98,1팀,Someone,D.Va,2팀,vigilante,아나,Ability 2,6.88,0,0
[00:04:35] ,ability_2_used,162.22,1팀,ChiYo,브리기테,0
[00:04:35] ,ability_1_used,162.36,2팀,HeeSang,트레이서,0
[00:04:36] ,ability_2_used,163.10,1팀,SP1NT,트레이서,0
[00:04:36] ,ability_1_used,163.24,2팀,HeeSang,트레이서,0
[00:04:36] ,ultimate_start,163.46,1팀,Someone,D.Va,0,1
[00:04:36] ,ability_1_used,163.48,1팀,MER1T,캐서디,0
[00:04:36] ,ability_1_used,163.59,2팀,MAX,레킹볼,0
[00:04:37] ,ability_1_used,163.66,2팀,STALK3R,프레야,0
[00:04:37] ,ability_2_used,164.38,1팀,ChiYo,브리기테,0
[00:04:37] ,ability_2_used,164.50,2팀,HeeSang,트레이서,0
[00:04:38] ,ability_2_used,164.86,2팀,STALK3R,프레야,0
[00:04:39] ,ultimate_end,165.66,1팀,ChiYo,브리기테,0,1
[00:04:39] ,ability_1_used,166.10,1팀,SP1NT,트레이서,0
[00:04:39] ,ability_1_used,166.28,1팀,ChiYo,브리기테,0
[00:04:39] ,ability_1_used,166.62,1팀,SP1NT,트레이서,0
[00:04:40] ,ultimate_end,166.67,1팀,Someone,D.Va,0,1
[00:04:40] ,ability_1_used,166.91,1팀,Fielder,키리코,0
[00:04:40] ,ability_2_used,166.92,2팀,MAX,레킹볼,0
[00:04:40] ,ability_2_used,167.63,1팀,Fielder,키리코,0
[00:04:41] ,ability_1_used,167.69,1팀,Someone,D.Va,0
[00:04:41] ,ability_1_used,167.74,2팀,HeeSang,트레이서,0
[00:04:41] ,ability_1_used,167.75,2팀,MAX,레킹볼,0
[00:04:41] ,ability_2_used,167.80,1팀,ChiYo,브리기테,0
