[00:00:00] ,match_start,0,네온 교차로,혼합,1팀,2팀
[00:00:01] ,round_start,0,1,2팀,0,0,0
[00:02:54] ,ability_2_used,45.33,1팀,ChiYo,브리기테,0
[00:02:55] ,ability_2_used,46.51,2팀,HeeSang,파라,0
[00:02:57] ,ability_1_used,48.50,1팀,MER1T,프레야,0
[00:02:58] ,ability_2_used,49.01,2팀,CH0R0NG,제트팩 캣,0
[00:02:58] ,ability_2_used,49.20,2팀,STALK3R,캐서디,0
[00:03:00] ,ability_2_used,51.09,1팀,Someone,라마트라,0
[00:03:00] ,ability_1_used,51.21,2팀,MAX,라마트라,0
[00:03:00] ,ability_2_used,51.53,1팀,Fielder,키리코,0
[00:03:01] ,hero_swap,51.87,1팀,CheckMate,트레이서,메이,51.87
[00:03:01] ,point_progress,51.97,1,2팀,0,33.34
[00:03:01] ,ability_1_used,52.17,1팀,ChiYo,브리기테,0
[00:03:01] ,ability_1_used,52.17,1팀,CheckMate,트레이서,0
[00:03:01] ,ability_1_used,52.56,1팀,CheckMate,트레이서,0
[00:03:01] ,ability_1_used,52.70,1팀,CheckMate,트레이서,0
[00:03:01] ,ability_1_used,52.77,1팀,MER1T,프레야,0
[00:03:02] ,ability_2_used,53.79,1팀,ChiYo,브리기테,0
[00:03:03] ,ability_1_used,54.19,2팀,STALK3R,캐서디,0
[00:03:03] ,ability_1_used,54.46,1팀,Someone,라마트라,0
[00:03:04] ,ability_2_used,54.89,1팀,MER1T,프레야,0
[00:03:04] ,ability_2_used,54.99,1팀,ChiYo,브리기테,0
[00:03:04] ,ability_1_used,55.12,2팀,CH0R0NG,제트팩 캣,0
[00:03:04] ,****,55.63,1팀,Someone,라마트라,2팀,CH0R0NG,제트팩 캣,Ability 1,40,0,0
[00:03:05] ,defensive_assist,56.05,1팀,ChiYo,브리기테,0
[00:03:05] ,ability_1_used,56.54,1팀,MER1T,프레야,0
[00:03:07] ,ability_2_used,57.92,2팀,vigilante,아나,0
[00:03:07] ,ability_2_used,58.75,2팀,HeeSang,파라,0
[00:03:08] ,point_progress,59.57,1,2팀,0,66.61
[00:03:09] ,ability_1_used,60.35,1팀,Fielder,키리코,0
[00:03:09] ,ability_1_used,60.35,1팀,CheckMate,트레이서,0
[00:03:09] ,ability_2_used,60.41,2팀,MAX,라마트라,0
[00:03:10] ,ability_1_used,60.86,2팀,STALK3R,캐서디,0
[00:03:10] ,ability_2_used,61.53,1팀,ChiYo,브리기테,0
[00:03:11] ,ultimate_charged,61.87,1팀,MER1T,프레야,0,1
[00:03:11] ,ability_1_used,62.25,1팀,MER1T,프레야,0
[00:03:11] ,ability_1_used,62.27,1팀,CheckMate,트레이서,0
[00:03:11] ,ultimate_start,62.72,1팀,MER1T,프레야,0,1
[00:03:12] ,ability_2_used,62.85,2팀,STALK3R,캐서디,0
[00:03:12] ,ability_1_used,62.94,1팀,CheckMate,트레이서,0
[00:03:12] ,ultimate_end,63.36,1팀,MER1T,프레야,0,1
[00:03:12] ,****,63.42,1팀,CheckMate,트레이서,2팀,STALK3R,캐서디,Primary Fire,0.44,0,0
[00:03:12] ,defensive_assist,63.45,1팀,Fielder,키리코,0
[00:03:13] ,ability_1_used,64.30,2팀,HeeSang,파라,0
[00:03:13] ,ability_2_used,64.59,1팀,Someone,라마트라,0
[00:03:13] ,ability_1_used,64.78,1팀,ChiYo,브리기테,0
[00:03:14] ,****,65.04,1팀,MER1T,프레야,2팀,vigilante,아나,Primary Fire,36,True,0
[00:03:15] ,ability_1_used,66.00,1팀,MER1T,프레야,0
[00:03:15] ,ability_1_used,66.22,2팀,CH0R0NG,제트팩 캣,0
[00:03:15] ,ability_1_used,66.40,1팀,CheckMate,트레이서,0
[00:03:16] ,ability_1_used,67.71,2팀,MAX,라마트라,0
[00:03:17] ,ability_2_used,67.87,1팀,ChiYo,브리기테,0
[00:03:17] ,ability_2_used,68.03,1팀,Fielder,키리코,0
[00:03:18] ,ultimate_charged,69.12,1팀,Fielder,키리코,0,1
[00:03:18] ,****,69.61,1팀,Someone,라마트라,2팀,MAX,라마트라,0,1.56,0,0
[00:03:18] ,defensive_assist,69.71,1팀,ChiYo,브리기테,0
[00:03:19] ,defensive_assist,70.03,1팀,Fielder,키리코,0
[00:03:19] ,ability_2_used,70.59,1팀,ChiYo,브리기테,0
[00:03:20] ,ability_1_used,70.94,2팀,CH0R0NG,제트팩 캣,0
[00:03:22] ,ability_2_used,73.66,1팀,MER1T,프레야,0
[00:03:24] ,ability_2_used,75.13,2팀,HeeSang,파라,0
[00:03:24] ,ultimate_charged,75.79,2팀,HeeSang,파라,0,1
[00:03:25] ,ability_1_used,76.03,2팀,STALK3R,캐서디,0
[00:03:25] ,ability_1_used,76.16,1팀,MER1T,프레야,0
[00:03:28] ,ability_1_used,79.12,1팀,MER1T,프레야,0
[00:03:29] ,ability_1_used,80.22,2팀,MAX,라마트라,0
[00:03:30] ,ability_1_used,81.26,1팀,CheckMate,트레이서,0
[00:03:32] ,ability_1_used,83.05,1팀,ChiYo,브리기테,0
[00:03:32] ,ability_1_used,83.10,1팀,MER1T,프레야,0
[00:03:32] ,ability_1_used,83.64,2팀,STALK3R,캐서디,0
[00:03:33] ,ability_1_used,84.76,2팀,CH0R0NG,제트팩 캣,0
[00:03:35] ,ability_1_used,86.20,1팀,MER1T,프레야,0
[00:03:36] ,****,87.63,1팀,MER1T,프레야,2팀,STALK3R,캐서디,0,43.90,0,0
[00:03:37] ,defensive_assist,87.88,1팀,Fielder,키리코,0
[00:03:37] ,ability_1_used,88.76,1팀,CheckMate,트레이서,0
[00:03:38] ,ability_2_used,89.12,1팀,MER1T,프레야,0
[00:03:38] ,ability_1_used,89.40,1팀,CheckMate,트레이서,0
[00:03:39] ,ability_1_used,90.22,1팀,MER1T,프레야,0
[00:03:41] ,ability_1_used,92.01,1팀,ChiYo,브리기테,0
[00:03:42] ,ability_2_used,93.05,2팀,MAX,라마트라,0
[00:03:43] ,ability_1_used,94.43,2팀,MAX,라마트라,0
[00:03:45] ,ability_2_used,95.88,1팀,ChiYo,브리기테,0
[00:03:45] ,ability_1_used,96.25,1팀,MER1T,프레야,0
[00:03:46] ,ultimate_charged,97.39,2팀,vigilante,아나,0,1
[00:03:47] ,ability_1_used,98.20,2팀,STALK3R,캐서디,0
[00:03:48] ,ability_2_used,99.40,2팀,HeeSang,파라,0
[00:03:49] ,ability_1_used,100.12,2팀,CH0R0NG,제트팩 캣,0
[00:03:49] ,ability_1_used,100.38,1팀,MER1T,프레야,0
[00:03:49] ,ability_2_used,100.75,1팀,ChiYo,브리기테,0
[00:03:49] ,ability_1_used,100.78,2팀,HeeSang,파라,0
[00:03:50] ,ability_2_used,101.32,1팀,ChiYo,브리기테,0
[00:03:53] ,ability_1_used,104.73,1팀,ChiYo,브리기테,0
[00:03:56] ,ability_1_used,106.99,1팀,MER1T,프레야,0
[00:03:56] ,ultimate_charged,107.47,2팀,STALK3R,캐서디,0,1
[00:03:57] ,ability_2_used,108.47,1팀,ChiYo,브리기테,0
[00:03:58] ,ability_2_used,108.86,2팀,CH0R0NG,제트팩 캣,0
[00:03:59] ,ultimate_start,109.85,2팀,STALK3R,캐서디,0,1
[00:04:00] ,ability_1_used,111.05,1팀,MER1T,프레야,0
[00:04:00] ,ability_2_used,111.23,2팀,HeeSang,파라,0
[00:04:01] ,ultimate_end,112.67,2팀,STALK3R,캐서디,0,1
[00:04:02] ,ability_1_used,113.24,1팀,Fielder,키리코,0
[00:04:02] ,ability_1_used,113.45,1팀,ChiYo,브리기테,0
[00:04:03] ,ability_1_used,114.43,2팀,STALK3R,캐서디,0
[00:04:04] ,ability_2_used,114.94,2팀,MAX,라마트라,0
[00:04:05] ,ability_2_used,115.99,1팀,ChiYo,브리기테,0
[00:04:05] ,ability_1_used,116.19,1팀,Someone,라마트라,0
[00:04:05] ,ultimate_start,116.39,1팀,Fielder,키리코,0,1
[00:04:06] ,ability_1_used,116.91,1팀,CheckMate,트레이서,0
[00:04:06] ,ability_1_used,117.66,2팀,HeeSang,파라,0
[00:04:07] ,ability_1_used,118.28,1팀,CheckMate,트레이서,0
[00:04:07] ,ultimate_start,118.41,2팀,vigilante,아나,0,1
[00:04:07] ,ability_1_used,118.51,1팀,ChiYo,브리기테,0
[00:04:07] ,ability_1_used,118.55,2팀,MAX,라마트라,0
[00:04:07] ,ability_2_used,118.63,1팀,Someone,라마트라,0
[00:04:08] ,ability_2_used,119.45,1팀,MER1T,프레야,0
[00:04:09] ,ultimate_start,120.19,2팀,HeeSang,파라,0,1
[00:04:09] ,ability_1_used,120.55,1팀,MER1T,프레야,0
[00:04:09] ,ability_2_used,120.63,2팀,STALK3R,캐서디,0
[00:04:10] ,ability_2_used,120.95,1팀,ChiYo,브리기테,0
[00:04:10] ,ability_1_used,121.07,2팀,STALK3R,캐서디,0
[00:04:10] ,****,121.39,2팀,HeeSang,파라,1팀,Someone,라마트라,Ultimate,11.58,0,0
[00:04:10] ,ability_2_used,121.43,1팀,Fielder,키리코,0
[00:04:10] ,****,121.55,2팀,STALK3R,캐서디,1팀,MER1T,프레야,Melee,10,0,0
[00:04:10] ,offensive_assist,121.80,2팀,MAX,라마트라,0
[00:04:10] ,offensive_assist,121.82,2팀,vigilante,아나,0
[00:04:11] ,ability_1_used,122.22,1팀,CheckMate,트레이서,0
[00:04:11] ,ability_2_used,122.41,1팀,ChiYo,브리기테,0
[00:04:11] ,ultimate_end,122.68,2팀,HeeSang,파라,0,1
[00:04:12] ,ultimate_charged,123.05,2팀,MAX,라마트라,0,1
[00:04:12] ,ability_1_used,123.10,1팀,ChiYo,브리기테,0
[00:04:12] ,****,123.15,2팀,MAX,라마트라,1팀,Fielder,키리코,Melee,27.73,0,0
[00:04:12] ,offensive_assist,123.23,2팀,vigilante,아나,0
[00:04:13] ,ability_1_used,123.91,1팀,CheckMate,트레이서,0
[00:04:13] ,ability_2_used,124.09,2팀,HeeSang,파라,0
[00:04:14] ,ability_2_used,124.83,1팀,CheckMate,트레이서,0
[00:04:14] ,ultimate_charged,125.79,1팀,ChiYo,브리기테,0,1
[00:04:15] ,****,126.20,2팀,MAX,라마트라,1팀,ChiYo,브리기테,Melee,30.64,0,0
[00:04:15] ,ability_1_used,126.28,1팀,CheckMate,트레이서,0
[00:04:15] ,ultimate_end,126.54,2팀,vigilante,아나,0,1
[00:04:15] ,ultimate_charged,126.68,2팀,CH0R0NG,제트팩 캣,0,1
[00:04:16] ,ultimate_end,127.59,1팀,Fielder,키리코,0,1
[00:04:16] ,ability_1_used,127.63,1팀,CheckMate,트레이서,0
[00:04:17] ,ability_2_used,128.06,2팀,CH0R0NG,제트팩 캣,0
[00:04:17] ,ability_1_used,128.19,1팀,CheckMate,트레이서,0
[00:04:17] ,ability_1_used,128.25,2팀,STALK3R,캐서디,0
[00:04:19] ,****,130.30,2팀,STALK3R,캐서디,1팀,CheckMate,트레이서,Primary Fire,47.35,0,0
[00:04:19] ,defensive_assist,130.31,2팀,CH0R0NG,제트팩 캣,0
[00:04:19] ,offensive_assist,130.75,2팀,vigilante,아나,0
[00:04:19] ,defensive_assist,130.75,2팀,vigilante,아나,0
[00:04:21] ,point_progress,131.98,1,2팀,0,99.98
[00:04:21] ,objective_updated,132.00,1,0,1
[00:04:21] ,objective_captured,132.00,1,2팀,1,0,0,257.99
[00:04:23] ,hero_swap,134.04,1팀,Fielder,루시우,키리코,134.04
[00:04:23] ,ability_1_used,134.04,1팀,Fielder,루시우,0
[00:04:23] ,ability_2_used,134.22,1팀,Fielder,루시우,0
[00:04:24] ,ability_1_used,134.88,2팀,CH0R0NG,제트팩 캣,0
[00:04:24] ,ability_1_used,135.56,1팀,MER1T,프레야,0
[00:04:26] ,ability_1_used,136.97,2팀,HeeSang,파라,0
[00:04:26] ,hero_swap,137.17,1팀,Fielder,키리코,루시우,3.12
[00:04:26] ,ability_1_used,137.52,1팀,Fielder,키리코,0
[00:04:29] ,ability_1_used,140.21,2팀,STALK3R,캐서디,0
[00:04:30] ,ability_1_used,141.04,1팀,CheckMate,트레이서,0
[00:04:30] ,ability_1_used,141.50,1팀,CheckMate,트레이서,0
[00:04:32] ,ability_1_used,143.71,1팀,MER1T,프레야,0
[00:04:34] ,ability_2_used,145.06,2팀,HeeSang,파라,0
[00:04:37] ,ability_1_used,148.53,1팀,CheckMate,트레이서,0
[00:04:39] ,ability_1_used,149.86,2팀,STALK3R,캐서디,0
[00:04:40] ,ability_2_used,151.30,1팀,MER1T,프레야,0
[00:04:42] ,ability_1_used,152.98,1팀,MER1T,프레야,0
[00:04:42] ,ability_1_used,153.64,1팀,MER1T,프레야,0
[00:04:43] ,ultimate_charged,153.89,1팀,MER1T,프레야,0,2
[00:04:45] ,ability_1_used,155.96,2팀,STALK3R,캐서디,0
[00:04:46] ,ability_1_used,156.87,2팀,HeeSang,파라,0
[00:04:47] ,payload_progress,157.96,1,2팀,1,10.01
[00:04:48] ,ability_1_used,158.92,1팀,MER1T,프레야,0
[00:04:49] ,ability_2_used,159.99,2팀,MAX,라마트라,0
[00:04:49] ,ability_1_used,160.42,2팀,CH0R0NG,제트팩 캣,0
[00:04:51] ,ability_2_used,162.46,1팀,ChiYo,브리기테,0
[00:04:52] ,ability_1_used,163.50,1팀,MER1T,프레야,0
[00:04:52] ,ability_2_used,163.50,2팀,STALK3R,캐서디,0
[00:04:53] ,ability_1_used,163.96,2팀,STALK3R,캐서디,0
[00:04:53] ,ability_2_used,164.15,1팀,Someone,라마트라,0
[00:04:53] ,ultimate_start,164.31,1팀,MER1T,프레야,0,2
[00:04:53] ,ability_1_used,164.47,1팀,CheckMate,트레이서,0
[00:04:54] ,ability_2_used,164.94,1팀,ChiYo,브리기테,0
[00:04:54] ,ultimate_end,164.95,1팀,MER1T,프레야,0,2
[00:04:54] ,ability_1_used,165.03,1팀,Someone,라마트라,0
[00:04:54] ,ability_2_used,165.50,2팀,vigilante,아나,0
[00:04:54] ,ability_2_used,165.83,2팀,HeeSang,파라,0
[00:04:56] ,ultimate_charged,166.99,1팀,Someone,라마트라,0,1
[00:04:56] ,****,167.10,1팀,MER1T,프레야,2팀,STALK3R,캐서디,Primary Fire,7.86,0,0
[00:04:56] ,ability_2_used,167.29,1팀,ChiYo,브리기테,0
[00:04:56] ,defensive_assist,167.34,1팀,Fielder,키리코,0
[00:04:56] ,ability_1_used,167.35,1팀,MER1T,프레야,0
[00:04:56] ,offensive_assist,167.39,1팀,Someone,라마트라,0
[00:04:56] ,ultimate_charged,167.40,1팀,CheckMate,트레이서,0,1
[00:04:57] ,ability_1_used,168.27,1팀,CheckMate,트레이서,0
[00:04:57] ,ability_1_used,168.31,1팀,ChiYo,브리기테,0
[00:04:57] ,ability_1_used,168.75,2팀,vigilante,아나,0
[00:04:57] ,ability_2_used,168.79,2팀,CH0R0NG,제트팩 캣,0
[00:04:58] ,ability_1_used,169.05,1팀,CheckMate,트레이서,0
[00:04:59] ,ultimate_start,170.60,1팀,ChiYo,브리기테,0,1
[00:05:00] ,ability_1_used,171.20,2팀,CH0R0NG,제트팩 캣,0
[00:05:00] ,ability_1_used,171.48,2팀,MAX,라마트라,0
[00:05:01] ,ability_1_used,172.08,1팀,MER1T,프레야,0
[00:05:01] ,ability_2_used,172.19,1팀,Fielder,키리코,0
[00:05:01] ,ability_2_used,172.81,2팀,MAX,라마트라,0
[00:05:02] ,ability_2_used,172.86,1팀,MER1T,프레야,0
[00:05:02] ,ability_1_used,173.04,1팀,ChiYo,브리기테,0
[00:05:02] ,ability_1_used,173.50,1팀,CheckMate,트레이서,0
[00:05:02] ,ability_1_used,173.64,1팀,CheckMate,트레이서,0
[00:05:02] ,ability_1_used,173.68,2팀,HeeSang,파라,0
[00:05:05] ,ability_1_used,176.09,2팀,CH0R0NG,제트팩 캣,0
[00:05:05] ,ultimate_start,176.09,2팀,CH0R0NG,제트팩 캣,0,1
[00:05:05] ,ability_1_used,176.73,1팀,CheckMate,트레이서,0
[00:05:06] ,ultimate_end,177.26,2팀,CH0R0NG,제트팩 캣,0,1
[00:05:06] ,****,177.26,2팀,HeeSang,파라,1팀,ChiYo,브리기테,Primary Fire,39.06,0,0
[00:05:06] ,ultimate_end,177.26,1팀,ChiYo,브리기테,0,1
[00:05:06] ,defensive_assist,177.33,2팀,vigilante,아나,0
[00:05:06] ,offensive_assist,177.34,2팀,CH0R0NG,제트팩 캣,0
[00:05:06] ,defensive_assist,177.34,2팀,CH0R0NG,제트팩 캣,0
[00:05:06] ,ability_1_used,177.66,2팀,STALK3R,캐서디,0
[00:05:07] ,ability_2_used,177.90,2팀,HeeSang,파라,0
[00:05:07] ,ability_1_used,178.41,1팀,CheckMate,트레이서,0
[00:05:07] ,ability_1_used,178.51,1팀,MER1T,프레야,0
[00:05:08] ,ultimate_start,179.07,1팀,CheckMate,트레이서,0,1
[00:05:08] ,ultimate_end,179.26,1팀,CheckMate,트레이서,0,1
[00:05:08] ,ability_2_used,179.49,2팀,vigilante,아나,0
[00:05:09] ,ultimate_start,179.92,2팀,MAX,라마트라,0,1
[00:05:09] ,ability_1_used,180.78,1팀,CheckMate,트레이서,0
[00:05:10] ,ability_2_used,180.88,1팀,Someone,라마트라,0
[00:05:10] ,ability_1_used,180.98,1팀,MER1T,프레야,0
[00:05:11] ,ability_1_used,182.83,1팀,Someone,라마트라,0
[00:05:12] ,ability_1_used,183.06,2팀,STALK3R,캐서디,0
[00:05:13] ,ability_2_used,183.97,1팀,MER1T,프레야,0
[00:05:13] ,ability_1_used,184.08,1팀,CheckMate,트레이서,0
[00:05:13] ,ability_2_used,184.70,2팀,MAX,라마트라,0
[00:05:14] ,payload_progress,184.86,1,2팀,1,20.02
[00:05:15] ,ability_1_used,186.00,1팀,MER1T,프레야,0
[00:05:16] ,ability_2_used,186.87,2팀,HeeSang,파라,0
[00:05:16] ,ability_2_used,187.23,2팀,CH0R0NG,제트팩 캣,0
[00:05:16] ,ability_2_used,187.71,1팀,Fielder,키리코,0
[00:05:18] ,****,189.31,2팀,MAX,라마트라,1팀,Fielder,키리코,Ultimate,35.18,0,0
[00:05:18] ,ability_1_used,189.35,1팀,CheckMate,트레이서,0
[00:05:18] ,defensive_assist,189.57,2팀,CH0R0NG,제트팩 캣,0
[00:05:19] ,ability_2_used,189.95,1팀,MER1T,프레야,0
[00:05:20] ,ability_1_used,191.35,1팀,MER1T,프레야,0
[00:05:22] ,ability_2_used,193.04,1팀,CheckMate,트레이서,0
[00:05:22] ,ultimate_end,193.14,2팀,MAX,라마트라,0,1
[00:05:22] ,ability_2_used,193.33,1팀,Someone,라마트라,0
[00:05:22] ,****,193.64,2팀,MAX,라마트라,1팀,Someone,라마트라,Melee,30.46,0,0
[00:05:22] ,defensive_assist,193.78,2팀,vigilante,아나,0
[00:05:22] ,defensive_assist,193.80,2팀,CH0R0NG,제트팩 캣,0
[00:05:23] ,ability_1_used,193.97,1팀,MER1T,프레야,0
[00:05:23] ,ability_1_used,194.23,2팀,MAX,라마트라,0
[00:05:23] ,ability_2_used,194.77,1팀,ChiYo,브리기테,0
[00:05:26] ,ability_1_used,197.37,2팀,CH0R0NG,제트팩 캣,0
[00:05:26] ,ability_2_used,197.62,2팀,MAX,라마트라,0
[00:05:26] ,payload_progress,197.70,1,2팀,1,30.02
[00:05:27] ,ability_1_used,197.93,1팀,ChiYo,브리기테,0
[00:05:27] ,ability_1_used,198.74,2팀,STALK3R,캐서디,0
[00:05:30] ,ability_1_used,201.21,1팀,CheckMate,트레이서,0
[00:05:30] ,ability_1_used,201.35,1팀,CheckMate,트레이서,0
[00:05:31] ,ability_1_used,201.91,1팀,Someone,라마트라,0
[00:05:34] ,ability_1_used,204.94,1팀,ChiYo,브리기테,0
[00:05:34] ,ultimate_charged,205.55,1팀,MER1T,프레야,0,3
[00:05:35] ,ability_1_used,206.20,1팀,CheckMate,트레이서,0
[00:05:37] ,ability_1_used,208.57,1팀,Fielder,키리코,0
[00:05:38] ,ability_1_used,208.95,2팀,CH0R0NG,제트팩 캣,0
[00:05:38] ,ability_2_used,209.43,1팀,ChiYo,브리기테,0
[00:05:38] ,payload_progress,209.75,1,2팀,1,40.02
[00:05:39] ,ability_1_used,210.48,2팀,STALK3R,캐서디,0
[00:05:39] ,ability_1_used,210.51,1팀,MER1T,프레야,0
[00:05:40] ,ability_2_used,211.07,2팀,HeeSang,파라,0
[00:05:42] ,ability_1_used,213.55,2팀,HeeSang,파라,0
[00:05:43] ,ultimate_charged,214.70,2팀,STALK3R,캐서디,0,2
[00:05:45] ,ability_1_used,216.56,2팀,CH0R0NG,제트팩 캣,0
[00:05:45] ,ability_1_used,216.65,1팀,CheckMate,트레이서,0
[00:05:46] ,ability_1_used,217.17,1팀,ChiYo,브리기테,0
[00:05:46] ,ability_1_used,217.53,1팀,MER1T,프레야,0
[00:05:47] ,ability_2_used,217.98,1팀,MER1T,프레야,0
[00:05:47] ,ultimate_start,218.25,2팀,STALK3R,캐서디,0,2
[00:05:48] ,ability_2_used,219.28,2팀,CH0R0NG,제트팩 캣,0
[00:05:48] ,ultimate_start,219.53,1팀,MER1T,프레야,0,3
[00:05:48] ,ability_2_used,219.69,2팀,MAX,라마트라,0
[00:05:49] ,ultimate_end,220.17,1팀,MER1T,프레야,0,3
[00:05:49] ,****,220.46,2팀,STALK3R,캐서디,1팀,MER1T,프레야,Ultimate,195,0,0
[00:05:49] ,offensive_assist,220.58,2팀,CH0R0NG,제트팩 캣,0
[00:05:49] ,defensive_assist,220.58,2팀,CH0R0NG,제트팩 캣,0
[00:05:49] ,ultimate_end,220.82,2팀,STALK3R,캐서디,0,2
[00:05:50] ,ability_1_used,221.38,1팀,CheckMate,트레이서,0
[00:05:50] ,ability_1_used,221.57,1팀,CheckMate,트레이서,0
[00:05:51] ,ability_2_used,222.19,2팀,HeeSang,파라,0
[00:05:51] ,ability_1_used,222.29,1팀,CheckMate,트레이서,0
[00:05:52] ,ability_1_used,223.34,1팀,Someone,라마트라,0
[00:05:53] ,ability_2_used,224.02,1팀,Someone,라마트라,0
[00:05:53] ,payload_progress,224.45,1,2팀,1,50.02
[00:05:53] ,ability_2_used,224.54,1팀,CheckMate,트레이서,0
[00:05:54] ,ability_1_used,225.09,2팀,vigilante,아나,0
[00:05:54] ,ultimate_start,225.10,1팀,Someone,라마트라,0,1
[00:05:54] ,ability_1_used,225.59,1팀,CheckMate,트레이서,0
