[00:00:00] ,match_start,0,뉴 정크 시티,플래시포인트,1팀,2팀
[00:00:01] ,round_start,0,1,2팀,0,0,0
[00:02:33] ,ability_1_used,56.64,2팀,CH0R0NG,루시우,0
[00:02:36] ,ability_1_used,58.89,1팀,ChiYo,루시우,0
[00:02:37] ,ability_2_used,60.69,1팀,ChiYo,루시우,0
[00:02:41] ,ability_2_used,63.95,1팀,MER1T,시온,0
[00:02:42] ,****,65.77,1팀,MER1T,시온,2팀,HeeSang,리퍼,Primary Fire,42.78,True,0
[00:02:43] ,defensive_assist,65.95,1팀,Fielder,키리코,0
[00:02:43] ,defensive_assist,65.98,1팀,ChiYo,루시우,0
[00:02:43] ,ability_2_used,66.75,1팀,CheckMate,리퍼,0
[00:02:44] ,ability_1_used,67.01,2팀,CH0R0NG,루시우,0
[00:02:44] ,ability_1_used,67.23,1팀,HanBin,마우가,0
[00:02:45] ,ability_1_used,68.37,1팀,ChiYo,루시우,0
[00:02:45] ,ability_1_used,68.40,1팀,MER1T,시온,0
[00:02:46] ,****,69.28,1팀,MER1T,시온,2팀,STALK3R,시온,Secondary Fire,17.60,True,0
[00:02:46] ,offensive_assist,69.57,1팀,HanBin,마우가,0
[00:02:46] ,defensive_assist,69.65,1팀,Fielder,키리코,0
[00:02:46] ,ability_1_used,69.66,1팀,CheckMate,리퍼,0
[00:02:47] ,ability_2_used,69.90,2팀,CH0R0NG,루시우,0
[00:02:47] ,****,69.98,1팀,HanBin,마우가,2팀,CH0R0NG,루시우,Ability 1,120.01,True,0
[00:02:47] ,ability_1_used,70.05,1팀,ChiYo,루시우,0
[00:02:47] ,ability_2_used,70.05,1팀,HanBin,마우가,0
[00:02:47] ,defensive_assist,70.11,1팀,Fielder,키리코,0
[00:02:47] ,ability_1_used,70.51,2팀,MAX,마우가,0
[00:02:47] ,ability_1_used,70.51,1팀,Fielder,키리코,0
[00:02:48] ,ability_2_used,71.37,1팀,Fielder,키리코,0
[00:02:49] ,****,72.70,1팀,MER1T,시온,2팀,MAX,마우가,Primary Fire,22.03,True,0
[00:02:50] ,offensive_assist,72.85,1팀,HanBin,마우가,0
[00:02:50] ,defensive_assist,72.85,1팀,HanBin,마우가,0
[00:02:50] ,offensive_assist,72.91,1팀,Fielder,키리코,0
[00:02:50] ,defensive_assist,72.91,1팀,Fielder,키리코,0
[00:02:51] ,ability_1_used,74.43,1팀,ChiYo,루시우,0
[00:02:51] ,ability_1_used,74.75,1팀,MER1T,시온,0
[00:02:52] ,ability_1_used,75.55,1팀,HanBin,마우가,0
[00:02:53] ,ability_2_used,76.27,1팀,ChiYo,루시우,0
[00:02:54] ,ability_1_used,77.79,2팀,CH0R0NG,루시우,0
[00:02:55] ,****,77.85,1팀,HanBin,마우가,2팀,vigilante,키리코,Ability 1,13.27,True,0
[00:02:55] ,defensive_assist,78.16,1팀,ChiYo,루시우,0
[00:02:55] ,ability_1_used,78.30,2팀,STALK3R,시온,0
[00:02:56] ,ability_2_used,79.21,2팀,STALK3R,시온,0
[00:02:56] ,ability_1_used,79.47,1팀,ChiYo,루시우,0
[00:02:57] ,ability_2_used,79.90,1팀,MER1T,시온,0
[00:02:57] ,ability_1_used,79.92,1팀,CheckMate,리퍼,0
[00:02:57] ,ability_1_used,80.09,1팀,Fielder,키리코,0
[00:03:01] ,ability_1_used,84.32,1팀,MER1T,시온,0
[00:03:02] ,ability_1_used,85.24,2팀,MAX,마우가,0
[00:03:02] ,ability_1_used,85.50,1팀,ChiYo,루시우,0
[00:03:05] ,ability_1_used,88.52,2팀,STALK3R,시온,0
[00:03:09] ,ability_1_used,92.14,1팀,ChiYo,루시우,0
[00:03:10] ,ultimate_charged,93.00,1팀,MER1T,시온,0,1
[00:03:10] ,ability_1_used,93.42,2팀,HeeSang,리퍼,0
[00:03:12] ,ability_1_used,95.00,1팀,HanBin,마우가,0
[00:03:12] ,ability_1_used,95.08,2팀,STALK3R,시온,0
[00:03:12] ,ability_1_used,95.63,1팀,ChiYo,루시우,0
[00:03:14] ,ability_2_used,97.24,2팀,CH0R0NG,루시우,0
[00:03:15] ,ability_2_used,98.25,2팀,STALK3R,시온,0
[00:03:15] ,ultimate_charged,98.78,1팀,Fielder,키리코,0,1
[00:03:16] ,ability_2_used,98.88,1팀,MER1T,시온,0
[00:03:16] ,ultimate_start,99.40,1팀,Fielder,키리코,0,1
[00:03:17] ,ability_2_used,99.87,2팀,HeeSang,리퍼,0
[00:03:17] ,ultimate_start,99.95,1팀,MER1T,시온,0,1
[00:03:17] ,ability_1_used,100.01,2팀,MAX,마우가,0
[00:03:17] ,ability_2_used,100.03,1팀,ChiYo,루시우,0
[00:03:17] ,ultimate_charged,100.06,2팀,vigilante,키리코,0,1
[00:03:17] ,ultimate_charged,100.19,2팀,STALK3R,시온,0,1
[00:03:17] ,ability_2_used,100.22,2팀,vigilante,키리코,0
[00:03:17] ,ultimate_start,100.60,2팀,vigilante,키리코,0,1
[00:03:17] ,ability_1_used,100.62,1팀,CheckMate,리퍼,0
[00:03:17] ,ability_2_used,100.68,1팀,Fielder,키리코,0
[00:03:18] ,ultimate_start,100.91,2팀,STALK3R,시온,0,1
[00:03:19] ,****,101.95,1팀,MER1T,시온,2팀,CH0R0NG,루시우,Ultimate,7.18,0,0
[00:03:19] ,****,102.00,2팀,STALK3R,시온,1팀,MER1T,시온,Ultimate,19.48,0,0
[00:03:19] ,ultimate_end,102.00,1팀,MER1T,시온,0,1
[00:03:19] ,offensive_assist,102.01,2팀,CH0R0NG,루시우,0
[00:03:19] ,****,102.11,2팀,STALK3R,시온,1팀,CheckMate,리퍼,Ultimate,41.61,0,0
[00:03:19] ,offensive_assist,102.12,1팀,Fielder,키리코,0
[00:03:19] ,defensive_assist,102.12,1팀,Fielder,키리코,0
[00:03:19] ,defensive_assist,102.17,1팀,ChiYo,루시우,0
[00:03:19] ,defensive_assist,102.22,2팀,vigilante,키리코,0
[00:03:19] ,defensive_assist,102.22,2팀,vigilante,키리코,0
[00:03:19] ,offensive_assist,102.25,2팀,MAX,마우가,0
[00:03:19] ,offensive_assist,102.48,2팀,CH0R0NG,루시우,0
[00:03:19] ,ability_2_used,102.70,1팀,HanBin,마우가,0
[00:03:20] ,ability_2_used,102.84,2팀,MAX,마우가,0
[00:03:20] ,****,103.00,2팀,STALK3R,시온,1팀,ChiYo,루시우,Ultimate,33.63,0,0
[00:03:20] ,offensive_assist,103.13,2팀,vigilante,키리코,0
[00:03:20] ,defensive_assist,103.13,2팀,vigilante,키리코,0
[00:03:21] ,****,104.06,2팀,STALK3R,시온,1팀,Fielder,키리코,Ultimate,30.65,0,0
[00:03:21] ,offensive_assist,104.35,2팀,CH0R0NG,루시우,0
[00:03:21] ,ultimate_end,104.36,2팀,STALK3R,시온,0,1
[00:03:21] ,ability_1_used,104.41,2팀,STALK3R,시온,0
[00:03:21] ,offensive_assist,104.49,2팀,vigilante,키리코,0
[00:03:21] ,defensive_assist,104.49,2팀,vigilante,키리코,0
[00:03:21] ,defensive_assist,104.51,2팀,MAX,마우가,0
[00:03:23] ,ultimate_charged,106.01,1팀,HanBin,마우가,0,1
[00:03:23] ,****,106.59,2팀,MAX,마우가,1팀,HanBin,마우가,0,4.11,0,0
[00:03:23] ,ability_1_used,106.75,2팀,MAX,마우가,0
[00:03:24] ,offensive_assist,106.83,2팀,vigilante,키리코,0
[00:03:24] ,defensive_assist,106.83,2팀,vigilante,키리코,0
[00:03:24] ,defensive_assist,106.84,2팀,MAX,마우가,0
[00:03:25] ,ability_1_used,108.35,2팀,STALK3R,시온,0
[00:03:25] ,ability_2_used,108.75,2팀,STALK3R,시온,0
[00:03:26] ,point_progress,108.92,1,2팀,0,33.59
[00:03:27] ,ultimate_end,110.60,1팀,Fielder,키리코,0,1
[00:03:28] ,ultimate_end,111.35,2팀,vigilante,키리코,0,1
[00:03:28] ,point_progress,111.50,1,2팀,0,66.69
[00:03:30] ,point_progress,113.35,1,2팀,0,99.99
[00:03:30] ,objective_captured,113.37,1,2팀,0,99.99,0.02,0
[00:03:31] ,ability_1_used,113.91,2팀,vigilante,키리코,0
[00:03:31] ,hero_swap,114.07,1팀,Fielder,주노,키리코,114.07
[00:03:31] ,ability_1_used,114.09,1팀,ChiYo,루시우,0
[00:03:31] ,ability_2_used,114.63,1팀,Fielder,주노,0
[00:03:31] ,ability_1_used,114.68,1팀,MER1T,시온,0
[00:03:32] ,ability_1_used,115.42,2팀,CH0R0NG,루시우,0
[00:03:34] ,ability_2_used,117.19,1팀,MER1T,시온,0
[00:03:35] ,ultimate_charged,117.99,1팀,ChiYo,루시우,0,1
[00:03:35] ,hero_swap,118.67,1팀,Fielder,키리코,주노,4.59
[00:03:36] ,ability_1_used,119.43,1팀,Fielder,키리코,0
[00:03:38] ,ability_1_used,121.64,1팀,MER1T,시온,0
[00:03:42] ,ability_1_used,125.24,2팀,MAX,마우가,0
[00:03:43] ,ability_1_used,126.52,1팀,Fielder,키리코,0
[00:03:44] ,ability_1_used,127.02,2팀,CH0R0NG,루시우,0
[00:03:48] ,ability_1_used,131.37,1팀,HanBin,마우가,0
[00:03:48] ,ability_2_used,131.53,2팀,STALK3R,시온,0
[00:03:48] ,ability_1_used,131.82,1팀,ChiYo,루시우,0
[00:03:49] ,ability_2_used,131.92,1팀,ChiYo,루시우,0
[00:03:49] ,ability_1_used,132.44,2팀,CH0R0NG,루시우,0
[00:03:50] ,ultimate_start,133.16,1팀,ChiYo,루시우,0,1
[00:03:50] ,ultimate_start,133.37,1팀,HanBin,마우가,0,1
[00:03:50] ,ability_2_used,133.82,1팀,HanBin,마우가,0
[00:03:51] ,ability_1_used,134.43,2팀,MAX,마우가,0
[00:03:53] ,ability_2_used,136.20,2팀,MAX,마우가,0
[00:03:53] ,****,136.30,1팀,Fielder,키리코,2팀,HeeSang,리퍼,0,14.99,True,0
[00:03:53] ,offensive_assist,136.32,1팀,HanBin,마우가,0
[00:03:53] ,defensive_assist,136.32,1팀,HanBin,마우가,0
[00:03:53] ,ability_2_used,136.44,1팀,MER1T,시온,0
[00:03:53] ,defensive_assist,136.46,1팀,Fielder,키리코,0
[00:03:53] ,offensive_assist,136.48,1팀,ChiYo,루시우,0
[00:03:53] ,defensive_assist,136.48,1팀,ChiYo,루시우,0
[00:03:54] ,ability_2_used,137.44,2팀,CH0R0NG,루시우,0
[00:03:54] ,ultimate_charged,137.73,2팀,MAX,마우가,0,1
[00:03:54] ,ultimate_start,137.77,2팀,MAX,마우가,0,1
[00:03:55] ,ability_1_used,138.16,1팀,CheckMate,리퍼,0
[00:03:55] ,ultimate_end,138.61,1팀,HanBin,마우가,0,1
[00:03:56] ,ability_2_used,139.66,1팀,Fielder,키리코,0
[00:03:56] ,ability_2_used,139.69,2팀,vigilante,키리코,0
[00:03:57] ,ability_1_used,140.06,2팀,STALK3R,시온,0
[00:03:57] ,ultimate_end,140.06,1팀,ChiYo,루시우,0,1
[00:03:58] ,****,141.74,1팀,Fielder,키리코,2팀,MAX,마우가,0,35.25,0,0
[00:03:59] ,offensive_assist,141.94,1팀,HanBin,마우가,0
[00:03:59] ,defensive_assist,141.94,1팀,HanBin,마우가,0
[00:03:59] ,defensive_assist,142.06,1팀,Fielder,키리코,0
[00:03:59] ,offensive_assist,142.08,1팀,ChiYo,루시우,0
[00:03:59] ,defensive_assist,142.08,1팀,ChiYo,루시우,0
[00:03:59] ,****,142.43,2팀,CH0R0NG,루시우,1팀,CheckMate,리퍼,Secondary Fire,16.94,0,0
[00:03:59] ,defensive_assist,142.48,2팀,CH0R0NG,루시우,0
[00:03:59] ,defensive_assist,142.58,2팀,vigilante,키리코,0
[00:03:59] ,offensive_assist,142.59,2팀,MAX,마우가,0
[00:03:59] ,defensive_assist,142.59,2팀,MAX,마우가,0
[00:04:01] ,ultimate_end,144.82,2팀,MAX,마우가,0,1
[00:04:02] ,****,144.91,2팀,vigilante,키리코,1팀,Fielder,키리코,0,49.30,0,0
[00:04:02] ,offensive_assist,144.93,2팀,MAX,마우가,0
[00:04:02] ,ability_1_used,145.46,1팀,MER1T,시온,0
[00:04:03] ,ability_1_used,146.58,2팀,STALK3R,시온,0
[00:04:04] ,ability_1_used,146.98,1팀,ChiYo,루시우,0
[00:04:04] ,****,147.01,2팀,STALK3R,시온,1팀,MER1T,시온,Secondary Fire,3.49,0,0
[00:04:04] ,offensive_assist,147.17,2팀,CH0R0NG,루시우,0
[00:04:04] ,defensive_assist,147.17,2팀,CH0R0NG,루시우,0
[00:04:04] ,defensive_assist,147.25,2팀,vigilante,키리코,0
[00:04:04] ,offensive_assist,147.27,2팀,MAX,마우가,0
[00:04:04] ,defensive_assist,147.27,2팀,MAX,마우가,0
[00:04:04] ,ability_2_used,147.59,1팀,ChiYo,루시우,0
[00:04:04] ,ability_2_used,147.78,2팀,STALK3R,시온,0
[00:04:05] ,****,147.97,1팀,HanBin,마우가,2팀,CH0R0NG,루시우,0,7.89,True,0
[00:04:05] ,defensive_assist,148.15,1팀,Fielder,키리코,0
[00:04:05] ,defensive_assist,148.18,1팀,ChiYo,루시우,0
[00:04:06] ,ability_1_used,148.83,2팀,MAX,마우가,0
[00:04:06] ,ability_1_used,148.93,1팀,HanBin,마우가,0
[00:04:06] ,ability_1_used,148.96,1팀,ChiYo,루시우,0
[00:04:07] ,ability_1_used,150.56,1팀,ChiYo,루시우,0
[00:04:08] ,ability_2_used,151.72,2팀,HeeSang,리퍼,0
[00:04:09] ,ability_2_used,151.99,1팀,HanBin,마우가,0
[00:04:09] ,ability_1_used,152.07,2팀,vigilante,키리코,0
[00:04:09] ,ability_1_used,152.74,2팀,STALK3R,시온,0
[00:04:10] ,ability_1_used,153.52,2팀,HeeSang,리퍼,0
[00:04:10] ,****,153.72,1팀,HanBin,마우가,2팀,vigilante,키리코,Melee,33.32,0,0
[00:04:12] ,ability_1_used,154.96,1팀,MER1T,시온,0
[00:04:12] ,ability_1_used,154.98,1팀,CheckMate,리퍼,0
[00:04:12] ,ability_2_used,155.36,1팀,MER1T,시온,0
[00:04:13] ,ability_1_used,156.66,2팀,MAX,마우가,0
[00:04:14] ,ability_1_used,157.40,1팀,HanBin,마우가,0
[00:04:14] ,ability_2_used,157.77,1팀,CheckMate,리퍼,0
[00:04:15] ,ability_1_used,158.31,1팀,Fielder,키리코,0
[00:04:15] ,ability_1_used,158.79,2팀,STALK3R,시온,0
[00:04:16] ,****,159.64,1팀,HanBin,마우가,2팀,STALK3R,시온,0,3.20,0,0
[00:04:16] ,defensive_assist,159.81,1팀,HanBin,마우가,0
[00:04:17] ,offensive_assist,159.93,1팀,ChiYo,루시우,0
[00:04:17] ,defensive_assist,159.93,1팀,ChiYo,루시우,0
[00:04:17] ,ability_1_used,160.01,2팀,CH0R0NG,루시우,0
[00:04:18] ,ability_1_used,160.97,1팀,MER1T,시온,0
[00:04:18] ,point_progress,161.11,1,2팀,0,33.39
[00:04:18] ,ability_1_used,161.17,1팀,ChiYo,루시우,0
[00:04:19] ,ability_2_used,162.79,1팀,ChiYo,루시우,0
[00:04:20] ,point_progress,163.00,1,2팀,0,66.89
[00:04:21] ,point_progress,164.79,1,2팀,0,99.99
[00:04:21] ,objective_captured,164.81,1,1팀,0,99.99,73.46,0
[00:04:22] ,ultimate_charged,165.02,2팀,CH0R0NG,루시우,0,1
[00:04:22] ,ability_1_used,165.32,1팀,Fielder,키리코,0
[00:04:22] ,****,165.64,2팀,MAX,마우가,1팀,ChiYo,루시우,0,4.76,0,0
[00:04:23] ,ability_1_used,165.90,1팀,CheckMate,리퍼,0
[00:04:23] ,ability_1_used,165.96,2팀,MAX,마우가,0
[00:04:25] ,ability_1_used,167.85,2팀,vigilante,키리코,0
[00:04:25] ,ability_1_used,168.41,2팀,HeeSang,리퍼,0
[00:04:25] ,ability_2_used,168.75,2팀,CH0R0NG,루시우,0
[00:04:27] ,ability_2_used,170.19,2팀,MAX,마우가,0
[00:04:27] ,ultimate_start,170.60,2팀,CH0R0NG,루시우,0,1
[00:04:27] ,ability_1_used,170.76,1팀,HanBin,마우가,0
[00:04:28] ,ability_1_used,171.13,2팀,CH0R0NG,루시우,0
[00:04:28] ,ability_1_used,171.45,1팀,MER1T,시온,0
[00:04:28] ,ultimate_charged,171.72,1팀,CheckMate,리퍼,0,1
[00:04:29] ,ability_1_used,172.19,2팀,STALK3R,시온,0
[00:04:30] ,ability_2_used,173.00,2팀,STALK3R,시온,0
[00:04:30] ,ability_1_used,173.63,2팀,CH0R0NG,루시우,0
[00:04:31] ,ability_2_used,173.92,1팀,CheckMate,리퍼,0
[00:04:31] ,ability_2_used,174.67,1팀,Fielder,키리코,0
[00:04:32] ,ability_2_used,174.86,1팀,HanBin,마우가,0
[00:04:32] ,ability_2_used,174.86,1팀,MER1T,시온,0
[00:04:32] ,ability_1_used,175.56,2팀,MAX,마우가,0
[00:04:33] ,ultimate_start,176.11,1팀,CheckMate,리퍼,0,1
[00:04:33] ,ability_1_used,176.12,2팀,CH0R0NG,루시우,0
[00:04:33] ,ability_2_used,176.40,2팀,vigilante,키리코,0
[00:04:33] ,****,176.41,2팀,MAX,마우가,1팀,CheckMate,리퍼,Ability 1,24.76,0,0
[00:04:33] ,ultimate_end,176.41,1팀,CheckMate,리퍼,0,1
[00:04:33] ,defensive_assist,176.43,2팀,MAX,마우가,0
[00:04:33] ,offensive_assist,176.81,2팀,CH0R0NG,루시우,0
[00:04:33] ,defensive_assist,176.81,2팀,CH0R0NG,루시우,0
[00:04:34] ,defensive_assist,176.88,2팀,vigilante,키리코,0
[00:04:34] ,ultimate_end,177.34,2팀,CH0R0NG,루시우,0,1
[00:04:34] ,ability_1_used,177.68,1팀,ChiYo,루시우,0
[00:04:35] ,ability_1_used,178.19,2팀,STALK3R,시온,0
[00:04:35] ,ability_2_used,178.19,1팀,ChiYo,루시우,0
[00:04:35] ,ability_1_used,178.38,2팀,vigilante,키리코,0
[00:04:36] ,ability_1_used,179.23,1팀,HanBin,마우가,0
[00:04:38] ,****,181.49,2팀,HeeSang,리퍼,1팀,HanBin,마우가,Primary Fire,52.47,0,0
[00:04:38] ,offensive_assist,181.54,2팀,CH0R0NG,루시우,0
[00:04:38] ,defensive_assist,181.54,2팀,CH0R0NG,루시우,0
[00:04:38] ,defensive_assist,181.62,2팀,vigilante,키리코,0
[00:04:38] ,offensive_assist,181.63,2팀,MAX,마우가,0
[00:04:38] ,defensive_assist,181.63,2팀,MAX,마우가,0
[00:04:39] ,ability_1_used,182.08,2팀,HeeSang,리퍼,0
[00:04:39] ,ability_1_used,182.72,2팀,MAX,마우가,0
[00:04:40] ,ultimate_charged,182.88,2팀,HeeSang,리퍼,0,1
[00:04:40] ,****,182.88,2팀,HeeSang,리퍼,1팀,Fielder,키리코,Primary Fire,59.25,0,0
[00:04:40] ,offensive_assist,182.94,2팀,CH0R0NG,루시우,0
[00:04:41] ,point_progress,183.94,1,2팀,0,33.58
[00:04:41] ,ability_2_used,184.48,2팀,CH0R0NG,루시우,0
[00:04:41] ,****,184.72,2팀,STALK3R,시온,1팀,MER1T,시온,Primary Fire,65,True,0
[00:04:41] ,defensive_assist,184.82,2팀,CH0R0NG,루시우,0
[00:04:42] ,defensive_assist,184.88,2팀,vigilante,키리코,0
[00:04:42] ,offensive_assist,184.90,2팀,MAX,마우가,0
[00:04:42] ,point_progress,185.84,1,2팀,0,66.68
[00:04:44] ,objective_captured,187.19,1,2팀,0,99.99,73.48,0
[00:04:44] ,ability_1_used,187.36,2팀,STALK3R,시온,0
[00:04:45] ,hero_swap,188.43,1팀,CheckMate,트레이서,리퍼,185.09
[00:04:46] ,ability_1_used,188.98,1팀,CheckMate,트레이서,0
[00:04:46] ,ability_1_used,189.44,2팀,MAX,마우가,0
[00:04:47] ,ability_1_used,190.72,1팀,CheckMate,트레이서,0
[00:04:48] ,ability_1_used,191.03,2팀,CH0R0NG,루시우,0
[00:04:49] ,ability_2_used,192.42,2팀,STALK3R,시온,0
[00:04:51] ,ability_1_used,194.02,1팀,HanBin,마우가,0
[00:04:52] ,ability_2_used,195.76,1팀,ChiYo,루시우,0
[00:04:53] ,ability_1_used,196.10,1팀,Fielder,키리코,0
[00:04:53] ,ability_1_used,196.84,1팀,CheckMate,트레이서,0
[00:04:54] ,ability_1_used,197.06,1팀,CheckMate,트레이서,0
[00:04:54] ,ability_1_used,197.29,1팀,MER1T,시온,0
[00:04:54] ,ability_2_used,197.75,1팀,MER1T,시온,0
[00:04:55] ,ability_1_used,198.33,2팀,STALK3R,시온,0
[00:04:55] ,ability_2_used,198.45,2팀,HeeSang,리퍼,0
