[00:00:00] ,match_start,0,뉴 퀸 스트리트,밀기,1팀,2팀
[00:00:01] ,round_start,0,1,2팀,0,0,0
[00:02:42] ,ability_1_used,7.25,2팀,EVAEL,시온,0
[00:02:42] ,ability_1_used,7.58,1팀,CheckMate,트레이서,0
[00:02:44] ,ability_1_used,9.28,1팀,CheckMate,트레이서,0
[00:02:44] ,ability_1_used,9.36,2팀,MAKA,키리코,0
[00:02:44] ,ability_1_used,9.66,1팀,CheckMate,트레이서,0
[00:02:44] ,ability_1_used,10.13,1팀,MER1T,프레야,0
[00:02:46] ,ability_2_used,11.52,2팀,shy,프레야,0
[00:02:46] ,ability_2_used,11.84,1팀,ChiYo,브리기테,0
[00:02:47] ,ability_1_used,12.42,2팀,shy,프레야,0
[00:02:48] ,ability_1_used,14.10,1팀,MER1T,프레야,0
[00:02:50] ,ability_2_used,16.05,1팀,ChiYo,브리기테,0
[00:02:51] ,ability_1_used,16.37,1팀,CheckMate,트레이서,0
[00:02:51] ,ability_1_used,17.02,1팀,ChiYo,브리기테,0
[00:02:52] ,ability_1_used,17.39,2팀,shy,프레야,0
[00:02:52] ,ability_1_used,18.03,2팀,LeeSooMin,루시우,0
[00:02:53] ,ability_2_used,18.37,1팀,ChiYo,브리기테,0
[00:02:54] ,ability_1_used,19.42,2팀,LeeSooMin,루시우,0
[00:02:54] ,ability_1_used,20.06,1팀,CheckMate,트레이서,0
[00:02:56] ,ability_1_used,21.42,2팀,shy,프레야,0
[00:02:57] ,ability_1_used,22.32,1팀,MER1T,프레야,0
[00:02:58] ,ability_1_used,23.28,2팀,LeeSooMin,루시우,0
[00:02:59] ,ability_1_used,24.30,2팀,shy,프레야,0
[00:02:59] ,ability_1_used,25.14,1팀,MER1T,프레야,0
[00:03:00] ,ability_2_used,25.34,1팀,ChiYo,브리기테,0
[00:03:00] ,ability_1_used,25.86,1팀,CheckMate,트레이서,0
[00:03:01] ,ability_1_used,26.48,1팀,CheckMate,트레이서,0
[00:03:01] ,ability_1_used,26.82,2팀,LeeSooMin,루시우,0
[00:03:02] ,ability_1_used,27.60,1팀,ChiYo,브리기테,0
[00:03:03] ,ability_2_used,28.22,2팀,EVAEL,시온,0
[00:03:04] ,ability_1_used,29.23,2팀,LeeSooMin,루시우,0
[00:03:04] ,ability_1_used,29.68,2팀,shy,프레야,0
[00:03:04] ,ability_2_used,29.89,2팀,LeeSooMin,루시우,0
[00:03:04] ,ability_1_used,30.19,1팀,MER1T,프레야,0
[00:03:05] ,ability_1_used,30.26,1팀,CheckMate,트레이서,0
[00:03:05] ,ability_1_used,30.37,2팀,Guxue,마우가,0
[00:03:05] ,ability_1_used,30.94,2팀,LeeSooMin,루시우,0
[00:03:06] ,ability_1_used,31.65,1팀,CheckMate,트레이서,0
[00:03:06] ,ability_2_used,31.84,1팀,ChiYo,브리기테,0
[00:03:07] ,ability_2_used,32.48,2팀,Guxue,마우가,0
[00:03:07] ,ability_2_used,32.54,1팀,ChiYo,브리기테,0
[00:03:07] ,ability_1_used,32.58,1팀,CheckMate,트레이서,0
[00:03:07] ,ability_1_used,32.59,1팀,MER1T,프레야,0
[00:03:07] ,ability_2_used,32.93,1팀,CheckMate,트레이서,0
[00:03:08] ,ability_1_used,33.23,2팀,EVAEL,시온,0
[00:03:08] ,ability_2_used,33.28,1팀,Someone,라마트라,0
[00:03:08] ,ability_1_used,33.31,1팀,ChiYo,브리기테,0
[00:03:08] ,ability_1_used,33.55,2팀,LeeSooMin,루시우,0
[00:03:08] ,ability_2_used,33.57,2팀,shy,프레야,0
[00:03:09] ,ability_2_used,34.35,1팀,ChiYo,브리기테,0
[00:03:09] ,ability_1_used,34.59,1팀,Someone,라마트라,0
[00:03:09] ,ability_1_used,34.75,2팀,shy,프레야,0
[00:03:10] ,ability_1_used,35.90,2팀,LeeSooMin,루시우,0
[00:03:10] ,****,36.03,2팀,shy,프레야,1팀,CheckMate,트레이서,Secondary Fire,45,True,0
[00:03:11] ,defensive_assist,36.26,2팀,MAKA,키리코,0
[00:03:11] ,offensive_assist,36.34,2팀,LeeSooMin,루시우,0
[00:03:11] ,defensive_assist,36.34,2팀,LeeSooMin,루시우,0
[00:03:11] ,ability_1_used,36.56,1팀,Fielder,키리코,0
[00:03:11] ,****,36.82,1팀,MER1T,프레야,2팀,LeeSooMin,루시우,0,11.15,0,0
[00:03:11] ,ability_1_used,36.83,2팀,MAKA,키리코,0
[00:03:11] ,defensive_assist,37.14,1팀,Fielder,키리코,0
[00:03:12] ,ability_1_used,37.57,2팀,Guxue,마우가,0
[00:03:12] ,ability_2_used,37.73,2팀,MAKA,키리코,0
[00:03:12] ,ability_1_used,37.79,2팀,shy,프레야,0
[00:03:12] ,ability_1_used,37.92,1팀,MER1T,프레야,0
[00:03:13] ,ability_2_used,38.72,1팀,ChiYo,브리기테,0
[00:03:14] ,****,39.23,2팀,EVAEL,시온,1팀,ChiYo,브리기테,Primary Fire,28.50,0,0
[00:03:14] ,ability_2_used,39.33,1팀,MER1T,프레야,0
[00:03:14] ,defensive_assist,39.50,2팀,Guxue,마우가,0
[00:03:14] ,****,40.00,2팀,Guxue,마우가,1팀,MER1T,프레야,Ability 1,137.80,True,0
[00:03:14] ,****,40.06,2팀,MAKA,키리코,2팀,MAKA,키리코,0,52.69,0,True
[00:03:15] ,defensive_assist,40.42,1팀,Fielder,키리코,0
[00:03:15] ,defensive_assist,40.48,1팀,ChiYo,브리기테,0
[00:03:16] ,ability_1_used,41.82,2팀,EVAEL,시온,0
[00:03:16] ,ability_2_used,41.97,1팀,Fielder,키리코,0
[00:03:17] ,ability_1_used,43.06,2팀,shy,프레야,0
[00:03:18] ,ability_1_used,43.90,1팀,Fielder,키리코,0
[00:03:18] ,****,43.95,2팀,shy,프레야,1팀,Fielder,키리코,0,24.36,0,0
[00:03:21] ,ability_2_used,46.54,2팀,EVAEL,시온,0
[00:03:21] ,ability_1_used,46.86,2팀,Guxue,마우가,0
[00:03:21] ,ability_2_used,47.07,1팀,Someone,라마트라,0
[00:03:22] ,****,48.16,2팀,EVAEL,시온,1팀,Someone,라마트라,Primary Fire,12.63,0,0
[00:03:23] ,offensive_assist,48.42,2팀,Guxue,마우가,0
[00:03:23] ,ability_1_used,48.72,1팀,CheckMate,트레이서,0
[00:03:23] ,ability_1_used,48.83,2팀,EVAEL,시온,0
[00:03:23] ,ability_1_used,48.90,2팀,LeeSooMin,루시우,0
[00:03:23] ,ability_1_used,49.09,1팀,MER1T,프레야,0
[00:03:23] ,ability_1_used,49.17,1팀,CheckMate,트레이서,0
[00:03:24] ,ability_2_used,49.54,2팀,LeeSooMin,루시우,0
[00:03:24] ,ability_1_used,49.62,2팀,shy,프레야,0
[00:03:24] ,ability_1_used,49.89,1팀,MER1T,프레야,0
[00:03:31] ,ability_1_used,56.64,2팀,MAKA,키리코,0
[00:03:35] ,ability_1_used,60.85,1팀,CheckMate,트레이서,0
[00:03:36] ,ability_1_used,61.23,2팀,shy,프레야,0
[00:03:36] ,ability_1_used,61.34,1팀,MER1T,프레야,0
[00:03:37] ,ability_2_used,62.24,1팀,ChiYo,브리기테,0
[00:03:38] ,ability_1_used,63.82,1팀,CheckMate,트레이서,0
[00:03:38] ,ability_1_used,63.90,2팀,shy,프레야,0
[00:03:39] ,ability_1_used,64.70,1팀,MER1T,프레야,0
[00:03:39] ,ability_1_used,64.83,1팀,CheckMate,트레이서,0
[00:03:40] ,ability_2_used,65.69,2팀,EVAEL,시온,0
[00:03:42] ,ability_2_used,67.21,1팀,ChiYo,브리기테,0
[00:03:43] ,ability_1_used,68.37,1팀,MER1T,프레야,0
[00:03:43] ,ability_2_used,69.07,1팀,ChiYo,브리기테,0
[00:03:44] ,ability_1_used,69.69,1팀,Fielder,키리코,0
[00:03:45] ,ability_1_used,70.43,2팀,LeeSooMin,루시우,0
[00:03:46] ,ability_1_used,71.41,1팀,CheckMate,트레이서,0
[00:03:46] ,ability_1_used,71.52,2팀,shy,프레야,0
[00:03:46] ,ability_1_used,71.53,1팀,CheckMate,트레이서,0
[00:03:46] ,ability_1_used,71.84,1팀,ChiYo,브리기테,0
[00:03:46] ,ability_1_used,72.17,2팀,shy,프레야,0
[00:03:47] ,ability_1_used,72.88,2팀,EVAEL,시온,0
[00:03:48] ,ability_1_used,73.53,2팀,LeeSooMin,루시우,0
[00:03:48] ,ability_1_used,73.71,1팀,MER1T,프레야,0
[00:03:48] ,ability_2_used,73.73,1팀,ChiYo,브리기테,0
[00:03:48] ,ability_1_used,73.81,1팀,CheckMate,트레이서,0
[00:03:49] ,ability_2_used,74.86,1팀,CheckMate,트레이서,0
[00:03:49] ,ability_1_used,75.20,2팀,LeeSooMin,루시우,0
[00:03:51] ,ability_1_used,76.43,1팀,CheckMate,트레이서,0
[00:03:51] ,ability_1_used,76.80,2팀,LeeSooMin,루시우,0
[00:03:51] ,ability_2_used,77.17,1팀,ChiYo,브리기테,0
[00:03:52] ,ability_1_used,77.73,1팀,CheckMate,트레이서,0
[00:03:52] ,ability_1_used,77.89,2팀,shy,프레야,0
[00:03:52] ,ability_2_used,78.11,1팀,Someone,라마트라,0
[00:03:53] ,ability_2_used,78.59,1팀,ChiYo,브리기테,0
[00:03:54] ,ability_2_used,79.39,1팀,MER1T,프레야,0
[00:03:54] ,ability_1_used,79.58,1팀,ChiYo,브리기테,0
[00:03:54] ,ability_1_used,79.90,2팀,LeeSooMin,루시우,0
[00:03:54] ,ability_1_used,79.95,2팀,Guxue,마우가,0
[00:03:55] ,ability_2_used,80.33,2팀,LeeSooMin,루시우,0
[00:03:56] ,ability_1_used,81.79,2팀,EVAEL,시온,0
[00:03:56] ,ability_1_used,81.82,1팀,MER1T,프레야,0
[00:03:56] ,ability_1_used,81.85,2팀,MAKA,키리코,0
[00:03:57] ,ability_1_used,82.35,1팀,MER1T,프레야,0
[00:03:57] ,ability_2_used,82.72,1팀,ChiYo,브리기테,0
[00:03:57] ,ability_1_used,82.73,2팀,shy,프레야,0
[00:03:57] ,ability_2_used,82.83,2팀,Guxue,마우가,0
[00:03:57] ,ability_1_used,82.86,2팀,LeeSooMin,루시우,0
[00:03:57] ,ability_1_used,83.18,1팀,Someone,라마트라,0
[00:03:58] ,ability_2_used,83.40,2팀,MAKA,키리코,0
[00:03:58] ,ability_2_used,84.06,2팀,shy,프레야,0
[00:03:59] ,ability_1_used,84.56,1팀,CheckMate,트레이서,0
[00:03:59] ,ability_1_used,84.70,1팀,ChiYo,브리기테,0
[00:03:59] ,ability_1_used,85.04,2팀,shy,프레야,0
[00:04:00] ,ability_1_used,85.66,2팀,LeeSooMin,루시우,0
[00:04:01] ,ability_1_used,86.28,1팀,CheckMate,트레이서,0
[00:04:01] ,ultimate_charged,86.56,2팀,shy,프레야,0,1
[00:04:01] ,ability_1_used,86.89,1팀,CheckMate,트레이서,0
[00:04:01] ,ability_2_used,87.08,2팀,EVAEL,시온,0
[00:04:03] ,ability_1_used,88.92,2팀,EVAEL,시온,0
[00:04:03] ,ability_1_used,88.99,2팀,LeeSooMin,루시우,0
[00:04:03] ,ability_1_used,89.10,1팀,ChiYo,브리기테,0
[00:04:04] ,ability_1_used,89.52,1팀,MER1T,프레야,0
[00:04:04] ,ability_1_used,89.60,1팀,CheckMate,트레이서,0
[00:04:05] ,ultimate_charged,90.51,1팀,MER1T,프레야,0,1
[00:04:05] ,****,90.73,1팀,CheckMate,트레이서,2팀,shy,프레야,Primary Fire,2.53,True,0
[00:04:05] ,ability_2_used,90.92,1팀,CheckMate,트레이서,0
[00:04:05] ,ability_2_used,91.05,1팀,MER1T,프레야,0
[00:04:06] ,ability_1_used,91.90,1팀,MER1T,프레야,0
[00:04:08] ,ability_1_used,93.52,1팀,CheckMate,트레이서,0
[00:04:08] ,ability_2_used,93.63,1팀,ChiYo,브리기테,0
[00:04:09] ,ability_1_used,94.38,2팀,LeeSooMin,루시우,0
[00:04:09] ,ability_1_used,94.72,2팀,Guxue,마우가,0
[00:04:09] ,ability_1_used,94.88,1팀,ChiYo,브리기테,0
[00:04:10] ,ability_1_used,95.72,1팀,CheckMate,트레이서,0
[00:04:11] ,offensive_assist,96.86,1팀,ChiYo,브리기테,0
[00:04:11] ,defensive_assist,96.86,1팀,ChiYo,브리기테,0
[00:04:11] ,****,96.86,1팀,Someone,라마트라,2팀,Guxue,마우가,0,5.25,True,0
[00:04:11] ,ability_1_used,97.02,2팀,EVAEL,시온,0
[00:04:12] ,defensive_assist,97.31,1팀,Fielder,키리코,0
[00:04:12] ,ability_1_used,97.48,2팀,MAKA,키리코,0
[00:04:12] ,ability_2_used,97.77,1팀,ChiYo,브리기테,0
[00:04:13] ,ability_1_used,98.22,1팀,MER1T,프레야,0
[00:04:13] ,ability_2_used,98.30,1팀,ChiYo,브리기테,0
[00:04:13] ,ability_1_used,98.48,2팀,LeeSooMin,루시우,0
[00:04:13] ,ability_2_used,98.57,1팀,Someone,라마트라,0
[00:04:13] ,ultimate_start,98.96,1팀,MER1T,프레야,0,1
[00:04:13] ,ability_2_used,99.16,2팀,MAKA,키리코,0
[00:04:14] ,ability_1_used,99.50,1팀,ChiYo,브리기테,0
[00:04:14] ,ultimate_end,99.60,1팀,MER1T,프레야,0,1
[00:04:14] ,ultimate_charged,100.01,2팀,EVAEL,시온,0,1
[00:04:16] ,ability_1_used,101.32,2팀,shy,프레야,0
[00:04:16] ,ability_1_used,101.34,1팀,Someone,라마트라,0
[00:04:16] ,ability_2_used,101.72,2팀,LeeSooMin,루시우,0
[00:04:17] ,ultimate_charged,102.30,1팀,CheckMate,트레이서,0,1
[00:04:17] ,****,102.91,2팀,MAKA,키리코,1팀,CheckMate,트레이서,0,55,0,0
[00:04:17] ,ability_1_used,102.91,1팀,MER1T,프레야,0
[00:04:18] ,ability_1_used,103.36,2팀,EVAEL,시온,0
[00:04:18] ,ability_2_used,103.77,2팀,EVAEL,시온,0
[00:04:18] ,****,103.79,1팀,Someone,라마트라,2팀,MAKA,키리코,Ability 1,33.34,0,0
[00:04:18] ,defensive_assist,103.88,1팀,Fielder,키리코,0
[00:04:19] ,ability_1_used,104.72,2팀,LeeSooMin,루시우,0
[00:04:21] ,ability_1_used,106.27,2팀,shy,프레야,0
[00:04:21] ,ability_1_used,106.97,1팀,Fielder,키리코,0
[00:04:22] ,ability_1_used,107.47,2팀,Guxue,마우가,0
[00:04:25] ,ability_1_used,110.95,2팀,shy,프레야,0
[00:04:26] ,ability_1_used,111.72,2팀,shy,프레야,0
[00:04:27] ,ability_2_used,112.91,1팀,ChiYo,브리기테,0
[00:04:28] ,ability_1_used,113.42,2팀,LeeSooMin,루시우,0
[00:04:28] ,ability_1_used,113.48,1팀,CheckMate,트레이서,0
[00:04:28] ,ability_1_used,113.64,1팀,CheckMate,트레이서,0
[00:04:28] ,ability_1_used,113.79,1팀,CheckMate,트레이서,0
[00:04:29] ,ability_1_used,114.71,1팀,MER1T,프레야,0
[00:04:29] ,ability_2_used,114.95,1팀,ChiYo,브리기테,0
[00:04:29] ,ability_1_used,115.10,2팀,MAKA,키리코,0
[00:04:30] ,ability_1_used,115.27,1팀,MER1T,프레야,0
[00:04:30] ,ability_1_used,115.37,2팀,EVAEL,시온,0
[00:04:30] ,ultimate_charged,115.48,1팀,ChiYo,브리기테,0,1
[00:04:30] ,ability_1_used,115.96,2팀,Guxue,마우가,0
[00:04:31] ,ability_1_used,116.59,1팀,CheckMate,트레이서,0
[00:04:31] ,ultimate_charged,116.70,1팀,Fielder,키리코,0,1
[00:04:31] ,ability_2_used,117.05,1팀,ChiYo,브리기테,0
[00:04:32] ,ability_1_used,117.87,2팀,shy,프레야,0
[00:04:33] ,ability_1_used,118.44,2팀,LeeSooMin,루시우,0
[00:04:33] ,ability_2_used,119.15,1팀,ChiYo,브리기테,0
[00:04:35] ,ability_1_used,120.70,1팀,CheckMate,트레이서,0
[00:04:37] ,ability_2_used,122.67,2팀,EVAEL,시온,0
[00:04:39] ,ability_1_used,124.43,2팀,LeeSooMin,루시우,0
[00:04:40] ,ability_1_used,125.75,1팀,MER1T,프레야,0
[00:04:41] ,ability_1_used,126.35,2팀,MAKA,키리코,0
[00:04:41] ,ability_1_used,126.57,1팀,CheckMate,트레이서,0
[00:04:41] ,ability_2_used,126.71,1팀,ChiYo,브리기테,0
[00:04:42] ,ability_1_used,127.23,2팀,shy,프레야,0
[00:04:42] ,ability_1_used,127.43,1팀,Someone,라마트라,0
[00:04:42] ,ability_2_used,127.48,1팀,MER1T,프레야,0
[00:04:42] ,ability_2_used,127.63,1팀,Fielder,키리코,0
[00:04:42] ,ability_2_used,127.95,1팀,Someone,라마트라,0
[00:04:43] ,ability_2_used,128.52,2팀,LeeSooMin,루시우,0
[00:04:43] ,ability_1_used,128.54,1팀,Fielder,키리코,0
[00:04:43] ,ability_1_used,128.60,1팀,MER1T,프레야,0
[00:04:43] ,ability_1_used,128.81,2팀,Guxue,마우가,0
[00:04:43] ,ability_1_used,128.89,1팀,CheckMate,트레이서,0
[00:04:43] ,ability_1_used,129.02,2팀,EVAEL,시온,0
[00:04:43] ,ability_2_used,129.07,2팀,MAKA,키리코,0
[00:04:43] ,ability_1_used,129.13,1팀,ChiYo,브리기테,0
[00:04:44] ,ultimate_start,129.51,1팀,ChiYo,브리기테,0,1
[00:04:44] ,ultimate_start,129.74,2팀,EVAEL,시온,0,1
[00:04:44] ,ultimate_charged,130.01,1팀,Someone,라마트라,0,1
[00:04:44] ,ability_1_used,130.20,2팀,LeeSooMin,루시우,0
[00:04:45] ,ability_1_used,130.46,2팀,shy,프레야,0
[00:04:45] ,ability_1_used,131.13,1팀,CheckMate,트레이서,0
[00:04:46] ,ability_2_used,131.88,1팀,ChiYo,브리기테,0
[00:04:46] ,ultimate_start,132.08,1팀,Fielder,키리코,0,1
[00:04:47] ,ability_2_used,133.08,1팀,CheckMate,트레이서,0
[00:04:47] ,ability_1_used,133.13,1팀,MER1T,프레야,0
[00:04:48] ,ability_2_used,133.32,1팀,ChiYo,브리기테,0
[00:04:48] ,ability_1_used,134.00,2팀,shy,프레야,0
[00:04:48] ,ability_1_used,134.09,1팀,ChiYo,브리기테,0
[00:04:49] ,ability_2_used,134.51,2팀,shy,프레야,0
[00:04:49] ,****,134.83,1팀,CheckMate,트레이서,2팀,MAKA,키리코,Primary Fire,2.01,True,0
[00:04:49] ,defensive_assist,134.97,1팀,ChiYo,브리기테,0
[00:04:49] ,offensive_assist,135.02,1팀,Someone,라마트라,0
[00:04:49] ,ability_1_used,135.15,2팀,LeeSooMin,루시우,0
[00:04:50] ,****,135.52,2팀,EVAEL,시온,1팀,Fielder,키리코,Ultimate,36.32,0,0
[00:04:50] ,ultimate_end,135.63,2팀,EVAEL,시온,0,1
[00:04:50] ,ability_1_used,135.68,2팀,EVAEL,시온,0
[00:04:50] ,ability_2_used,135.76,2팀,Guxue,마우가,0
[00:04:51] ,ability_1_used,136.81,1팀,CheckMate,트레이서,0
[00:04:51] ,ultimate_charged,137.09,2팀,MAKA,키리코,0,1
[00:04:52] ,ability_2_used,137.45,1팀,ChiYo,브리기테,0
[00:04:52] ,****,137.81,2팀,shy,프레야,1팀,MER1T,프레야,Primary Fire,23.85,0,0
[00:04:52] ,ability_1_used,138.11,1팀,CheckMate,트레이서,0
[00:04:53] ,ability_1_used,138.77,2팀,Guxue,마우가,0
[00:04:53] ,****,138.88,1팀,CheckMate,트레이서,2팀,EVAEL,시온,Primary Fire,5.22,0,0
[00:04:53] ,ability_1_used,138.94,2팀,shy,프레야,0
[00:04:53] ,offensive_assist,139.15,1팀,Fielder,키리코,0
[00:04:53] ,defensive_assist,139.15,1팀,Fielder,키리코,0
[00:04:53] ,defensive_assist,139.18,1팀,ChiYo,브리기테,0
[00:04:54] ,ability_1_used,139.23,2팀,LeeSooMin,루시우,0
[00:04:54] ,ability_2_used,139.39,1팀,ChiYo,브리기테,0
[00:04:54] ,ultimate_end,139.52,1팀,ChiYo,브리기테,0,1
[00:04:54] ,ability_1_used,139.98,1팀,ChiYo,브리기테,0
[00:04:54] ,ability_1_used,140.05,1팀,CheckMate,트레이서,0
[00:04:55] ,ability_1_used,140.38,2팀,LeeSooMin,루시우,0
[00:04:56] ,ability_1_used,141.28,2팀,shy,프레야,0
[00:04:56] ,ability_2_used,141.47,1팀,Someone,라마트라,0
[00:04:56] ,ability_2_used,141.55,1팀,ChiYo,브리기테,0
[00:04:56] ,ability_1_used,141.63,1팀,CheckMate,트레이서,0
[00:04:56] ,ultimate_start,142.13,1팀,CheckMate,트레이서,0,1
[00:04:57] ,ultimate_end,142.32,1팀,CheckMate,트레이서,0,1
[00:04:57] ,ability_1_used,142.58,1팀,CheckMate,트레이서,0
[00:04:57] ,ultimate_start,142.83,2팀,shy,프레야,0,1
[00:04:57] ,ultimate_end,143.01,1팀,Fielder,키리코,0,1
[00:04:58] ,****,143.31,1팀,Someone,라마트라,2팀,Guxue,마우가,0,0.58,0,0
[00:04:58] ,offensive_assist,143.36,1팀,Fielder,키리코,0
[00:04:58] ,defensive_assist,143.36,1팀,Fielder,키리코,0
[00:04:58] ,offensive_assist,143.42,1팀,ChiYo,브리기테,0
[00:04:58] ,defensive_assist,143.42,1팀,ChiYo,브리기테,0
[00:04:58] ,ultimate_end,143.47,2팀,shy,프레야,0,1
[00:04:59] ,ability_1_used,144.26,2팀,LeeSooMin,루시우,0
[00:04:59] ,ability_1_used,144.72,1팀,Someone,라마트라,0
[00:05:00] ,ability_1_used,145.30,1팀,CheckMate,트레이서,0
[00:05:00] ,ability_2_used,145.39,2팀,LeeSooMin,루시우,0
[00:05:01] ,ability_1_used,146.59,2팀,shy,프레야,0
[00:05:01] ,ability_2_used,146.59,1팀,ChiYo,브리기테,0
[00:05:02] ,ability_2_used,147.36,2팀,EVAEL,시온,0
[00:05:02] ,ability_1_used,147.43,1팀,ChiYo,브리기테,0
[00:05:02] ,ability_1_used,147.46,2팀,LeeSooMin,루시우,0
[00:05:02] ,ability_1_used,148.08,1팀,MER1T,프레야,0
[00:05:03] ,ability_1_used,148.83,2팀,LeeSooMin,루시우,0
[00:05:03] ,ability_1_used,149.04,1팀,MER1T,프레야,0
[00:05:04] ,****,149.84,2팀,shy,프레야,1팀,ChiYo,브리기테,Primary Fire,24.58,0,0
[00:05:04] ,ability_1_used,149.91,2팀,shy,프레야,0
[00:05:04] ,offensive_assist,150.05,2팀,LeeSooMin,루시우,0
[00:05:04] ,defensive_assist,150.05,2팀,LeeSooMin,루시우,0
[00:05:05] ,ability_1_used,150.42,2팀,LeeSooMin,루시우,0
[00:05:05] ,hero_swap,150.61,1팀,Fielder,주노,키리코,150.61
[00:05:05] ,ability_2_used,150.71,1팀,Fielder,주노,0
[00:05:05] ,ability_1_used,150.91,2팀,MAKA,키리코,0
[00:05:06] ,ability_2_used,151.72,2팀,shy,프레야,0
[00:05:06] ,ability_1_used,152.20,2팀,EVAEL,시온,0
[00:05:07] ,hero_swap,152.50,1팀,Fielder,키리코,주노,1.89
[00:05:07] ,ability_1_used,153.06,1팀,Fielder,키리코,0
[00:05:08] ,ability_1_used,153.70,1팀,CheckMate,트레이서,0
[00:05:08] ,ability_1_used,153.86,2팀,Guxue,마우가,0
[00:05:09] ,ability_1_used,154.36,1팀,CheckMate,트레이서,0
[00:05:09] ,ability_1_used,154.55,2팀,shy,프레야,0
[00:05:09] ,ability_1_used,155.06,2팀,LeeSooMin,루시우,0
[00:05:10] ,ability_1_used,155.51,1팀,CheckMate,트레이서,0
[00:05:11] ,ability_1_used,157.14,1팀,CheckMate,트레이서,0
[00:05:12] ,ability_1_used,157.56,1팀,MER1T,프레야,0
[00:05:12] ,ability_1_used,158.20,2팀,EVAEL,시온,0
[00:05:14] ,ability_1_used,159.24,2팀,LeeSooMin,루시우,0
[00:05:15] ,ability_1_used,160.60,1팀,CheckMate,트레이서,0
[00:05:16] ,ability_1_used,161.72,2팀,Guxue,마우가,0
[00:05:17] ,ability_1_used,162.25,1팀,Fielder,키리코,0
[00:05:17] ,ability_2_used,162.31,1팀,CheckMate,트레이서,0
[00:05:20] ,ability_1_used,165.46,1팀,CheckMate,트레이서,0
[00:05:20] ,ability_1_used,166.14,1팀,CheckMate,트레이서,0
[00:05:24] ,ultimate_charged,169.42,2팀,LeeSooMin,루시우,0,1
[00:05:24] ,ability_1_used,170.19,2팀,shy,프레야,0
[00:05:25] ,ability_2_used,171.18,1팀,ChiYo,브리기테,0
[00:05:26] ,ability_1_used,171.55,2팀,LeeSooMin,루시우,0
[00:05:27] ,ability_2_used,172.92,1팀,ChiYo,브리기테,0
[00:05:27] ,ability_1_used,172.97,2팀,shy,프레야,0
[00:05:27] ,ability_1_used,173.02,1팀,MER1T,프레야,0
[00:05:28] ,ability_1_used,173.48,1팀,MER1T,프레야,0
