[00:00:00] ,match_start,0,서킷 로얄,호위,1팀,2팀
[00:00:01] ,round_start,0,1,2팀,0,0,0
[00:02:30] ,****,61.56,1팀,Someone,라마트라,2팀,knife,애쉬,Ability 1,40.65,0,0
[00:02:31] ,payload_progress,62.01,1,2팀,0,30.01
[00:02:31] ,ability_1_used,62.41,1팀,ChiYo,주노,0
[00:02:31] ,ability_1_used,62.67,1팀,SP1NT,소전,0
[00:02:33] ,ability_2_used,64.19,1팀,CheckMate,시메트라,0
[00:02:33] ,ability_1_used,64.27,2팀,Bernar,도미나,0
[00:02:36] ,ability_1_used,67.53,2팀,Proper,파라,0
[00:02:37] ,ability_2_used,68.44,2팀,Proper,파라,0
[00:02:39] ,ability_2_used,70.00,2팀,Bernar,도미나,0
[00:02:39] ,ability_1_used,70.62,1팀,SP1NT,소전,0
[00:02:41] ,ability_1_used,72.24,2팀,knife,애쉬,0
[00:02:42] ,ability_1_used,73.72,1팀,CheckMate,시메트라,0
[00:02:43] ,ability_2_used,74.14,1팀,Someone,라마트라,0
[00:02:43] ,ability_1_used,74.28,1팀,CheckMate,시메트라,0
[00:02:46] ,ability_2_used,77.42,1팀,CheckMate,시메트라,0
[00:02:46] ,ability_1_used,77.85,2팀,Bernar,도미나,0
[00:02:47] ,ability_2_used,77.95,2팀,shu,미즈키,0
[00:02:47] ,ability_2_used,78.75,2팀,Proper,파라,0
[00:02:48] ,ability_1_used,79.15,1팀,Someone,라마트라,0
[00:02:48] ,ability_2_used,79.26,2팀,Bernar,도미나,0
[00:02:51] ,ability_1_used,82.88,2팀,Proper,파라,0
[00:02:54] ,ability_1_used,84.92,1팀,SP1NT,소전,0
[00:02:54] ,ability_1_used,85.72,2팀,knife,애쉬,0
[00:02:55] ,ability_1_used,86.16,1팀,CheckMate,시메트라,0
[00:02:55] ,ability_1_used,86.73,1팀,CheckMate,시메트라,0
[00:02:55] ,ability_1_used,86.86,1팀,Fielder,키리코,0
[00:02:57] ,ability_2_used,88.33,2팀,Proper,파라,0
[00:02:58] ,ability_2_used,89.58,2팀,Bernar,도미나,0
[00:02:59] ,ability_1_used,89.96,2팀,shu,미즈키,0
[00:02:59] ,ultimate_charged,89.98,1팀,Someone,라마트라,0,1
[00:02:59] ,ability_2_used,90.07,1팀,SP1NT,소전,0
[00:02:59] ,ability_2_used,90.55,2팀,knife,애쉬,0
[00:03:00] ,ultimate_charged,91.40,2팀,Viol2t,키리코,0,1
[00:03:00] ,ability_2_used,91.72,1팀,Someone,라마트라,0
[00:03:00] ,ultimate_start,91.77,2팀,Viol2t,키리코,0,1
[00:03:01] ,ability_2_used,92.59,1팀,ChiYo,주노,0
[00:03:03] ,ability_1_used,94.12,1팀,Someone,라마트라,0
[00:03:03] ,ability_2_used,94.49,2팀,Viol2t,키리코,0
[00:03:04] ,ability_1_used,95.16,2팀,Bernar,도미나,0
[00:03:04] ,ability_1_used,95.21,1팀,ChiYo,주노,0
[00:03:04] ,ability_1_used,95.59,1팀,SP1NT,소전,0
[00:03:05] ,ability_2_used,96.09,1팀,CheckMate,시메트라,0
[00:03:05] ,ability_2_used,96.84,2팀,shu,미즈키,0
[00:03:06] ,ultimate_start,97.05,1팀,Someone,라마트라,0,1
[00:03:06] ,ability_2_used,97.39,2팀,Bernar,도미나,0
[00:03:07] ,ability_1_used,97.96,2팀,shu,미즈키,0
[00:03:08] ,ability_2_used,99.85,1팀,Fielder,키리코,0
[00:03:10] ,ability_1_used,101.00,2팀,Bernar,도미나,0
[00:03:11] ,ability_2_used,102.19,2팀,knife,애쉬,0
[00:03:11] ,ultimate_charged,102.41,1팀,ChiYo,주노,0,1
[00:03:12] ,ultimate_end,102.99,2팀,Viol2t,키리코,0,1
[00:03:12] ,ability_1_used,103.58,1팀,ChiYo,주노,0
[00:03:12] ,ability_2_used,103.64,2팀,Bernar,도미나,0
[00:03:13] ,ability_2_used,104.17,1팀,Someone,라마트라,0
[00:03:13] ,ability_1_used,104.36,2팀,Proper,파라,0
[00:03:13] ,ultimate_start,104.38,1팀,ChiYo,주노,0,1
[00:03:13] ,ability_2_used,104.55,2팀,shu,미즈키,0
[00:03:13] ,ability_1_used,104.59,2팀,knife,애쉬,0
[00:03:13] ,ability_1_used,104.84,1팀,Fielder,키리코,0
[00:03:14] ,ability_1_used,104.99,1팀,SP1NT,소전,0
[00:03:14] ,ultimate_charged,105.00,2팀,Bernar,도미나,0,1
[00:03:14] ,ultimate_start,105.58,2팀,Bernar,도미나,0,1
[00:03:14] ,ultimate_charged,105.69,1팀,Fielder,키리코,0,1
[00:03:14] ,ability_2_used,105.69,2팀,Proper,파라,0
[00:03:16] ,****,107.03,1팀,CheckMate,시메트라,2팀,Viol2t,키리코,Secondary Fire,44.06,0,0
[00:03:16] ,defensive_assist,107.24,1팀,Fielder,키리코,0
[00:03:16] ,ability_2_used,107.35,1팀,SP1NT,소전,0
[00:03:16] ,ability_1_used,107.63,2팀,Bernar,도미나,0
[00:03:16] ,ultimate_end,107.69,1팀,Someone,라마트라,0,1
[00:03:17] ,ability_1_used,108.84,1팀,Someone,라마트라,0
[00:03:17] ,ultimate_charged,108.87,1팀,CheckMate,시메트라,0,1
[00:03:18] ,****,109.40,1팀,Someone,라마트라,2팀,Bernar,도미나,Ability 1,78.34,0,0
[00:03:18] ,defensive_assist,109.58,1팀,Fielder,키리코,0
[00:03:18] ,ability_2_used,109.64,1팀,CheckMate,시메트라,0
[00:03:19] ,ultimate_charged,110.30,2팀,knife,애쉬,0,1
[00:03:19] ,ability_1_used,110.55,2팀,shu,미즈키,0
[00:03:19] ,ability_2_used,110.55,1팀,ChiYo,주노,0
[00:03:19] ,ultimate_end,110.87,2팀,Bernar,도미나,0,1
[00:03:21] ,****,112.78,1팀,Someone,라마트라,2팀,knife,애쉬,Ability 1,49.09,0,0
[00:03:21] ,ultimate_end,112.87,1팀,ChiYo,주노,0,1
[00:03:21] ,defensive_assist,112.87,1팀,Fielder,키리코,0
[00:03:22] ,ability_1_used,113.80,1팀,SP1NT,소전,0
[00:03:22] ,ability_1_used,113.83,1팀,ChiYo,주노,0
[00:03:27] ,ability_1_used,118.55,1팀,CheckMate,시메트라,0
[00:03:28] ,ability_1_used,119.82,2팀,knife,애쉬,0
[00:03:29] ,ability_1_used,120.89,2팀,Viol2t,키리코,0
[00:03:30] ,ultimate_charged,121.10,2팀,shu,미즈키,0,1
[00:03:30] ,ability_1_used,121.61,1팀,CheckMate,시메트라,0
[00:03:32] ,ability_1_used,122.97,1팀,ChiYo,주노,0
[00:03:33] ,ability_1_used,124.01,2팀,Proper,파라,0
[00:03:34] ,ability_2_used,125.35,2팀,Proper,파라,0
[00:03:36] ,ability_1_used,127.13,1팀,SP1NT,소전,0
[00:03:41] ,ability_2_used,132.30,2팀,knife,애쉬,0
[00:03:42] ,ability_1_used,133.48,1팀,CheckMate,시메트라,0
[00:03:43] ,ultimate_charged,134.67,1팀,SP1NT,소전,0,1
[00:03:44] ,ability_2_used,135.34,2팀,Proper,파라,0
[00:03:44] ,ultimate_charged,135.69,2팀,Proper,파라,0,1
[00:03:44] ,ability_1_used,135.77,1팀,SP1NT,소전,0
[00:03:47] ,ability_2_used,138.30,1팀,CheckMate,시메트라,0
[00:03:47] ,ability_2_used,138.36,1팀,SP1NT,소전,0
[00:03:47] ,ability_2_used,138.38,1팀,ChiYo,주노,0
[00:03:47] ,ultimate_start,138.48,1팀,SP1NT,소전,0,1
[00:03:47] ,ability_2_used,138.59,2팀,Bernar,도미나,0
[00:03:47] ,ability_1_used,138.86,1팀,Someone,라마트라,0
[00:03:48] ,ultimate_start,138.96,2팀,knife,애쉬,0,1
[00:03:48] ,ability_1_used,139.48,2팀,knife,애쉬,0
[00:03:48] ,ability_2_used,139.52,1팀,Someone,라마트라,0
[00:03:48] ,ability_1_used,139.58,2팀,Proper,파라,0
[00:03:48] ,ability_2_used,139.65,2팀,Viol2t,키리코,0
[00:03:49] ,ultimate_start,139.97,2팀,shu,미즈키,0,1
[00:03:49] ,ability_1_used,140.75,2팀,shu,미즈키,0
[00:03:50] ,ability_2_used,141.69,2팀,shu,미즈키,0
[00:03:50] ,ability_2_used,141.87,1팀,SP1NT,소전,0
[00:03:51] ,ability_1_used,142.51,2팀,Viol2t,키리코,0
[00:03:52] ,****,143.26,1팀,SP1NT,소전,2팀,knife,애쉬,Ultimate,250,True,0
[00:03:53] ,ultimate_end,144.14,2팀,knife,애쉬,0,1
[00:03:53] ,ability_1_used,144.37,2팀,Bernar,도미나,0
[00:03:54] ,ability_1_used,145.20,1팀,ChiYo,주노,0
[00:03:55] ,ultimate_end,146.48,2팀,shu,미즈키,0,1
[00:03:56] ,ultimate_end,147.22,1팀,SP1NT,소전,0,1
[00:03:56] ,ability_2_used,147.31,2팀,Bernar,도미나,0
[00:03:57] ,ability_1_used,148.78,1팀,SP1NT,소전,0
[00:04:01] ,ability_2_used,152.43,1팀,CheckMate,시메트라,0
[00:04:02] ,ability_2_used,152.95,1팀,ChiYo,주노,0
[00:04:02] ,ability_2_used,153.03,1팀,Someone,라마트라,0
[00:04:02] ,hero_swap,153.30,2팀,knife,소전,애쉬,147.92
[00:04:02] ,ability_1_used,153.39,2팀,shu,미즈키,0
[00:04:02] ,ability_1_used,153.92,2팀,knife,소전,0
[00:04:03] ,ultimate_start,153.97,2팀,Proper,파라,0,1
[00:04:03] ,ability_1_used,154.58,2팀,Viol2t,키리코,0
[00:04:03] ,ability_2_used,154.60,1팀,Fielder,키리코,0
[00:04:04] ,ability_2_used,155.03,2팀,Viol2t,키리코,0
[00:04:04] ,ability_1_used,155.59,1팀,Someone,라마트라,0
[00:04:05] ,ultimate_end,156.47,2팀,Proper,파라,0,1
[00:04:06] ,ability_2_used,157.35,2팀,Proper,파라,0
[00:04:06] ,ability_1_used,157.40,1팀,ChiYo,주노,0
[00:04:06] ,ability_2_used,157.51,2팀,Bernar,도미나,0
[00:04:06] ,****,157.56,1팀,SP1NT,소전,2팀,shu,미즈키,Secondary Fire,163.51,True,0
[00:04:06] ,offensive_assist,157.60,1팀,Fielder,키리코,0
[00:04:06] ,defensive_assist,157.60,1팀,Fielder,키리코,0
[00:04:08] ,ability_1_used,159.14,1팀,SP1NT,소전,0
[00:04:08] ,ability_1_used,159.20,2팀,Proper,파라,0
[00:04:09] ,ability_1_used,160.10,2팀,Bernar,도미나,0
[00:04:10] ,****,161.65,1팀,SP1NT,소전,2팀,Proper,파라,Secondary Fire,66.00,0,0
[00:04:10] ,offensive_assist,161.83,1팀,Fielder,키리코,0
[00:04:10] ,defensive_assist,161.83,1팀,Fielder,키리코,0
[00:04:12] ,****,163.05,1팀,CheckMate,시메트라,2팀,Bernar,도미나,Secondary Fire,27.24,0,0
[00:04:12] ,offensive_assist,163.24,1팀,Fielder,키리코,0
[00:04:12] ,defensive_assist,163.24,1팀,Fielder,키리코,0
[00:04:12] ,ability_1_used,163.73,1팀,Fielder,키리코,0
[00:04:13] ,ability_2_used,163.97,2팀,knife,소전,0
[00:04:14] ,****,165.45,2팀,knife,소전,1팀,Someone,라마트라,Ability 2,8.85,0,0
[00:04:14] ,ability_2_used,165.48,1팀,SP1NT,소전,0
[00:04:14] ,defensive_assist,165.59,2팀,Viol2t,키리코,0
[00:04:14] ,ability_1_used,165.61,1팀,ChiYo,주노,0
[00:04:16] ,ability_1_used,167.24,2팀,knife,소전,0
[00:04:16] ,ability_1_used,167.91,2팀,Viol2t,키리코,0
[00:04:18] ,hero_swap,169.59,2팀,shu,주노,미즈키,169.59
[00:04:18] ,hero_swap,169.59,2팀,Bernar,마우가,도미나,169.59
[00:04:19] ,ability_1_used,170.43,2팀,Bernar,마우가,0
[00:04:21] ,ability_1_used,172.52,1팀,SP1NT,소전,0
[00:04:21] ,ability_2_used,172.54,2팀,Viol2t,키리코,0
[00:04:22] ,ability_1_used,173.91,1팀,CheckMate,시메트라,0
[00:04:23] ,ability_1_used,174.56,1팀,ChiYo,주노,0
[00:04:25] ,hero_swap,176.14,2팀,Proper,프레야,파라,176.14
[00:04:25] ,ability_1_used,176.38,2팀,Proper,프레야,0
[00:04:26] ,****,177.12,1팀,SP1NT,소전,2팀,Viol2t,키리코,Secondary Fire,144.20,True,0
[00:04:26] ,defensive_assist,177.34,1팀,Fielder,키리코,0
[00:04:26] ,ability_1_used,177.45,2팀,knife,소전,0
[00:04:30] ,ability_2_used,181.73,2팀,knife,소전,0
[00:04:31] ,ability_2_used,182.32,1팀,ChiYo,주노,0
[00:04:31] ,ability_1_used,182.33,1팀,SP1NT,소전,0
[00:04:31] ,hero_swap,182.78,1팀,Someone,D.Va,라마트라,182.78
[00:04:32] ,ability_1_used,183.79,1팀,Someone,D.Va,0
[00:04:33] ,ability_1_used,183.97,1팀,CheckMate,시메트라,0
[00:04:33] ,ability_2_used,184.93,2팀,Proper,프레야,0
[00:04:37] ,ability_2_used,188.29,1팀,CheckMate,시메트라,0
[00:04:39] ,ability_1_used,190.83,1팀,Someone,D.Va,0
[00:04:39] ,ability_2_used,190.93,1팀,SP1NT,소전,0
[00:04:41] ,ability_1_used,192.11,2팀,Proper,프레야,0
[00:04:41] ,ability_1_used,192.21,2팀,knife,소전,0
[00:04:41] ,ability_1_used,192.64,2팀,Proper,프레야,0
[00:04:43] ,ability_1_used,193.97,2팀,Bernar,마우가,0
[00:04:44] ,ability_1_used,195.09,2팀,Viol2t,키리코,0
[00:04:44] ,ability_1_used,195.11,1팀,SP1NT,소전,0
[00:04:44] ,ability_2_used,195.41,2팀,shu,주노,0
[00:04:45] ,ability_2_used,195.99,1팀,Someone,D.Va,0
[00:04:45] ,ability_1_used,196.50,1팀,Fielder,키리코,0
[00:04:46] ,ultimate_start,196.98,1팀,Fielder,키리코,0,1
[00:04:46] ,ability_2_used,197.27,2팀,Bernar,마우가,0
[00:04:46] ,ability_1_used,197.33,1팀,ChiYo,주노,0
[00:04:46] ,ability_1_used,197.49,1팀,Someone,D.Va,0
[00:04:46] ,ability_2_used,197.68,2팀,Viol2t,키리코,0
[00:04:47] ,ability_2_used,198.05,1팀,ChiYo,주노,0
[00:04:47] ,ability_2_used,198.37,2팀,knife,소전,0
[00:04:47] ,ability_1_used,198.71,2팀,Proper,프레야,0
[00:04:49] ,ability_2_used,200.18,1팀,Fielder,키리코,0
[00:04:49] ,ultimate_start,200.90,1팀,CheckMate,시메트라,0,1
[00:04:50] ,ability_1_used,201.00,2팀,Bernar,마우가,0
[00:04:50] ,ability_1_used,201.56,1팀,SP1NT,소전,0
[00:04:50] ,ability_1_used,201.70,2팀,Proper,프레야,0
[00:04:51] ,****,202.05,2팀,knife,소전,1팀,Fielder,키리코,Ability 2,9,0,0
[00:04:51] ,defensive_assist,202.20,2팀,Viol2t,키리코,0
[00:04:51] ,offensive_assist,202.26,2팀,Bernar,마우가,0
[00:04:51] ,defensive_assist,202.26,2팀,Bernar,마우가,0
[00:04:51] ,****,202.44,1팀,SP1NT,소전,2팀,Proper,프레야,Secondary Fire,115.18,0,0
[00:04:51] ,ability_2_used,202.49,1팀,Someone,D.Va,0
[00:04:51] ,offensive_assist,202.66,1팀,Fielder,키리코,0
[00:04:51] ,ability_1_used,202.73,2팀,shu,주노,0
[00:04:51] ,ability_1_used,202.77,1팀,Someone,D.Va,0
[00:04:52] ,ability_1_used,203.56,1팀,ChiYo,주노,0
[00:04:53] ,****,204.41,1팀,CheckMate,시메트라,2팀,shu,주노,Primary Fire,0.36,0,0
[00:04:53] ,offensive_assist,204.57,1팀,Fielder,키리코,0
[00:04:53] ,defensive_assist,204.57,1팀,Fielder,키리코,0
[00:04:54] ,ability_1_used,205.67,2팀,Viol2t,키리코,0
[00:04:55] ,****,206.01,1팀,SP1NT,소전,2팀,Bernar,마우가,Secondary Fire,54.29,0,0
[00:04:55] ,offensive_assist,206.46,1팀,Fielder,키리코,0
[00:04:55] ,defensive_assist,206.46,1팀,Fielder,키리코,0
[00:04:56] ,ability_1_used,207.06,1팀,Someone,D.Va,0
[00:04:56] ,ability_2_used,207.50,1팀,CheckMate,시메트라,0
[00:04:56] ,ability_2_used,207.85,1팀,Someone,D.Va,0
[00:04:57] ,ultimate_end,208.18,1팀,Fielder,키리코,0,1
[00:04:57] ,ability_1_used,208.31,1팀,SP1NT,소전,0
[00:04:58] ,ability_1_used,209.18,2팀,knife,소전,0
[00:04:58] ,****,209.48,1팀,Someone,D.Va,2팀,Viol2t,키리코,Ability 2,1.36,0,0
[00:04:58] ,offensive_assist,209.71,1팀,Fielder,키리코,0
[00:04:58] ,defensive_assist,209.71,1팀,Fielder,키리코,0
[00:05:00] ,ability_1_used,211.91,1팀,SP1NT,소전,0
[00:05:02] ,ultimate_end,213.15,1팀,CheckMate,시메트라,0,1
[00:05:02] ,hero_swap,213.34,1팀,Fielder,모이라,키리코,213.34
[00:05:02] ,ability_1_used,213.47,1팀,Fielder,모이라,0
[00:05:03] ,ability_2_used,214.04,2팀,knife,소전,0
[00:05:03] ,ability_1_used,214.52,1팀,CheckMate,시메트라,0
[00:05:04] ,hero_swap,215.02,1팀,Fielder,키리코,모이라,1.68
[00:05:04] ,ability_1_used,215.12,2팀,Proper,프레야,0
[00:05:04] ,ability_1_used,215.28,2팀,Bernar,마우가,0
[00:05:04] ,ability_2_used,215.42,2팀,shu,주노,0
[00:05:04] ,ability_1_used,215.66,1팀,CheckMate,시메트라,0
[00:05:06] ,ability_1_used,217.02,1팀,CheckMate,시메트라,0
[00:05:06] ,ability_1_used,217.15,2팀,knife,소전,0
[00:05:06] ,ability_2_used,217.24,1팀,ChiYo,주노,0
[00:05:08] ,ability_1_used,219.69,1팀,ChiYo,주노,0
[00:05:09] ,ability_1_used,220.11,2팀,Viol2t,키리코,0
[00:05:10] ,ultimate_charged,220.97,2팀,Viol2t,키리코,0,2
[00:05:10] ,ability_1_used,221.33,2팀,Proper,프레야,0
[00:05:11] ,ability_1_used,221.98,2팀,Proper,프레야,0
[00:05:11] ,ability_1_used,222.30,1팀,SP1NT,소전,0
[00:05:11] ,ability_2_used,222.72,1팀,SP1NT,소전,0
[00:05:11] ,ability_2_used,222.73,1팀,CheckMate,시메트라,0
[00:05:15] ,ultimate_charged,226.75,1팀,SP1NT,소전,0,2
[00:05:17] ,ability_1_used,228.00,1팀,Fielder,키리코,0
[00:05:17] ,ability_1_used,228.22,2팀,knife,소전,0
[00:05:19] ,ability_2_used,229.97,2팀,shu,주노,0
[00:05:19] ,ability_1_used,230.42,2팀,Proper,프레야,0
[00:05:19] ,ability_1_used,230.83,1팀,SP1NT,소전,0
[00:05:21] ,ability_1_used,232.53,1팀,CheckMate,시메트라,0
[00:05:21] ,ability_2_used,232.77,1팀,ChiYo,주노,0
[00:05:22] ,ultimate_start,233.55,1팀,SP1NT,소전,0,2
[00:05:22] ,ability_2_used,233.60,1팀,Someone,D.Va,0
[00:05:22] ,ability_1_used,233.96,2팀,Bernar,마우가,0
[00:05:23] ,ultimate_charged,234.10,1팀,ChiYo,주노,0,2
[00:05:23] ,ability_1_used,234.24,2팀,Viol2t,키리코,0
[00:05:23] ,ability_2_used,234.69,2팀,Viol2t,키리코,0
[00:05:23] ,ultimate_start,234.85,2팀,Viol2t,키리코,0,2
[00:05:24] ,ability_1_used,235.08,2팀,Proper,프레야,0
[00:05:24] ,ability_2_used,235.46,2팀,Proper,프레야,0
[00:05:24] ,ability_2_used,235.73,2팀,Bernar,마우가,0
[00:05:24] ,ability_1_used,235.84,2팀,shu,주노,0
[00:05:24] ,ability_2_used,235.91,2팀,knife,소전,0
[00:05:25] ,ability_2_used,236.12,1팀,CheckMate,시메트라,0
[00:05:25] ,ability_1_used,236.16,1팀,SP1NT,소전,0
[00:05:28] ,ability_1_used,239.73,1팀,SP1NT,소전,0
[00:05:28] ,ability_1_used,239.80,2팀,knife,소전,0
[00:05:31] ,ultimate_end,242.29,1팀,SP1NT,소전,0,2
[00:05:31] ,ability_1_used,242.65,2팀,Viol2t,키리코,0
[00:05:31] ,ability_1_used,242.73,1팀,ChiYo,주노,0
[00:05:31] ,ability_1_used,242.90,1팀,Someone,D.Va,0
[00:05:32] ,ability_2_used,243.21,2팀,shu,주노,0
[00:05:32] ,****,243.22,2팀,Proper,프레야,1팀,CheckMate,시메트라,Primary Fire,18,0,0
[00:05:32] ,ability_2_used,243.43,1팀,Someone,D.Va,0
[00:05:32] ,offensive_assist,243.62,2팀,Viol2t,키리코,0
[00:05:32] ,defensive_assist,243.62,2팀,Viol2t,키리코,0
[00:05:32] ,ultimate_start,243.64,1팀,ChiYo,주노,0,2
[00:05:33] ,ability_2_used,243.99,1팀,SP1NT,소전,0
[00:05:33] ,ability_1_used,244.23,2팀,shu,주노,0
[00:05:34] ,ability_2_used,245.03,2팀,Proper,프레야,0
[00:05:34] ,ability_2_used,245.54,2팀,Viol2t,키리코,0
[00:05:34] ,ability_2_used,245.74,2팀,Bernar,마우가,0
[00:05:35] ,ultimate_end,246.07,2팀,Viol2t,키리코,0,2
[00:05:35] ,ability_1_used,246.25,2팀,Proper,프레야,0
[00:05:35] ,ability_1_used,246.31,2팀,Bernar,마우가,0
[00:05:36] ,ability_2_used,247.83,1팀,ChiYo,주노,0
[00:05:37] ,ability_1_used,248.22,2팀,Proper,프레야,0
[00:05:38] ,ability_1_used,249.37,1팀,Someone,D.Va,0
[00:05:39] ,****,249.99,1팀,SP1NT,소전,2팀,knife,소전,Primary Fire,7.98,0,0
[00:05:39] ,ultimate_charged,250.27,2팀,Proper,프레야,0,2
[00:05:39] ,ultimate_start,250.94,2팀,Proper,프레야,0,2
[00:05:40] ,****,251.03,1팀,Someone,D.Va,2팀,shu,주노,0,0.10,0,0
[00:05:40] ,defensive_assist,251.10,1팀,Fielder,키리코,0
[00:05:40] ,ultimate_end,251.58,2팀,Proper,프레야,0,2
[00:05:40] ,ability_1_used,251.63,1팀,SP1NT,소전,0
[00:05:41] ,ultimate_end,252.15,1팀,ChiYo,주노,0,2
[00:05:41] ,ability_2_used,252.49,1팀,Someone,D.Va,0
[00:05:41] ,ability_1_used,252.91,2팀,Proper,프레야,0
