[00:00:00] ,match_start,0,왕의 길,혼합,1팀,2팀
[00:00:01] ,round_start,0,1,2팀,0,0,0
[00:03:28] ,ability_2_used,77.36,2팀,ZEST,파라,0
[00:03:29] ,ultimate_charged,78.68,1팀,MER1T,프레야,0,1
[00:03:30] ,ability_2_used,79.72,1팀,ChiYo,브리기테,0
[00:03:31] ,ability_1_used,79.95,1팀,MER1T,프레야,0
[00:03:32] ,ability_2_used,81.31,1팀,ChiYo,브리기테,0
[00:03:36] ,ability_2_used,85.52,2팀,Jasm1ne,라마트라,0
[00:03:36] ,ability_1_used,85.56,1팀,MER1T,프레야,0
[00:03:37] ,hero_swap,86.67,2팀,ZEST,메이,파라,86.67
[00:03:39] ,ability_2_used,88.08,1팀,ChiYo,브리기테,0
[00:03:40] ,ability_1_used,89.68,1팀,CheckMate,시온,0
[00:03:43] ,ability_1_used,91.79,1팀,MER1T,프레야,0
[00:03:45] ,ability_2_used,94.11,2팀,Proud,소전,0
[00:03:45] ,ability_1_used,94.35,1팀,MER1T,프레야,0
[00:03:45] ,payload_progress,94.68,1,2팀,1,10.02
[00:03:47] ,ability_2_used,96.41,1팀,ChiYo,브리기테,0
[00:03:49] ,ability_1_used,98.43,1팀,MER1T,프레야,0
[00:03:51] ,ability_2_used,100.00,1팀,Someone,라마트라,0
[00:03:51] ,ability_2_used,100.12,2팀,ZEST,메이,0
[00:03:52] ,ability_2_used,101.56,1팀,MER1T,프레야,0
[00:03:53] ,ability_2_used,101.82,1팀,ChiYo,브리기테,0
[00:03:53] ,ability_1_used,102.30,1팀,ChiYo,브리기테,0
[00:03:54] ,ability_1_used,102.89,1팀,MER1T,프레야,0
[00:03:55] ,ability_1_used,103.96,2팀,Jasm1ne,라마트라,0
[00:03:56] ,ability_2_used,105.16,2팀,Bliss,우양,0
[00:03:56] ,payload_progress,105.21,1,2팀,1,20.02
[00:03:57] ,ability_2_used,105.95,1팀,ChiYo,브리기테,0
[00:03:57] ,ultimate_charged,106.38,2팀,skewed,키리코,0,1
[00:03:57] ,ability_1_used,106.60,1팀,Someone,라마트라,0
[00:03:57] ,ability_2_used,106.73,2팀,Jasm1ne,라마트라,0
[00:03:58] ,ultimate_start,106.78,1팀,MER1T,프레야,0,1
[00:03:58] ,ability_1_used,106.97,1팀,ChiYo,브리기테,0
[00:03:58] ,ability_2_used,107.07,1팀,CheckMate,시온,0
[00:03:58] ,ultimate_end,107.40,1팀,MER1T,프레야,0,1
[00:03:58] ,ultimate_start,107.50,2팀,skewed,키리코,0,1
[00:03:59] ,ability_2_used,107.79,1팀,ChiYo,브리기테,0
[00:03:59] ,ability_1_used,108.43,1팀,MER1T,프레야,0
[00:04:00] ,ability_1_used,109.47,2팀,Bliss,우양,0
[00:04:00] ,ability_1_used,109.51,2팀,Proud,소전,0
[00:04:00] ,ability_2_used,109.53,1팀,Fielder,키리코,0
[00:04:00] ,****,109.66,1팀,CheckMate,시온,2팀,Proud,소전,Secondary Fire,16.71,True,0
[00:04:01] ,defensive_assist,110.03,1팀,Fielder,키리코,0
[00:04:01] ,ultimate_charged,110.03,1팀,Fielder,키리코,0,1
[00:04:01] ,ability_1_used,110.04,1팀,CheckMate,시온,0
[00:04:01] ,ability_1_used,110.15,2팀,ZEST,메이,0
[00:04:02] ,ultimate_charged,111.19,2팀,Bliss,우양,0,1
[00:04:02] ,ability_2_used,111.47,1팀,ChiYo,브리기테,0
[00:04:02] ,****,111.75,2팀,Jasm1ne,라마트라,1팀,MER1T,프레야,Ability 1,9.37,0,0
[00:04:03] ,****,111.80,2팀,skewed,키리코,1팀,CheckMate,시온,0,26,0,0
[00:04:03] ,offensive_assist,111.85,2팀,ZEST,메이,0
[00:04:03] ,offensive_assist,111.98,2팀,skewed,키리코,0
[00:04:03] ,defensive_assist,111.98,2팀,skewed,키리코,0
[00:04:03] ,ability_2_used,112.47,2팀,skewed,키리코,0
[00:04:04] ,ability_2_used,113.10,1팀,Someone,라마트라,0
[00:04:04] ,ability_1_used,113.40,1팀,ChiYo,브리기테,0
[00:04:04] ,ability_2_used,113.64,2팀,ZEST,메이,0
[00:04:06] ,ability_2_used,114.76,2팀,Jasm1ne,라마트라,0
[00:04:09] ,ultimate_end,118.33,2팀,skewed,키리코,0,1
[00:04:10] ,ability_2_used,119.03,1팀,ChiYo,브리기테,0
[00:04:11] ,ability_1_used,119.80,1팀,ChiYo,브리기테,0
[00:04:13] ,ability_1_used,122.22,2팀,skewed,키리코,0
[00:04:13] ,payload_progress,122.57,1,2팀,1,30.02
[00:04:13] ,ability_1_used,122.63,2팀,ZEST,메이,0
[00:04:14] ,ability_1_used,123.10,2팀,Proud,소전,0
[00:04:14] ,ability_2_used,123.19,1팀,ChiYo,브리기테,0
[00:04:15] ,ability_1_used,124.41,1팀,MER1T,프레야,0
[00:04:15] ,ability_2_used,124.55,2팀,ZEST,메이,0
[00:04:15] ,ultimate_start,124.67,1팀,Fielder,키리코,0,1
[00:04:15] ,ability_1_used,124.67,1팀,CheckMate,시온,0
[00:04:15] ,ability_1_used,124.71,2팀,Jasm1ne,라마트라,0
[00:04:15] ,ability_2_used,124.73,1팀,ChiYo,브리기테,0
[00:04:16] ,ability_1_used,124.89,1팀,Someone,라마트라,0
[00:04:16] ,ability_2_used,125.07,1팀,CheckMate,시온,0
[00:04:16] ,ultimate_charged,125.29,2팀,Jasm1ne,라마트라,0,1
[00:04:16] ,ability_2_used,125.48,1팀,Someone,라마트라,0
[00:04:17] ,ability_1_used,125.83,2팀,Bliss,우양,0
[00:04:17] ,ability_2_used,126.49,1팀,Fielder,키리코,0
[00:04:17] ,ability_2_used,126.54,2팀,Jasm1ne,라마트라,0
[00:04:17] ,ability_2_used,126.65,2팀,skewed,키리코,0
[00:04:17] ,ability_2_used,126.68,2팀,Bliss,우양,0
[00:04:19] ,ability_1_used,128.14,1팀,ChiYo,브리기테,0
[00:04:19] ,ultimate_charged,128.46,1팀,Someone,라마트라,0,1
[00:04:20] ,ultimate_start,128.95,2팀,Bliss,우양,0,1
[00:04:20] ,ability_2_used,129.15,1팀,ChiYo,브리기테,0
[00:04:20] ,ultimate_start,129.75,1팀,Someone,라마트라,0,1
[00:04:22] ,ability_2_used,131.02,1팀,MER1T,프레야,0
[00:04:22] ,ability_1_used,131.29,1팀,CheckMate,시온,0
[00:04:23] ,ability_2_used,131.79,1팀,ChiYo,브리기테,0
[00:04:23] ,ability_1_used,132.11,1팀,MER1T,프레야,0
[00:04:23] ,ability_1_used,132.56,1팀,ChiYo,브리기테,0
[00:04:24] ,ultimate_start,132.88,2팀,Jasm1ne,라마트라,0,1
[00:04:25] ,ultimate_end,133.95,2팀,Bliss,우양,0,1
[00:04:25] ,ability_1_used,134.51,1팀,Fielder,키리코,0
[00:04:26] ,ability_1_used,135.58,1팀,MER1T,프레야,0
[00:04:27] ,ultimate_end,135.87,1팀,Fielder,키리코,0,1
[00:04:27] ,ability_2_used,135.95,1팀,ChiYo,브리기테,0
[00:04:28] ,ability_2_used,136.78,2팀,Proud,소전,0
[00:04:28] ,ability_2_used,137.21,1팀,Someone,라마트라,0
[00:04:28] ,ability_2_used,137.39,1팀,Fielder,키리코,0
[00:04:28] ,ability_1_used,137.61,1팀,ChiYo,브리기테,0
[00:04:29] ,ability_1_used,137.85,1팀,CheckMate,시온,0
[00:04:29] ,payload_progress,137.85,1,2팀,1,40.02
[00:04:29] ,ultimate_charged,138.01,1팀,ChiYo,브리기테,0,1
[00:04:29] ,ability_1_used,138.46,2팀,ZEST,메이,0
[00:04:29] ,ultimate_start,138.67,1팀,ChiYo,브리기테,0,1
[00:04:30] ,ability_1_used,139.41,2팀,Bliss,우양,0
[00:04:31] ,ability_2_used,140.72,2팀,ZEST,메이,0
[00:04:32] ,****,140.80,1팀,CheckMate,시온,2팀,Bliss,우양,Primary Fire,22.32,0,0
[00:04:32] ,offensive_assist,141.02,1팀,Someone,라마트라,0
[00:04:32] ,defensive_assist,141.04,1팀,Fielder,키리코,0
[00:04:32] ,defensive_assist,141.05,1팀,ChiYo,브리기테,0
[00:04:33] ,ability_1_used,141.97,1팀,MER1T,프레야,0
[00:04:33] ,ability_2_used,142.00,1팀,ChiYo,브리기테,0
[00:04:33] ,ultimate_end,142.10,1팀,Someone,라마트라,0,1
[00:04:33] ,ability_1_used,142.38,1팀,ChiYo,브리기테,0
[00:04:33] ,ability_1_used,142.53,1팀,MER1T,프레야,0
[00:04:34] ,ability_1_used,143.26,1팀,Someone,라마트라,0
[00:04:34] ,ability_2_used,143.31,2팀,Jasm1ne,라마트라,0
[00:04:34] ,ability_2_used,143.62,2팀,skewed,키리코,0
[00:04:36] ,ability_2_used,144.82,1팀,ChiYo,브리기테,0
[00:04:36] ,ability_1_used,144.83,2팀,skewed,키리코,0
[00:04:36] ,ability_2_used,145.06,1팀,CheckMate,시온,0
[00:04:37] ,ultimate_charged,145.78,2팀,ZEST,메이,0,1
[00:04:37] ,****,146.27,2팀,Jasm1ne,라마트라,1팀,Someone,라마트라,Ultimate,55.40,0,0
[00:04:37] ,defensive_assist,146.34,2팀,skewed,키리코,0
[00:04:37] ,offensive_assist,146.64,2팀,ZEST,메이,0
[00:04:38] ,****,146.79,1팀,MER1T,프레야,2팀,ZEST,메이,0,21.28,0,0
[00:04:38] ,****,146.80,2팀,Jasm1ne,라마트라,1팀,ChiYo,브리기테,Ultimate,0.15,0,0
[00:04:38] ,offensive_assist,146.80,1팀,ChiYo,브리기테,0
[00:04:38] ,defensive_assist,146.80,1팀,ChiYo,브리기테,0
[00:04:38] ,ultimate_end,146.80,1팀,ChiYo,브리기테,0,1
[00:04:38] ,offensive_assist,147.15,1팀,Fielder,키리코,0
[00:04:38] ,defensive_assist,147.15,1팀,Fielder,키리코,0
[00:04:38] ,defensive_assist,147.27,2팀,skewed,키리코,0
[00:04:38] ,ability_1_used,147.62,1팀,MER1T,프레야,0
[00:04:39] ,****,148.27,2팀,skewed,키리코,1팀,CheckMate,시온,0,52.78,0,0
[00:04:39] ,ability_2_used,148.43,1팀,MER1T,프레야,0
[00:04:39] ,defensive_assist,148.67,2팀,skewed,키리코,0
[00:04:42] ,ability_1_used,151.36,2팀,Proud,소전,0
[00:04:43] ,ability_1_used,151.92,1팀,MER1T,프레야,0
[00:04:44] ,hero_swap,152.88,2팀,Bliss,루시우,우양,149.16
[00:04:44] ,ability_1_used,152.88,2팀,Bliss,루시우,0
[00:04:44] ,ability_2_used,152.92,2팀,Bliss,루시우,0
[00:04:44] ,****,153.16,2팀,Proud,소전,1팀,MER1T,프레야,Secondary Fire,74.29,True,0
[00:04:44] ,defensive_assist,153.38,2팀,skewed,키리코,0
[00:04:45] ,ability_2_used,154.34,1팀,Fielder,키리코,0
[00:04:46] ,hero_swap,154.98,2팀,Bliss,제트팩 캣,루시우,2.10
[00:04:46] ,ability_1_used,155.16,2팀,Bliss,제트팩 캣,0
[00:04:47] ,ability_1_used,155.89,2팀,skewed,키리코,0
[00:04:47] ,****,156.02,2팀,Jasm1ne,라마트라,1팀,Fielder,키리코,Ultimate,2.61,0,0
[00:04:47] ,defensive_assist,156.20,2팀,skewed,키리코,0
[00:04:48] ,ultimate_end,156.92,2팀,Jasm1ne,라마트라,0,1
[00:04:49] ,ability_2_used,158.12,2팀,skewed,키리코,0
[00:04:50] ,ability_1_used,159.29,1팀,CheckMate,시온,0
[00:04:51] ,ability_2_used,159.81,1팀,CheckMate,시온,0
[00:04:51] ,payload_progress,160.23,1,2팀,1,50.01
[00:04:57] ,ability_1_used,165.83,1팀,MER1T,프레야,0
[00:04:57] ,ability_1_used,165.98,1팀,Fielder,키리코,0
[00:04:59] ,ability_1_used,168.09,1팀,MER1T,프레야,0
[00:05:01] ,ability_2_used,170.22,2팀,Proud,소전,0
[00:05:01] ,ability_2_used,170.31,2팀,Jasm1ne,라마트라,0
[00:05:02] ,ability_1_used,171.16,1팀,CheckMate,시온,0
[00:05:02] ,ability_2_used,171.60,1팀,ChiYo,브리기테,0
[00:05:02] ,payload_progress,171.66,1,2팀,1,60.02
[00:05:04] ,objective_updated,173.72,1,1,2
[00:05:04] ,objective_captured,173.72,1,2팀,2,0,0,306.28
[00:05:08] ,ability_2_used,177.21,1팀,MER1T,프레야,0
[00:05:08] ,ability_1_used,177.65,1팀,CheckMate,시온,0
[00:05:09] ,ability_2_used,178.01,1팀,ChiYo,브리기테,0
[00:05:09] ,ability_1_used,178.40,1팀,ChiYo,브리기테,0
[00:05:09] ,ability_1_used,178.43,1팀,MER1T,프레야,0
[00:05:10] ,ability_1_used,178.88,1팀,MER1T,프레야,0
[00:05:15] ,ability_1_used,184.38,1팀,MER1T,프레야,0
[00:05:16] ,ability_2_used,185.12,2팀,Jasm1ne,라마트라,0
[00:05:18] ,ability_2_used,186.98,1팀,ChiYo,브리기테,0
[00:05:19] ,payload_progress,188.27,1,2팀,2,70.01
[00:05:19] ,ultimate_charged,188.56,2팀,skewed,키리코,0,2
[00:05:21] ,ability_1_used,190.31,1팀,MER1T,프레야,0
[00:05:21] ,ultimate_charged,190.37,2팀,Proud,소전,0,1
[00:05:22] ,ultimate_charged,190.93,1팀,MER1T,프레야,0,2
[00:05:22] ,ability_2_used,191.22,1팀,MER1T,프레야,0
[00:05:22] ,ability_1_used,191.70,2팀,Proud,소전,0
[00:05:22] ,****,191.73,1팀,MER1T,프레야,2팀,Proud,소전,0,71.69,0,0
[00:05:23] ,ability_2_used,191.88,2팀,ZEST,메이,0
[00:05:24] ,ability_1_used,192.88,2팀,Jasm1ne,라마트라,0
[00:05:24] ,ability_1_used,192.96,1팀,Someone,라마트라,0
[00:05:24] ,ultimate_start,193.09,2팀,skewed,키리코,0,2
[00:05:24] ,ability_2_used,193.16,1팀,ChiYo,브리기테,0
[00:05:24] ,ability_2_used,193.56,1팀,Someone,라마트라,0
[00:05:25] ,ability_2_used,194.63,2팀,Bliss,제트팩 캣,0
[00:05:26] ,ability_2_used,194.92,2팀,skewed,키리코,0
[00:05:26] ,ability_1_used,195.00,1팀,ChiYo,브리기테,0
[00:05:26] ,ability_2_used,195.14,1팀,CheckMate,시온,0
[00:05:27] ,ultimate_start,195.99,1팀,MER1T,프레야,0,2
[00:05:27] ,ultimate_end,196.63,1팀,MER1T,프레야,0,2
[00:05:28] ,ultimate_charged,197.14,1팀,CheckMate,시온,0,1
[00:05:28] ,ability_2_used,197.19,1팀,ChiYo,브리기테,0
[00:05:28] ,ability_2_used,197.54,2팀,Jasm1ne,라마트라,0
[00:05:29] ,ability_1_used,197.83,1팀,MER1T,프레야,0
[00:05:29] ,ability_2_used,198.53,1팀,ChiYo,브리기테,0
[00:05:31] ,****,200.09,2팀,Jasm1ne,라마트라,1팀,ChiYo,브리기테,Ability 1,37.90,0,0
[00:05:31] ,ability_1_used,200.13,2팀,ZEST,메이,0
[00:05:31] ,offensive_assist,200.41,2팀,skewed,키리코,0
[00:05:31] ,defensive_assist,200.41,2팀,skewed,키리코,0
[00:05:32] ,ability_1_used,200.79,1팀,CheckMate,시온,0
[00:05:32] ,ability_1_used,200.90,1팀,MER1T,프레야,0
[00:05:33] ,ability_1_used,202.28,2팀,Proud,소전,0
[00:05:34] ,ultimate_start,203.42,2팀,ZEST,메이,0,1
[00:05:34] ,ultimate_end,203.69,2팀,skewed,키리코,0,2
[00:05:35] ,ability_2_used,204.07,2팀,ZEST,메이,0
[00:05:35] ,ability_2_used,204.15,2팀,skewed,키리코,0
[00:05:35] ,ultimate_start,204.28,1팀,CheckMate,시온,0,1
[00:05:35] ,ability_1_used,204.55,1팀,MER1T,프레야,0
[00:05:35] ,payload_progress,204.76,1,2팀,2,80.03
[00:05:36] ,ability_1_used,205.62,1팀,Fielder,키리코,0
[00:05:37] ,ability_2_used,206.11,1팀,Someone,라마트라,0
[00:05:39] ,ultimate_end,207.82,1팀,CheckMate,시온,0,1
[00:05:39] ,****,208.03,1팀,Someone,라마트라,2팀,skewed,키리코,0,3.66,0,0
[00:05:39] ,defensive_assist,208.30,1팀,Fielder,키리코,0
[00:05:39] ,ability_1_used,208.59,1팀,CheckMate,시온,0
[00:05:40] ,ability_2_used,209.21,2팀,Jasm1ne,라마트라,0
[00:05:40] ,ultimate_end,209.55,2팀,ZEST,메이,0,1
[00:05:41] ,ability_2_used,210.01,1팀,Fielder,키리코,0
[00:05:41] ,ability_1_used,210.12,1팀,Someone,라마트라,0
[00:05:41] ,ability_2_used,210.19,2팀,Bliss,제트팩 캣,0
[00:05:41] ,ability_1_used,210.35,1팀,MER1T,프레야,0
[00:05:42] ,ability_2_used,211.44,1팀,CheckMate,시온,0
[00:05:42] ,ability_1_used,211.50,2팀,Jasm1ne,라마트라,0
[00:05:44] ,ability_1_used,213.07,1팀,MER1T,프레야,0
[00:05:44] ,****,213.40,2팀,Jasm1ne,라마트라,1팀,Fielder,키리코,Ability 1,34.66,0,0
[00:05:44] ,offensive_assist,213.40,2팀,ZEST,메이,0
[00:05:46] ,ability_2_used,215.29,1팀,MER1T,프레야,0
[00:05:47] ,****,216.21,1팀,MER1T,프레야,2팀,Jasm1ne,라마트라,0,44.55,0,0
[00:05:47] ,ability_2_used,216.22,2팀,ZEST,메이,0
[00:05:47] ,defensive_assist,216.29,1팀,Fielder,키리코,0
[00:05:47] ,ability_1_used,216.57,2팀,Proud,소전,0
[00:05:47] ,ability_2_used,216.70,1팀,ChiYo,브리기테,0
[00:05:48] ,ability_1_used,216.81,2팀,Bliss,제트팩 캣,0
[00:05:49] ,ability_1_used,218.49,1팀,MER1T,프레야,0
[00:05:49] ,ability_2_used,218.54,1팀,Someone,라마트라,0
[00:05:49] ,ability_1_used,218.67,1팀,CheckMate,시온,0
[00:05:50] ,ability_1_used,219.28,1팀,ChiYo,브리기테,0
[00:05:50] ,ability_2_used,219.34,2팀,Proud,소전,0
[00:05:51] ,ability_2_used,220.30,1팀,ChiYo,브리기테,0
[00:05:51] ,ability_1_used,220.72,1팀,MER1T,프레야,0
[00:05:52] ,****,220.99,1팀,CheckMate,시온,2팀,Bliss,제트팩 캣,Primary Fire,25.75,0,0
[00:05:54] ,ability_2_used,223.60,1팀,ChiYo,브리기테,0
[00:05:55] ,ability_1_used,224.26,2팀,Proud,소전,0
[00:05:56] ,ability_1_used,224.88,2팀,skewed,키리코,0
[00:05:56] ,ability_1_used,224.99,1팀,CheckMate,시온,0
[00:05:56] ,ability_1_used,225.41,1팀,MER1T,프레야,0
[00:05:56] ,ability_2_used,225.54,2팀,skewed,키리코,0
[00:05:59] ,ability_1_used,228.79,2팀,Bliss,제트팩 캣,0
[00:06:01] ,ability_2_used,230.42,1팀,CheckMate,시온,0
[00:06:02] ,ultimate_charged,230.90,1팀,Fielder,키리코,0,2
[00:06:02] ,ability_2_used,230.92,1팀,ChiYo,브리기테,0
