[00:00:00] ,match_start,0,왕의 길,혼합,1팀,2팀
[00:00:01] ,round_start,0,1,2팀,0,0,0
[00:05:38] ,ability_1_used,87.28,1팀,CheckMate,시메트라,0
[00:05:38] ,ability_2_used,87.74,2팀,HeeSang,파라,0
[00:05:38] ,ultimate_charged,88.14,2팀,STALK3R,캐서디,0,1
[00:05:40] ,ability_1_used,89.82,2팀,STALK3R,캐서디,0
[00:05:41] ,ability_2_used,90.80,2팀,MAX,시그마,0
[00:05:41] ,ability_1_used,91.05,1팀,SP1NT,시온,0
[00:05:41] ,ability_1_used,91.13,2팀,CH0R0NG,미즈키,0
[00:05:42] ,****,91.53,2팀,CH0R0NG,미즈키,1팀,HanBin,시그마,Primary Fire,4.21,0,0
[00:05:42] ,defensive_assist,91.72,2팀,CH0R0NG,미즈키,0
[00:05:42] ,defensive_assist,91.77,2팀,vigilante,키리코,0
[00:05:42] ,ability_1_used,92.04,1팀,ChiYo,루시우,0
[00:05:43] ,ability_2_used,92.72,2팀,CH0R0NG,미즈키,0
[00:05:43] ,ability_1_used,92.92,1팀,CheckMate,시메트라,0
[00:05:44] ,ultimate_charged,93.29,2팀,HeeSang,파라,0,1
[00:05:45] ,ability_2_used,94.33,1팀,ChiYo,루시우,0
[00:05:45] ,ultimate_charged,94.54,2팀,vigilante,키리코,0,1
[00:05:46] ,****,95.16,1팀,ChiYo,루시우,2팀,CH0R0NG,미즈키,Primary Fire,9.27,0,0
[00:05:46] ,defensive_assist,95.44,1팀,Fielder,키리코,0
[00:05:46] ,ability_1_used,95.69,2팀,STALK3R,캐서디,0
[00:05:47] ,ultimate_start,96.49,1팀,Fielder,키리코,0,1
[00:05:47] ,ability_2_used,96.72,2팀,HeeSang,파라,0
[00:05:47] ,ability_2_used,96.96,1팀,SP1NT,시온,0
[00:05:48] ,ability_2_used,97.28,1팀,Fielder,키리코,0
[00:05:48] ,ability_1_used,97.29,2팀,HeeSang,파라,0
[00:05:48] ,ability_2_used,97.52,2팀,vigilante,키리코,0
[00:05:48] ,ability_1_used,97.76,1팀,ChiYo,루시우,0
[00:05:48] ,payload_progress,97.96,1,2팀,1,10.02
[00:05:49] ,ability_2_used,98.72,2팀,STALK3R,캐서디,0
[00:05:50] ,ability_1_used,99.32,1팀,ChiYo,루시우,0
[00:05:51] ,ability_1_used,101.08,2팀,STALK3R,캐서디,0
[00:05:52] ,ultimate_start,101.40,2팀,HeeSang,파라,0,1
[00:05:52] ,****,101.69,1팀,SP1NT,시온,2팀,STALK3R,캐서디,Primary Fire,2.50,0,0
[00:05:52] ,offensive_assist,102.01,1팀,Fielder,키리코,0
[00:05:52] ,****,102.08,2팀,HeeSang,파라,1팀,CheckMate,시메트라,Ultimate,17.20,0,0
[00:05:52] ,defensive_assist,102.11,2팀,vigilante,키리코,0
[00:05:53] ,ultimate_charged,102.88,2팀,MAX,시그마,0,1
[00:05:54] ,ultimate_end,103.88,2팀,HeeSang,파라,0,1
[00:05:54] ,ability_1_used,104.06,1팀,SP1NT,시온,0
[00:05:55] ,ability_1_used,104.16,1팀,ChiYo,루시우,0
[00:05:56] ,ability_1_used,105.50,1팀,ChiYo,루시우,0
[00:05:56] ,ability_2_used,105.53,2팀,HeeSang,파라,0
[00:05:56] ,ability_1_used,105.64,2팀,CH0R0NG,미즈키,0
[00:05:56] ,****,105.82,1팀,ChiYo,루시우,2팀,MAX,시그마,Primary Fire,3.22,0,0
[00:05:57] ,offensive_assist,106.24,1팀,Fielder,키리코,0
[00:05:57] ,defensive_assist,106.24,1팀,Fielder,키리코,0
[00:05:57] ,ability_2_used,106.38,1팀,ChiYo,루시우,0
[00:05:58] ,****,107.32,2팀,HeeSang,파라,1팀,ChiYo,루시우,Primary Fire,29.89,0,0
[00:05:58] ,ultimate_end,107.71,1팀,Fielder,키리코,0,1
[00:05:58] ,defensive_assist,107.74,2팀,vigilante,키리코,0
[00:05:59] ,ability_1_used,109.13,1팀,SP1NT,시온,0
[00:06:01] ,payload_progress,111.05,1,2팀,1,20.02
[00:06:02] ,ability_2_used,111.47,1팀,SP1NT,시온,0
[00:06:04] ,ability_1_used,114.14,1팀,ChiYo,루시우,0
[00:06:05] ,ability_1_used,114.30,2팀,STALK3R,캐서디,0
[00:06:05] ,ability_2_used,114.65,1팀,ChiYo,루시우,0
[00:06:07] ,ability_1_used,116.71,2팀,vigilante,키리코,0
[00:06:08] ,ability_2_used,117.16,2팀,HeeSang,파라,0
[00:06:08] ,ability_1_used,118.06,2팀,CH0R0NG,미즈키,0
[00:06:09] ,ability_1_used,118.28,1팀,SP1NT,시온,0
[00:06:10] ,ability_2_used,119.40,1팀,CheckMate,시메트라,0
[00:06:10] ,ability_1_used,119.42,1팀,Fielder,키리코,0
[00:06:10] ,ability_2_used,119.64,2팀,CH0R0NG,미즈키,0
[00:06:10] ,ability_1_used,119.90,2팀,STALK3R,캐서디,0
[00:06:10] ,ability_1_used,119.93,2팀,HeeSang,파라,0
[00:06:10] ,ultimate_charged,119.99,1팀,SP1NT,시온,0,1
[00:06:12] ,ability_2_used,121.80,1팀,Fielder,키리코,0
[00:06:14] ,****,123.58,2팀,CH0R0NG,미즈키,1팀,SP1NT,시온,Primary Fire,21.13,0,0
[00:06:14] ,defensive_assist,123.67,2팀,CH0R0NG,미즈키,0
[00:06:16] ,ability_1_used,125.48,2팀,STALK3R,캐서디,0
[00:06:16] ,ability_1_used,125.55,1팀,CheckMate,시메트라,0
[00:06:17] ,payload_progress,126.33,1,2팀,1,30.01
[00:06:18] ,ability_1_used,127.67,1팀,ChiYo,루시우,0
[00:06:19] ,ultimate_charged,128.33,1팀,CheckMate,시메트라,0,1
[00:06:19] ,ability_2_used,128.57,2팀,HeeSang,파라,0
[00:06:21] ,ability_1_used,131.08,1팀,ChiYo,루시우,0
[00:06:23] ,ability_1_used,132.51,1팀,ChiYo,루시우,0
[00:06:24] ,ability_1_used,133.36,2팀,STALK3R,캐서디,0
[00:06:24] ,ability_1_used,134.12,1팀,SP1NT,시온,0
[00:06:25] ,ability_2_used,134.52,1팀,SP1NT,시온,0
[00:06:27] ,ultimate_charged,136.38,1팀,ChiYo,루시우,0,1
[00:06:27] ,ability_1_used,136.77,2팀,MAX,시그마,0
[00:06:28] ,ultimate_charged,137.15,2팀,CH0R0NG,미즈키,0,1
[00:06:28] ,payload_progress,137.34,1,2팀,1,40.02
[00:06:28] ,ability_1_used,137.55,2팀,HeeSang,파라,0
[00:06:28] ,ability_1_used,137.71,1팀,ChiYo,루시우,0
[00:06:28] ,ability_2_used,138.00,1팀,HanBin,시그마,0
[00:06:29] ,ability_2_used,138.85,2팀,STALK3R,캐서디,0
[00:06:29] ,ability_1_used,138.97,1팀,ChiYo,루시우,0
[00:06:29] ,ultimate_start,139.02,2팀,vigilante,키리코,0,1
[00:06:30] ,ability_1_used,140.06,2팀,CH0R0NG,미즈키,0
[00:06:30] ,ability_2_used,140.11,1팀,ChiYo,루시우,0
[00:06:30] ,ability_1_used,140.13,1팀,SP1NT,시온,0
[00:06:31] ,ultimate_start,140.16,1팀,CheckMate,시메트라,0,1
[00:06:31] ,ability_1_used,140.17,2팀,STALK3R,캐서디,0
[00:06:31] ,ability_1_used,140.25,1팀,ChiYo,루시우,0
[00:06:31] ,ability_2_used,140.37,2팀,MAX,시그마,0
[00:06:31] ,ultimate_charged,140.46,1팀,HanBin,시그마,0,1
[00:06:31] ,ability_2_used,140.51,2팀,CH0R0NG,미즈키,0
[00:06:31] ,ultimate_start,140.57,2팀,STALK3R,캐서디,0,1
[00:06:32] ,ability_2_used,141.86,2팀,vigilante,키리코,0
[00:06:32] ,ability_2_used,142.14,1팀,CheckMate,시메트라,0
[00:06:33] ,ultimate_start,142.29,1팀,HanBin,시그마,0,1
[00:06:34] ,ability_2_used,143.31,2팀,HeeSang,파라,0
[00:06:34] ,ability_1_used,143.68,2팀,vigilante,키리코,0
[00:06:36] ,ultimate_start,145.31,2팀,CH0R0NG,미즈키,0,1
[00:06:37] ,ability_1_used,146.21,1팀,ChiYo,루시우,0
[00:06:37] ,ability_1_used,146.26,2팀,MAX,시그마,0
[00:06:37] ,ultimate_end,146.45,2팀,STALK3R,캐서디,0,1
[00:06:37] ,ultimate_end,146.47,1팀,HanBin,시그마,0,1
[00:06:38] ,ability_1_used,147.92,1팀,ChiYo,루시우,0
[00:06:39] ,ability_1_used,148.29,2팀,CH0R0NG,미즈키,0
[00:06:39] ,ability_1_used,148.37,1팀,Fielder,키리코,0
[00:06:39] ,ability_2_used,148.75,2팀,CH0R0NG,미즈키,0
[00:06:40] ,ability_1_used,149.94,2팀,STALK3R,캐서디,0
[00:06:41] ,ultimate_end,150.23,2팀,vigilante,키리코,0,1
[00:06:41] ,payload_progress,150.35,1,2팀,1,50.02
[00:06:41] ,ability_1_used,151.14,2팀,HeeSang,파라,0
[00:06:41] ,ability_1_used,151.14,1팀,ChiYo,루시우,0
[00:06:42] ,ultimate_end,151.68,2팀,CH0R0NG,미즈키,0,1
[00:06:43] ,ability_2_used,152.26,2팀,HeeSang,파라,0
[00:06:43] ,ultimate_end,152.40,1팀,CheckMate,시메트라,0,1
[00:06:43] ,ultimate_start,152.64,2팀,MAX,시그마,0,1
[00:06:45] ,ultimate_start,154.60,1팀,ChiYo,루시우,0,1
[00:06:45] ,ability_1_used,154.66,1팀,HanBin,시그마,0
[00:06:45] ,ability_2_used,154.77,1팀,SP1NT,시온,0
[00:06:47] ,ultimate_start,156.47,1팀,SP1NT,시온,0,1
[00:06:47] ,ultimate_end,156.79,2팀,MAX,시그마,0,1
[00:06:48] ,ability_1_used,157.62,2팀,CH0R0NG,미즈키,0
[00:06:48] ,ability_2_used,157.80,1팀,CheckMate,시메트라,0
[00:06:49] ,ability_1_used,158.18,2팀,vigilante,키리코,0
[00:06:50] ,ability_1_used,159.99,2팀,MAX,시그마,0
[00:06:52] ,ability_2_used,161.22,2팀,HeeSang,파라,0
[00:06:52] ,ability_1_used,161.38,1팀,ChiYo,루시우,0
[00:06:52] ,ultimate_end,161.43,1팀,ChiYo,루시우,0,1
[00:06:52] ,ultimate_end,161.51,1팀,SP1NT,시온,0,1
[00:06:52] ,ability_1_used,162.12,1팀,SP1NT,시온,0
[00:06:53] ,ability_1_used,163.02,1팀,ChiYo,루시우,0
[00:06:53] ,ability_1_used,163.02,1팀,Fielder,키리코,0
[00:06:53] ,ability_2_used,163.10,2팀,MAX,시그마,0
[00:06:54] ,ability_1_used,163.45,1팀,CheckMate,시메트라,0
[00:06:54] ,ability_2_used,163.58,1팀,ChiYo,루시우,0
[00:06:55] ,ability_1_used,164.63,2팀,STALK3R,캐서디,0
[00:06:55] ,ability_1_used,165.00,1팀,ChiYo,루시우,0
[00:06:55] ,ability_1_used,165.08,1팀,CheckMate,시메트라,0
[00:06:56] ,ability_1_used,165.80,1팀,CheckMate,시메트라,0
[00:06:56] ,ability_2_used,165.88,2팀,CH0R0NG,미즈키,0
[00:06:57] ,ability_1_used,166.49,2팀,HeeSang,파라,0
[00:06:59] ,****,168.41,1팀,SP1NT,시온,2팀,CH0R0NG,미즈키,Primary Fire,26.00,0,0
[00:06:59] ,defensive_assist,168.76,1팀,Fielder,키리코,0
[00:06:59] ,offensive_assist,168.84,1팀,ChiYo,루시우,0
[00:06:59] ,ability_1_used,168.86,1팀,HanBin,시그마,0
[00:07:01] ,ability_2_used,171.04,2팀,HeeSang,파라,0
[00:07:02] ,ability_2_used,171.69,1팀,HanBin,시그마,0
[00:07:02] ,ability_2_used,171.80,1팀,Fielder,키리코,0
[00:07:02] ,ability_1_used,171.84,2팀,STALK3R,캐서디,0
[00:07:02] ,ability_2_used,172.00,1팀,CheckMate,시메트라,0
[00:07:03] ,ability_1_used,172.20,1팀,ChiYo,루시우,0
[00:07:03] ,ability_1_used,172.25,2팀,vigilante,키리코,0
[00:07:03] ,ability_2_used,172.33,1팀,SP1NT,시온,0
[00:07:04] ,ability_2_used,173.39,2팀,STALK3R,캐서디,0
[00:07:05] ,ability_1_used,174.78,1팀,SP1NT,시온,0
[00:07:07] ,ability_1_used,176.75,1팀,ChiYo,루시우,0
[00:07:09] ,ability_1_used,178.78,2팀,CH0R0NG,미즈키,0
[00:07:11] ,ability_2_used,180.40,2팀,HeeSang,파라,0
[00:07:12] ,ability_1_used,181.57,1팀,SP1NT,시온,0
[00:07:12] ,ability_1_used,181.71,1팀,ChiYo,루시우,0
[00:07:12] ,ability_2_used,181.71,2팀,vigilante,키리코,0
[00:07:13] ,ability_1_used,182.86,1팀,ChiYo,루시우,0
[00:07:14] ,ability_1_used,183.84,2팀,STALK3R,캐서디,0
[00:07:15] ,ability_1_used,185.07,2팀,HeeSang,파라,0
[00:07:17] ,ability_2_used,187.04,1팀,CheckMate,시메트라,0
[00:07:18] ,ability_1_used,187.99,1팀,ChiYo,루시우,0
[00:07:20] ,ability_1_used,189.49,2팀,STALK3R,캐서디,0
[00:07:22] ,ability_1_used,191.35,1팀,ChiYo,루시우,0
[00:07:22] ,ability_1_used,191.62,2팀,CH0R0NG,미즈키,0
[00:07:22] ,ability_2_used,191.86,2팀,HeeSang,파라,0
[00:07:23] ,ultimate_charged,192.21,2팀,HeeSang,파라,0,2
[00:07:23] ,ability_1_used,192.29,1팀,SP1NT,시온,0
[00:07:23] ,ability_2_used,192.36,2팀,CH0R0NG,미즈키,0
[00:07:23] ,ability_2_used,192.72,1팀,ChiYo,루시우,0
[00:07:23] ,ability_2_used,192.80,1팀,SP1NT,시온,0
[00:07:23] ,ability_1_used,192.87,1팀,ChiYo,루시우,0
[00:07:25] ,ultimate_charged,194.60,1팀,Fielder,키리코,0,2
[00:07:26] ,****,195.48,2팀,HeeSang,파라,1팀,SP1NT,시온,Primary Fire,20.40,0,0
[00:07:26] ,defensive_assist,195.68,2팀,CH0R0NG,미즈키,0
[00:07:27] ,ability_1_used,196.41,1팀,ChiYo,루시우,0
[00:07:27] ,ability_1_used,196.49,2팀,STALK3R,캐서디,0
[00:07:28] ,ability_1_used,197.22,1팀,CheckMate,시메트라,0
[00:07:28] ,ability_1_used,197.75,1팀,ChiYo,루시우,0
[00:07:30] ,ability_1_used,199.46,1팀,ChiYo,루시우,0
[00:07:30] ,ultimate_start,199.56,1팀,Fielder,키리코,0,2
[00:07:30] ,ability_1_used,199.97,1팀,HanBin,시그마,0
[00:07:31] ,ultimate_start,200.41,2팀,HeeSang,파라,0,2
[00:07:31] ,ability_2_used,200.57,2팀,STALK3R,캐서디,0
[00:07:31] ,ability_2_used,200.61,2팀,MAX,시그마,0
[00:07:31] ,****,200.84,2팀,HeeSang,파라,1팀,Fielder,키리코,Ultimate,2.55,0,0
[00:07:31] ,defensive_assist,200.86,2팀,CH0R0NG,미즈키,0
[00:07:31] ,defensive_assist,200.90,2팀,vigilante,키리코,0
[00:07:31] ,ability_1_used,200.92,1팀,ChiYo,루시우,0
[00:07:31] ,ability_1_used,201.00,2팀,vigilante,키리코,0
[00:07:32] ,ability_2_used,201.69,2팀,vigilante,키리코,0
[00:07:32] ,ability_1_used,202.15,2팀,MAX,시그마,0
[00:07:33] ,ability_1_used,202.26,2팀,STALK3R,캐서디,0
[00:07:33] ,ability_2_used,202.58,1팀,HanBin,시그마,0
[00:07:33] ,ultimate_end,202.90,2팀,HeeSang,파라,0,2
[00:07:33] ,ability_1_used,202.97,1팀,ChiYo,루시우,0
[00:07:34] ,ability_1_used,203.18,2팀,CH0R0NG,미즈키,0
[00:07:34] ,****,203.45,1팀,CheckMate,시메트라,2팀,MAX,시그마,Primary Fire,36.70,0,0
[00:07:34] ,offensive_assist,203.58,1팀,Fielder,키리코,0
[00:07:34] ,defensive_assist,203.58,1팀,Fielder,키리코,0
[00:07:34] ,offensive_assist,203.62,1팀,HanBin,시그마,0
[00:07:34] ,offensive_assist,203.70,1팀,ChiYo,루시우,0
[00:07:34] ,defensive_assist,203.70,1팀,ChiYo,루시우,0
[00:07:34] ,ability_2_used,203.91,1팀,CheckMate,시메트라,0
[00:07:34] ,ability_2_used,204.01,2팀,HeeSang,파라,0
[00:07:35] ,ability_1_used,204.78,1팀,ChiYo,루시우,0
[00:07:35] ,ability_1_used,205.13,1팀,CheckMate,시메트라,0
[00:07:36] ,ability_1_used,205.59,2팀,HeeSang,파라,0
[00:07:36] ,****,205.83,2팀,HeeSang,파라,1팀,CheckMate,시메트라,Primary Fire,54.77,0,0
[00:07:36] ,offensive_assist,205.91,2팀,MAX,시그마,0
[00:07:36] ,ability_2_used,205.95,1팀,ChiYo,루시우,0
[00:07:36] ,defensive_assist,206.01,2팀,CH0R0NG,미즈키,0
[00:07:36] ,defensive_assist,206.03,2팀,vigilante,키리코,0
[00:07:37] ,****,207.05,2팀,CH0R0NG,미즈키,1팀,ChiYo,루시우,Primary Fire,6.51,0,0
[00:07:38] ,defensive_assist,207.43,2팀,vigilante,키리코,0
[00:07:38] ,ability_1_used,207.90,2팀,STALK3R,캐서디,0
[00:07:38] ,ability_1_used,208.06,1팀,SP1NT,시온,0
[00:07:39] ,ability_2_used,208.46,1팀,SP1NT,시온,0
[00:07:40] ,ability_1_used,209.43,2팀,vigilante,키리코,0
[00:07:40] ,ability_1_used,209.96,1팀,Fielder,키리코,0
[00:07:41] ,ability_2_used,210.36,2팀,CH0R0NG,미즈키,0
[00:07:41] ,ability_1_used,210.76,1팀,HanBin,시그마,0
[00:07:41] ,ultimate_end,210.76,1팀,Fielder,키리코,0,2
[00:07:41] ,****,210.83,2팀,CH0R0NG,미즈키,1팀,HanBin,시그마,Ability 2,16.14,0,0
[00:07:42] ,defensive_assist,211.18,2팀,CH0R0NG,미즈키,0
[00:07:42] ,defensive_assist,211.20,2팀,vigilante,키리코,0
[00:07:44] ,ability_1_used,213.84,2팀,STALK3R,캐서디,0
[00:07:46] ,ability_2_used,215.44,2팀,HeeSang,파라,0
[00:07:48] ,ability_1_used,217.85,1팀,ChiYo,루시우,0
[00:07:49] ,payload_progress,218.62,1,2팀,1,60.02
