[00:00:00] ,match_start,0,뉴 정크 시티,플래시포인트,1팀,2팀
[00:00:01] ,round_start,0,1,2팀,0,0,0
[00:01:36] ,ability_2_used,18.80,1팀,FDGod,루시우,0
[00:01:38] ,ability_1_used,21.04,2팀,Fielder,키리코,0
[00:01:38] ,ability_2_used,21.58,2팀,MER1T,소전,0
[00:01:39] ,ability_2_used,22.21,1팀,Dip,메이,0
[00:01:39] ,ability_2_used,22.22,1팀,KroxZ,라인하르트,0
[00:01:39] ,ability_1_used,22.45,2팀,SP1NT,시온,0
[00:01:40] ,ability_1_used,23.58,1팀,Xerion,키리코,0
[00:01:41] ,****,24.30,1팀,FDGod,루시우,2팀,ChiYo,브리기테,Secondary Fire,44.97,0,0
[00:01:41] ,defensive_assist,24.51,1팀,Xerion,키리코,0
[00:01:42] ,ability_2_used,25.47,2팀,SP1NT,시온,0
[00:01:43] ,ability_1_used,26.42,1팀,SoOn,소전,0
[00:01:44] ,ability_2_used,27.65,2팀,Someone,시그마,0
[00:01:47] ,ability_1_used,29.89,2팀,MER1T,소전,0
[00:01:47] ,ability_1_used,30.13,1팀,KroxZ,라인하르트,0
[00:01:47] ,****,30.58,2팀,SP1NT,시온,1팀,SoOn,소전,Primary Fire,11.52,0,0
[00:01:48] ,defensive_assist,31.02,2팀,Fielder,키리코,0
[00:01:48] ,ability_1_used,31.41,1팀,FDGod,루시우,0
[00:01:49] ,ability_1_used,32.38,2팀,SP1NT,시온,0
[00:01:49] ,ability_1_used,32.75,1팀,FDGod,루시우,0
[00:01:50] ,ability_2_used,32.80,1팀,KroxZ,라인하르트,0
[00:01:51] ,ability_1_used,34.26,2팀,Fielder,키리코,0
[00:01:52] ,ability_1_used,34.91,1팀,FDGod,루시우,0
[00:01:54] ,ability_2_used,36.85,1팀,KroxZ,라인하르트,0
[00:01:54] ,ability_2_used,37.23,1팀,FDGod,루시우,0
[00:01:55] ,****,37.98,1팀,KroxZ,라인하르트,2팀,SP1NT,시온,Ability 2,48.36,0,0
[00:01:55] ,defensive_assist,38.14,1팀,Xerion,키리코,0
[00:01:55] ,defensive_assist,38.18,1팀,FDGod,루시우,0
[00:01:55] ,ability_2_used,38.18,1팀,Dip,메이,0
[00:01:55] ,ability_2_used,38.72,2팀,MER1T,소전,0
[00:01:57] ,ability_1_used,40.29,1팀,FDGod,루시우,0
[00:01:57] ,ability_2_used,40.46,2팀,Fielder,키리코,0
[00:01:58] ,ability_1_used,41.34,1팀,FDGod,루시우,0
[00:01:58] ,ability_1_used,41.65,1팀,SoOn,소전,0
[00:01:59] ,ability_1_used,41.95,1팀,KroxZ,라인하르트,0
[00:02:00] ,ability_2_used,42.78,1팀,Dip,메이,0
[00:02:00] ,ability_1_used,43.38,1팀,Xerion,키리코,0
[00:02:01] ,ability_2_used,43.82,1팀,Xerion,키리코,0
[00:02:01] ,ability_2_used,43.94,2팀,Someone,시그마,0
[00:02:01] ,point_progress,44.67,1,2팀,0,33.39
[00:02:02] ,ability_1_used,45.09,1팀,FDGod,루시우,0
[00:02:02] ,ability_1_used,45.41,2팀,Someone,시그마,0
[00:02:03] ,ability_1_used,46.69,1팀,Dip,메이,0
[00:02:03] ,ability_1_used,46.72,1팀,FDGod,루시우,0
[00:02:04] ,ability_1_used,46.83,2팀,Fielder,키리코,0
[00:02:04] ,point_progress,47.34,1,2팀,0,66.79
[00:02:04] ,****,47.62,1팀,KroxZ,라인하르트,2팀,Fielder,키리코,Primary Fire,27.49,0,0
[00:02:04] ,****,47.76,1팀,FDGod,루시우,2팀,Someone,시그마,Melee,18.10,0,0
[00:02:05] ,defensive_assist,47.97,1팀,Xerion,키리코,0
[00:02:05] ,defensive_assist,47.97,1팀,Xerion,키리코,0
[00:02:05] ,ability_1_used,48.02,1팀,FDGod,루시우,0
[00:02:05] ,offensive_assist,48.02,1팀,Dip,메이,0
[00:02:06] ,ability_1_used,48.80,2팀,SP1NT,시온,0
[00:02:06] ,ability_2_used,49.25,1팀,KroxZ,라인하르트,0
[00:02:06] ,ability_1_used,49.65,2팀,ChiYo,브리기테,0
[00:02:07] ,point_progress,50.00,1,2팀,0,99.99
[00:02:07] ,objective_captured,50.02,1,2팀,0,0,0.02,0
[00:02:07] ,ability_1_used,50.18,2팀,MER1T,소전,0
[00:02:07] ,ability_1_used,50.75,1팀,SoOn,소전,0
[00:02:08] ,ability_1_used,50.78,1팀,KroxZ,라인하르트,0
[00:02:08] ,ability_2_used,51.12,2팀,ChiYo,브리기테,0
[00:02:10] ,ability_1_used,52.83,1팀,FDGod,루시우,0
[00:02:10] ,ability_2_used,52.96,2팀,ChiYo,브리기테,0
[00:02:10] ,ability_2_used,53.57,1팀,KroxZ,라인하르트,0
[00:02:11] ,hero_swap,54.16,2팀,SP1NT,파라,시온,50.48
[00:02:11] ,ability_2_used,54.41,1팀,SoOn,소전,0
[00:02:12] ,ability_1_used,54.88,1팀,FDGod,루시우,0
[00:02:12] ,ability_2_used,55.12,2팀,ChiYo,브리기테,0
[00:02:12] ,ability_2_used,55.34,1팀,FDGod,루시우,0
[00:02:12] ,ability_1_used,55.42,2팀,ChiYo,브리기테,0
[00:02:12] ,ability_2_used,55.44,2팀,MER1T,소전,0
[00:02:12] ,point_progress,55.49,1,2팀,0,33.89
[00:02:12] ,****,55.52,1팀,SoOn,소전,2팀,MER1T,소전,Ability 2,0.89,0,0
[00:02:12] ,ability_2_used,55.63,2팀,SP1NT,파라,0
[00:02:13] ,****,55.87,1팀,SoOn,소전,2팀,ChiYo,브리기테,Primary Fire,4.41,0,0
[00:02:14] ,point_progress,57.25,1,2팀,0,66.89
[00:02:15] ,objective_captured,58.64,1,1팀,0,0.02,12.32,0
[00:02:16] ,ability_1_used,59.23,1팀,SoOn,소전,0
[00:02:16] ,ability_1_used,59.47,1팀,FDGod,루시우,0
[00:02:16] ,hero_swap,59.69,2팀,Someone,마우가,시그마,59.69
[00:02:19] ,ability_1_used,62.62,2팀,Someone,마우가,0
[00:02:21] ,ability_2_used,64.17,2팀,SP1NT,파라,0
[00:02:21] ,ability_1_used,64.73,2팀,SP1NT,파라,0
[00:02:27] ,hero_swap,70.05,2팀,MER1T,시온,소전,70.05
[00:02:27] ,ability_1_used,70.43,2팀,MER1T,시온,0
[00:02:30] ,ability_2_used,73.31,2팀,ChiYo,브리기테,0
[00:02:30] ,ability_2_used,73.37,2팀,MER1T,시온,0
[00:02:34] ,ability_2_used,77.28,2팀,SP1NT,파라,0
[00:02:36] ,ability_2_used,78.88,2팀,ChiYo,브리기테,0
[00:02:36] ,ability_1_used,79.15,2팀,ChiYo,브리기테,0
[00:02:39] ,ability_2_used,82.22,2팀,ChiYo,브리기테,0
[00:02:40] ,ability_1_used,83.00,2팀,Someone,마우가,0
[00:02:41] ,ability_1_used,84.22,2팀,ChiYo,브리기테,0
[00:02:41] ,ability_2_used,84.48,1팀,SoOn,소전,0
[00:02:41] ,****,84.64,2팀,ChiYo,브리기테,1팀,FDGod,루시우,Ability 1,62.88,0,0
[00:02:41] ,defensive_assist,84.65,2팀,ChiYo,브리기테,0
[00:02:42] ,ability_1_used,85.32,1팀,KroxZ,라인하르트,0
[00:02:42] ,ability_2_used,85.40,2팀,SP1NT,파라,0
[00:02:42] ,ability_2_used,85.42,1팀,Xerion,키리코,0
[00:02:42] ,ability_1_used,85.69,1팀,SoOn,소전,0
[00:02:43] ,ability_1_used,85.80,1팀,Dip,메이,0
[00:02:43] ,ability_2_used,86.54,2팀,ChiYo,브리기테,0
[00:02:44] ,ability_2_used,87.69,2팀,ChiYo,브리기테,0
[00:02:46] ,ability_1_used,89.20,2팀,SP1NT,파라,0
[00:02:46] ,ability_2_used,89.48,1팀,Dip,메이,0
[00:02:47] ,ability_1_used,90.20,2팀,Fielder,키리코,0
[00:02:47] ,ultimate_charged,90.33,1팀,Dip,메이,0,1
[00:02:47] ,ability_1_used,90.51,2팀,MER1T,시온,0
[00:02:48] ,****,90.86,2팀,SP1NT,파라,1팀,Dip,메이,Primary Fire,75.08,0,0
[00:02:48] ,ability_1_used,91.04,2팀,ChiYo,브리기테,0
[00:02:48] ,defensive_assist,91.18,2팀,Fielder,키리코,0
[00:02:48] ,ability_2_used,91.18,1팀,KroxZ,라인하르트,0
[00:02:48] ,defensive_assist,91.23,2팀,ChiYo,브리기테,0
[00:02:48] ,ability_2_used,91.71,2팀,Fielder,키리코,0
[00:02:49] ,ability_1_used,92.40,2팀,Someone,마우가,0
[00:02:50] ,ability_2_used,93.29,2팀,MER1T,시온,0
[00:02:50] ,ability_1_used,93.64,1팀,SoOn,소전,0
[00:02:51] ,ability_2_used,93.96,2팀,SP1NT,파라,0
[00:02:51] ,ability_1_used,93.98,1팀,KroxZ,라인하르트,0
[00:02:51] ,ultimate_charged,94.36,2팀,Fielder,키리코,0,1
[00:02:51] ,ability_1_used,94.72,1팀,FDGod,루시우,0
[00:02:52] ,ability_1_used,95.31,1팀,Xerion,키리코,0
[00:02:52] ,ability_2_used,95.32,1팀,FDGod,루시우,0
[00:02:52] ,ability_2_used,95.45,2팀,Someone,마우가,0
[00:02:53] ,****,95.82,2팀,MER1T,시온,1팀,SoOn,소전,Ability 2,20.05,0,0
[00:02:53] ,defensive_assist,95.90,2팀,Fielder,키리코,0
[00:02:53] ,offensive_assist,96.03,2팀,Someone,마우가,0
[00:02:53] ,defensive_assist,96.03,2팀,Someone,마우가,0
[00:02:53] ,ultimate_charged,96.67,1팀,Xerion,키리코,0,1
[00:02:53] ,****,96.73,2팀,Fielder,키리코,1팀,Xerion,키리코,0,57.06,0,0
[00:02:54] ,defensive_assist,96.84,2팀,Fielder,키리코,0
[00:02:54] ,offensive_assist,96.88,2팀,ChiYo,브리기테,0
[00:02:54] ,ability_1_used,97.32,2팀,ChiYo,브리기테,0
[00:02:54] ,****,97.55,2팀,ChiYo,브리기테,1팀,KroxZ,라인하르트,Ability 1,24.06,0,0
[00:02:55] ,defensive_assist,97.77,2팀,Fielder,키리코,0
[00:02:55] ,defensive_assist,97.82,2팀,ChiYo,브리기테,0
[00:02:55] ,ability_2_used,98.27,2팀,ChiYo,브리기테,0
[00:02:57] ,point_progress,100.49,1,2팀,0,33.59
[00:02:59] ,point_progress,102.04,1,2팀,0,66.99
[00:03:00] ,objective_captured,103.52,1,2팀,0,64.11,12.34,0
[00:03:01] ,ability_1_used,103.84,2팀,Fielder,키리코,0
[00:03:05] ,ability_2_used,108.12,2팀,SP1NT,파라,0
[00:03:07] ,ability_2_used,110.73,2팀,ChiYo,브리기테,0
[00:03:12] ,ability_2_used,114.99,1팀,FDGod,루시우,0
[00:03:12] ,ability_1_used,115.13,1팀,SoOn,소전,0
[00:03:13] ,ability_1_used,116.67,2팀,MER1T,시온,0
[00:03:14] ,ability_1_used,116.79,1팀,Xerion,키리코,0
[00:03:17] ,ability_2_used,120.57,2팀,ChiYo,브리기테,0
[00:03:18] ,ability_1_used,121.27,2팀,Someone,마우가,0
[00:03:18] ,ability_1_used,121.67,2팀,SP1NT,파라,0
[00:03:19] ,ability_1_used,121.91,2팀,ChiYo,브리기테,0
[00:03:19] ,ability_2_used,122.06,1팀,Dip,메이,0
[00:03:20] ,ability_2_used,123.13,2팀,MER1T,시온,0
[00:03:20] ,ability_1_used,123.58,1팀,KroxZ,라인하르트,0
[00:03:20] ,ultimate_start,123.71,1팀,Xerion,키리코,0,1
[00:03:21] ,ability_1_used,123.87,1팀,SoOn,소전,0
[00:03:21] ,ultimate_charged,123.99,1팀,KroxZ,라인하르트,0,1
[00:03:21] ,ability_2_used,124.15,2팀,SP1NT,파라,0
[00:03:21] ,ability_2_used,124.44,2팀,Someone,마우가,0
[00:03:22] ,ability_2_used,124.79,1팀,SoOn,소전,0
[00:03:22] ,ability_2_used,125.66,2팀,ChiYo,브리기테,0
[00:03:24] ,****,126.79,2팀,MER1T,시온,1팀,SoOn,소전,Ability 2,24.48,0,0
[00:03:24] ,ability_2_used,126.86,1팀,Xerion,키리코,0
[00:03:25] ,****,128.03,1팀,KroxZ,라인하르트,2팀,Someone,마우가,Primary Fire,58.00,0,0
[00:03:25] ,offensive_assist,128.33,1팀,Xerion,키리코,0
[00:03:25] ,defensive_assist,128.33,1팀,Xerion,키리코,0
[00:03:25] ,ability_1_used,128.39,2팀,ChiYo,브리기테,0
[00:03:25] ,offensive_assist,128.43,1팀,Dip,메이,0
[00:03:26] ,ability_1_used,129.56,1팀,FDGod,루시우,0
[00:03:26] ,ability_2_used,129.61,1팀,FDGod,루시우,0
[00:03:26] ,ability_2_used,129.66,1팀,KroxZ,라인하르트,0
[00:03:27] ,ability_1_used,130.59,1팀,Dip,메이,0
[00:03:29] ,ultimate_charged,132.00,1팀,SoOn,소전,0,1
[00:03:30] ,ability_2_used,132.91,2팀,ChiYo,브리기테,0
[00:03:30] ,ability_2_used,133.28,2팀,SP1NT,파라,0
[00:03:30] ,ability_1_used,133.44,2팀,MER1T,시온,0
[00:03:31] ,ability_1_used,133.92,1팀,FDGod,루시우,0
[00:03:32] ,ultimate_end,134.91,1팀,Xerion,키리코,0,1
[00:03:32] ,ability_1_used,135.24,2팀,ChiYo,브리기테,0
[00:03:32] ,ability_2_used,135.52,1팀,Dip,메이,0
[00:03:33] ,ability_2_used,135.98,1팀,Xerion,키리코,0
[00:03:33] ,****,136.01,2팀,MER1T,시온,1팀,Xerion,키리코,Primary Fire,17.13,True,0
[00:03:33] ,ability_1_used,136.64,1팀,KroxZ,라인하르트,0
[00:03:34] ,ability_1_used,136.93,2팀,SP1NT,파라,0
[00:03:34] ,ability_1_used,137.34,1팀,SoOn,소전,0
[00:03:35] ,ability_1_used,137.81,1팀,FDGod,루시우,0
[00:03:35] ,ultimate_charged,137.93,2팀,SP1NT,파라,0,1
[00:03:35] ,ability_1_used,138.62,2팀,Someone,마우가,0
[00:03:36] ,ability_2_used,139.71,2팀,ChiYo,브리기테,0
[00:03:37] ,ability_2_used,140.17,1팀,KroxZ,라인하르트,0
[00:03:37] ,****,140.64,2팀,SP1NT,파라,1팀,FDGod,루시우,Primary Fire,106.97,0,0
[00:03:38] ,ability_1_used,140.77,2팀,MER1T,시온,0
[00:03:38] ,defensive_assist,141.01,2팀,Fielder,키리코,0
[00:03:38] ,defensive_assist,141.04,2팀,ChiYo,브리기테,0
[00:03:38] ,ability_2_used,141.26,2팀,MER1T,시온,0
[00:03:39] ,ability_2_used,142.24,2팀,SP1NT,파라,0
[00:03:39] ,ability_1_used,142.34,2팀,ChiYo,브리기테,0
[00:03:40] ,ability_2_used,143.66,2팀,ChiYo,브리기테,0
[00:03:42] ,****,144.83,2팀,MER1T,시온,1팀,KroxZ,라인하르트,Ability 2,121.98,0,0
[00:03:42] ,defensive_assist,145.25,2팀,Fielder,키리코,0
[00:03:42] ,offensive_assist,145.30,2팀,ChiYo,브리기테,0
[00:03:42] ,defensive_assist,145.30,2팀,ChiYo,브리기테,0
[00:03:42] ,****,145.62,2팀,SP1NT,파라,1팀,Dip,메이,Primary Fire,30,0,0
[00:03:42] ,ability_1_used,145.63,1팀,SoOn,소전,0
[00:03:42] ,defensive_assist,145.71,2팀,Fielder,키리코,0
[00:03:42] ,defensive_assist,145.76,2팀,ChiYo,브리기테,0
[00:03:43] ,ability_2_used,146.37,2팀,ChiYo,브리기테,0
[00:03:44] ,ability_1_used,146.77,2팀,Someone,마우가,0
[00:03:44] ,ability_1_used,147.20,2팀,MER1T,시온,0
[00:03:45] ,ability_1_used,148.05,1팀,FDGod,루시우,0
[00:03:50] ,ability_1_used,153.40,1팀,Xerion,키리코,0
[00:03:50] ,ability_1_used,153.72,1팀,SoOn,소전,0
[00:03:51] ,ability_2_used,154.50,1팀,FDGod,루시우,0
[00:03:52] ,ability_2_used,155.20,2팀,ChiYo,브리기테,0
[00:03:52] ,ability_1_used,155.59,2팀,Fielder,키리코,0
[00:03:53] ,ability_1_used,156.61,2팀,Someone,마우가,0
[00:03:54] ,ability_1_used,157.49,1팀,KroxZ,라인하르트,0
[00:03:55] ,ability_1_used,158.18,1팀,FDGod,루시우,0
[00:03:56] ,ability_1_used,158.90,2팀,SP1NT,파라,0
[00:03:56] ,ability_1_used,158.98,2팀,ChiYo,브리기테,0
[00:03:56] ,ability_1_used,159.59,2팀,MER1T,시온,0
[00:03:57] ,ability_2_used,160.52,2팀,MER1T,시온,0
[00:03:57] ,ability_2_used,160.73,2팀,SP1NT,파라,0
[00:03:58] ,ability_2_used,161.69,1팀,KroxZ,라인하르트,0
[00:03:58] ,ability_1_used,161.77,1팀,SoOn,소전,0
[00:03:59] ,****,162.10,2팀,Fielder,키리코,1팀,FDGod,루시우,0,37.36,0,0
[00:03:59] ,ultimate_charged,162.14,2팀,MER1T,시온,0,1
[00:03:59] ,defensive_assist,162.18,2팀,Fielder,키리코,0
[00:03:59] ,ability_2_used,162.39,1팀,SoOn,소전,0
[00:04:00] ,ability_1_used,163.18,2팀,Fielder,키리코,0
[00:04:00] ,ultimate_start,163.34,2팀,MER1T,시온,0,1
[00:04:00] ,ability_2_used,163.62,2팀,Fielder,키리코,0
[00:04:01] ,****,164.31,2팀,MER1T,시온,1팀,SoOn,소전,Ultimate,4.72,0,0
[00:04:01] ,defensive_assist,164.52,2팀,Fielder,키리코,0
[00:04:02] ,objective_updated,164.90,2,0,2
[00:04:02] ,objective_captured,164.90,2,All Teams,2,0,0,40
[00:04:02] ,player_stat,164.92,2,2팀,ChiYo,브리기테,5,2,2,1325.94,660,665.94,1303.09,539.36,163.17,1260.23,351,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.92
[00:04:02] ,player_stat,164.92,2,2팀,MER1T,소전,1,0,1,1026.14,421.20,586.94,0,471.61,0,705.61,0,0,0,0,0,0,0,0,0,0,0,8,0.24,0,0,0,265,34,183,0,0,0.16,70.05
[00:04:02] ,player_stat,164.92,2,2팀,MER1T,시온,9,5,0,2377.66,388.80,1988.86,0,563.00,0,737.88,0,0,0,1,1,0,0,1,0,0,0,5,0.13,0,0,0,123,40,73,0,0,0.35,94.87
[00:04:02] ,player_stat,164.92,2,2팀,Fielder,키리코,5,2,1,2152.41,900,1252.41,3119.42,416.09,0,716.51,0,10,0,1,0,0,0,0,0,0,0,3,0.16,0,0,0,103,19,67,0,0,0.22,163.08
[00:04:02] ,player_stat,164.92,2,2팀,Fielder,주노,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84
[00:04:02] ,player_stat,164.92,2,1팀,FDGod,루시우,5,2,3,835.07,287,548.07,1487.79,692.76,461.16,1376.67,0,1,0,0,0,0,0,0,0,0,0,2,0.09,0,0,0,177,23,136,0,0,0.14,164.92
[00:04:02] ,player_stat,164.92,2,2팀,Someone,시그마,0,0,1,1869.41,638.90,1230.51,0,1044.26,0,1697,1410.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,13,4,0,0,0.76,59.69
[00:04:02] ,player_stat,164.92,2,2팀,Someone,마우가,5,0,1,985.01,24,961.01,9,829.33,0,1647.75,0,1,1,0,0,0,0,0,0,0,0,6,0.08,0,0,0,391,77,305,0,0,0.20,105.23
[00:04:02] ,player_stat,164.92,2,1팀,KroxZ,라인하르트,5,3,2,2649.85,600,2049.85,0,1873.06,0,3344.34,2912.96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.92
[00:04:02] ,player_stat,164.92,2,2팀,SP1NT,시온,1,1,1,422.59,105,317.59,0,369.60,0,634.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,13,0,0,0.35,50.48
[00:04:02] ,player_stat,164.92,2,2팀,SP1NT,시메트라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68
[00:04:02] ,player_stat,164.92,2,2팀,SP1NT,파라,8,3,0,2915.35,765.06,2150.28,0,640.12,0,722.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,23,17,0,0,0.57,110.76
[00:04:02] ,player_stat,164.92,2,1팀,SoOn,캐서디,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[00:04:02] ,player_stat,164.92,2,1팀,SoOn,시온,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[00:04:02] ,player_stat,164.92,2,1팀,SoOn,소전,4,2,4,2379.54,225,2154.54,0,442.38,0,1362.10,0,0,0,1,0,0,0,0,0,0,0,13,0.08,0,0,0,531,158,342,0,0,0.32,164.92
[00:04:02] ,player_stat,164.92,2,1팀,Xerion,키리코,5,0,2,1448.30,120.30,1328,2317.10,395.41,0,878.53,0,5,1,1,2,0,0,0,2,0,0,2,0.09,0,0,0,98,23,60,0,0,0.28,161.19
[00:04:02] ,player_stat,164.92,2,1팀,Xerion,주노,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73
[00:04:02] ,player_stat,164.92,2,1팀,Dip,소전,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[00:04:02] ,player_stat,164.92,2,1팀,Dip,시메트라,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[00:04:02] ,player_stat,164.92,2,1팀,Dip,메이,2,0,2,7478.50,529.50,1939,0,1529.46,636.73,2191.92,990,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,268,131,118,0,0,0.53,164.92
[00:04:02] ,ability_1_used,165.18,2팀,Someone,마우가,0
[00:04:04] ,ultimate_end,167.37,2팀,MER1T,시온,0,1
[00:04:04] ,ability_1_used,167.75,1팀,Xerion,키리코,0
[00:04:04] ,ability_2_used,167.77,2팀,ChiYo,브리기테,0
[00:04:05] ,ability_1_used,168.65,2팀,MER1T,시온,0
[00:04:06] ,ability_2_used,169.27,2팀,ChiYo,브리기테,0
[00:04:06] ,ability_2_used,169.48,1팀,KroxZ,라인하르트,0
[00:04:06] ,ability_2_used,169.55,2팀,SP1NT,파라,0
[00:04:08] ,ability_2_used,171.71,1팀,Xerion,키리코,0
[00:04:11] ,ability_1_used,174.14,1팀,FDGod,루시우,0
[00:04:11] ,ability_1_used,174.64,1팀,SoOn,소전,0
[00:04:12] ,ability_1_used,175.18,2팀,MER1T,시온,0
[00:04:14] ,ability_2_used,177.07,2팀,MER1T,시온,0
[00:04:15] ,ability_2_used,178.13,2팀,SP1NT,파라,0
[00:04:15] ,ability_1_used,178.35,2팀,Fielder,키리코,0
[00:04:16] ,ability_2_used,179.29,2팀,ChiYo,브리기테,0
[00:04:17] ,ability_1_used,179.81,2팀,SP1NT,파라,0
[00:04:21] ,ability_1_used,184.24,1팀,FDGod,루시우,0
[00:04:22] ,ability_2_used,185.22,1팀,FDGod,루시우,0
[00:04:22] ,ability_1_used,185.60,1팀,KroxZ,라인하르트,0
[00:04:24] ,ability_2_used,186.85,1팀,Dip,메이,0
[00:04:24] ,ability_1_used,186.96,1팀,SoOn,소전,0
[00:04:24] ,ability_1_used,187.60,2팀,Someone,마우가,0
[00:04:25] ,ability_1_used,188.19,2팀,ChiYo,브리기테,0
[00:04:25] ,ability_2_used,188.29,1팀,SoOn,소전,0
[00:04:26] ,ability_2_used,188.80,2팀,Someone,마우가,0
[00:04:26] ,ability_2_used,189.14,2팀,ChiYo,브리기테,0
[00:04:26] ,ability_2_used,189.68,2팀,Fielder,키리코,0
[00:04:27] ,ultimate_start,189.83,1팀,Dip,메이,0,1
[00:04:27] ,ultimate_charged,190.40,2팀,ChiYo,브리기테,0,1
[00:04:28] ,ability_1_used,191.46,1팀,FDGod,루시우,0
[00:04:28] ,ability_2_used,191.59,2팀,ChiYo,브리기테,0
[00:04:29] ,ability_2_used,192.02,2팀,SP1NT,파라,0
[00:04:30] ,ultimate_start,192.88,2팀,Fielder,키리코,0,1
[00:04:30] ,ability_1_used,193.01,1팀,Xerion,키리코,0
[00:04:30] ,ability_1_used,193.14,1팀,FDGod,루시우,0
[00:04:31] ,****,193.86,1팀,SoOn,소전,2팀,SP1NT,파라,Primary Fire,7.46,0,0
[00:04:31] ,ability_1_used,193.94,2팀,MER1T,시온,0
[00:04:31] ,offensive_assist,194.28,1팀,Dip,메이,0
[00:04:31] ,ability_2_used,194.71,1팀,KroxZ,라인하르트,0
[00:04:32] ,ability_2_used,195.17,2팀,ChiYo,브리기테,0
[00:04:32] ,ability_1_used,195.19,1팀,FDGod,루시우,0
[00:04:32] ,ability_1_used,195.49,2팀,ChiYo,브리기테,0
[00:04:33] ,ultimate_end,195.91,1팀,Dip,메이,0,1
[00:04:33] ,****,196.08,1팀,KroxZ,라인하르트,2팀,Someone,마우가,Primary Fire,98.38,0,0
[00:04:33] ,offensive_assist,196.16,1팀,Dip,메이,0
